FDR	Chr	Start	End	Ensembl Id	Gene Biotype	External gene Id	Strand	Start position	End Position	Relative peak position	Distance to TSR	Shortest distance	BL41 CHiP	Blue1 ChIP	CA46 ChIP
7.50602E-06	chr20	31989176	31989476	ENSG00000101391	protein_coding	CDK5RAP1	-	31946645	31989367	overlapStart	191	109	15	14	10
7.53381E-06	chr2	120934795	120935095	ENSG00000202046	misc_RNA	Y_RNA	+	120949821	120949933	upstream	-15026	14726	25	15	9
7.53381E-06	chr5	133512406	133512706	ENSG00000113558	protein_coding	SKP1	-	133492082	133512729	inside	323	23	22	3	3
7.53403E-06	chr12	125369323	125369623	ENSG00000252008	snRNA	U6	+	125386058	125386157	upstream	-16735	16435	18	5	5
7.54152E-06	chr15	74284495	74284795	ENSG00000067221	protein_coding	STOML1	-	74275547	74284689	overlapStart	194	106	42	3	4
7.54337E-06	chr7	98467922	98468222	ENSG00000166448	protein_coding	TMEM130	-	98444111	98468394	inside	472	172	22	1	6
7.57275E-06	chr6	37123266	37123566	ENSG00000137193	protein_coding	PIM1	+	37137922	37143202	upstream	-14656	14356	24	16	2
7.58159E-06	chr17	37911708	37912008	ENSG00000249524	lincRNA	AC_079199.1	+	37916402	37920067	upstream	-4694	4394	28	11	8
7.59545E-06	chr3	42623623	42623923	ENSG00000008324	protein_coding	SS18L2	+	42623332	42636606	inside	291	291	33	8	6
7.59611E-06	chr13	33684862	33685162	ENSG00000233226	processed_transcript	RP11-81F11.4	+	33696713	33697797	upstream	-11851	11551	17	3	6
7.61198E-06	chr1	114414225	114414525	ENSG00000248536	protein_coding	AL137856.1	-	114375710	114414245	overlapStart	20	20	26	8	8
7.62016E-06	chr11	102322520	102322820	ENSG00000152558	protein_coding	TMEM123	-	102267058	102323775	inside	1255	955	23	9	15
7.62369E-06	chr1	145589316	145589616	ENSG00000186364	protein_coding	NUDT17	-	145586115	145590461	inside	1145	845	52	9	7
7.63887E-06	chr1	26799280	26799580	ENSG00000198830	protein_coding	HMGN2	+	26798941	26802463	inside	339	339	25	9	2
7.65494E-06	chr5	80597209	80597509	ENSG00000247572	processed_transcript	CTC-281B15.1	-	80499915	80597379	overlapStart	170	130	21	5	9
7.69709E-06	chr7	150777645	150777945	ENSG00000164896	protein_coding	FASTK	-	150773679	150777953	inside	308	8	25	4	8
7.69818E-06	chr14	24564681	24564981	ENSG00000100889	protein_coding	PCK2	+	24563368	24573339	inside	1313	1313	15	4	4
7.70701E-06	chr1	22379088	22379388	ENSG00000070831	protein_coding	CDC42	+	22379120	22419437	overlapStart	-32	32	35	7	3
7.72173E-06	chr17	45973229	45973529	ENSG00000167182	protein_coding	SP2	+	45973516	46006323	overlapStart	-287	13	19	6	8
7.72901E-06	chr9	101018095	101018395	ENSG00000095383	protein_coding	TBC1D2	-	100961311	101017915	upstream	-180	180	27	13	9
7.73601E-06	chr19	39109491	39109791	ENSG00000178982	protein_coding	EIF3K	+	39109722	39127595	overlapStart	-231	69	46	14	4
7.7523E-06	chr13	50510299	50510599	ENSG00000123178	protein_coding	C13orf1	-	50486842	50510626	inside	327	27	19	7	8
7.75474E-06	chr2	191878878	191879178	ENSG00000230686	processed_transcript	AC_067945.2	+	191882680	191883805	upstream	-3802	3502	32	5	7
7.75622E-06	chr5	156929367	156929667	ENSG00000172548	protein_coding	NIPAL4	+	156887027	156901729	downstream	42340	27638	18	15	6
7.78183E-06	chr2	100758855	100759155	ENSG00000144218	protein_coding	AFF3	-	100163718	100759201	inside	346	46	29	8	6
7.81518E-06	chr16	734155	734455	ENSG00000161999	protein_coding	JMJD8	-	731667	734529	inside	374	74	22	7	4
7.8196E-06	chr7	100076698	100076998	ENSG00000166925	protein_coding	TSC22D4	-	100060982	100076902	overlapStart	204	96	29	2	3
7.8227E-06	chr11	3819092	3819392	ENSG00000249611	protein_coding	PGAP2	+	3819210	3846350	overlapStart	-118	118	37	16	10
7.8227E-06	chr19	39902913	39903213	ENSG00000090924	protein_coding	PLEKHG2	+	39903225	39919054	upstream	-312	12	19	9	5
7.84186E-06	chr17	66016068	66016368	ENSG00000182481	protein_coding	KPNA2	+	66031848	66042969	upstream	-15780	15480	22	4	4
7.8885E-06	chr19	34850090	34850390	ENSG00000105220	protein_coding	GPI	+	34855815	34891236	upstream	-5725	5425	44	0	7
7.91933E-06	chr1	150336973	150337273	ENSG00000163125	protein_coding	RPRD2	+	150335567	150449042	inside	1406	1406	40	7	13
7.91933E-06	chr3	157815810	157816110	ENSG00000174891	protein_coding	RSRC1	+	157823644	158263519	upstream	-7834	7534	44	11	8
7.93012E-06	chr5	137795038	137795338	ENSG00000120738	protein_coding	EGR1	+	137801179	137805004	upstream	-6141	5841	55	5	13
7.94603E-06	chr11	73694553	73694853	ENSG00000175567	protein_coding	UCP2	-	73685716	73693889	upstream	-664	664	46	6	6
7.94603E-06	chr20	30200721	30201021	ENSG00000125968	protein_coding	ID1	+	30193086	30194318	downstream	7635	6403	23	9	2
7.95183E-06	chr1	150601714	150602014	ENSG00000143420	protein_coding	ENSA	-	150573327	150602088	inside	374	74	71	4	3
7.96797E-06	chr20	35233766	35234066	ENSG00000101084	protein_coding	C20orf24	+	35234137	35240960	upstream	-371	71	38	9	6
7.96937E-06	chr2	238601198	238601498	ENSG00000124831	protein_coding	LRRFIP1	+	238536219	238722325	inside	64979	64979	21	6	3
7.96937E-06	chr20	33734942	33735242	ENSG00000088298	protein_coding	EDEM2	-	33703160	33735167	overlapStart	225	75	20	6	4
7.99238E-06	chr15	31520465	31520765	ENSG00000169926	protein_coding	KLF13	+	31619058	31670102	upstream	-98593	98293	26	7	20
8.00813E-06	chr1	156182919	156183219	ENSG00000160783	protein_coding	PMF1	+	156182773	156213123	inside	146	146	24	3	8
8.0168E-06	chr17	7387978	7388278	ENSG00000181222	protein_coding	POLR2A	+	7387866	7417933	inside	112	112	15	8	6
8.02962E-06	chr6	108616037	108616337	ENSG00000135537	protein_coding	LACE1	+	108616098	108847999	overlapStart	-61	61	22	13	7
8.04744E-06	chr2	234240105	234240405	ENSG00000077044	protein_coding	DGKD	+	234263153	234380750	upstream	-23048	22748	18	14	9
8.05054E-06	chr16	31519597	31519897	ENSG00000140688	protein_coding	C16orf58	-	31500810	31519734	overlapStart	137	137	28	2	9
8.05926E-06	chr19	16222110	16222410	ENSG00000167461	protein_coding	RAB8A	+	16222490	16244443	upstream	-380	80	24	7	3
8.06341E-06	chr16	730103	730403	ENSG00000103266	protein_coding	STUB1	+	730276	732753	overlapStart	-173	127	13	8	6
8.09483E-06	chr15	41047305	41047605	ENSG00000137824	protein_coding	FAM82A2	-	41028082	41048049	inside	744	444	32	7	5
8.10135E-06	chr12	11323934	11324234	ENSG00000212127	protein_coding	TAS2R14	-	11090853	11324198	overlapStart	264	36	19	2	5
8.1031E-06	chr14	74226909	74227209	ENSG00000156030	protein_coding	C14orf43	-	74181825	74256988	inside	30079	29779	26	6	16
8.1031E-06	chr17	2305008	2305308	ENSG00000070444	protein_coding	MNT	-	2287354	2304412	upstream	-596	596	21	5	9
8.11523E-06	chr19	11486137	11486437	ENSG00000173928	protein_coding	C19orf39	+	11485383	11487627	inside	754	754	13	12	5
8.11523E-06	chr2	24270100	24270400	ENSG00000222940	snRNA	U6	+	24268705	24268808	downstream	1395	1292	15	4	6
8.12424E-06	chr1	10490438	10490738	ENSG00000251503	protein_coding	RP5-1113E3.5	+	10490159	10512210	inside	279	279	16	10	2
8.13044E-06	chr19	924968	925268	ENSG00000116017	protein_coding	ARID3A	+	926037	972781	upstream	-1069	769	24	13	11
8.14981E-06	chr3	189042545	189042845	ENSG00000230115	processed_transcript	RP11-115I8.1	-	188956475	188958383	upstream	-84162	84162	14	8	2
8.15159E-06	chr19	42784414	42784714	ENSG00000079432	protein_coding	CIC	+	42788817	42799949	upstream	-4403	4103	33	6	5
8.15305E-06	chr19	36486220	36486520	ENSG00000205138	protein_coding	SDHAF1	+	36486101	36487213	inside	119	119	32	16	9
8.1533E-06	chr19	47616309	47616609	ENSG00000130749	protein_coding	ZC3H4	-	47567449	47617009	inside	700	400	34	8	6
8.16585E-06	chr6	31869714	31870014	ENSG00000204366	protein_coding	ZBTB12	-	31867384	31869769	overlapStart	55	55	20	11	11
8.16738E-06	chr18	59854556	59854856	ENSG00000134444	protein_coding	KIAA1468	+	59854507	59974355	inside	49	49	11	3	3
8.17391E-06	chr10	103880120	103880420	ENSG00000198728	protein_coding	LDB1	-	103867317	103880210	overlapStart	90	90	24	13	8
8.17854E-06	chr14	96164203	96164503	ENSG00000213231	protein_coding	TCL1B	+	96152754	96158965	downstream	11449	5238	38	20	5
8.18502E-06	chr15	66155000	66155300	ENSG00000103769	protein_coding	RAB11A	+	66161789	66184329	upstream	-6789	6489	45	3	9
8.19508E-06	chr15	80453006	80453306	ENSG00000103876	protein_coding	FAH	+	80445122	80479288	inside	7884	7884	22	14	6
8.1972E-06	chr20	49438579	49438879	ENSG00000230043	pseudogene	TMSL6	-	49457152	49457286	downstream	18707	18273	18	31	18
8.19973E-06	chr12	57024044	57024344	ENSG00000076108	protein_coding	BAZ2A	-	56989380	57030163	inside	6119	5819	34	4	8
8.20755E-06	chr9	32573046	32573346	ENSG00000165264	protein_coding	NDUFB6	-	32552997	32573160	overlapStart	114	114	23	8	13
8.20973E-06	chr22	22379870	22380170	ENSG00000232513	IG_pseudogene	IGLVI-70	+	22380474	22380991	upstream	-604	304	18	2	13
8.20973E-06	chr5	176874261	176874561	ENSG00000246334	processed_transcript	RP11-1334A24.4	-	176865504	176874700	inside	439	139	3	8	9
8.23045E-06	chr3	49966933	49967233	ENSG00000164077	protein_coding	MON1A	-	49946302	49967606	inside	673	373	14	6	14
8.23111E-06	chr1	29241275	29241575	ENSG00000159023	protein_coding	EPB41	+	29213628	29446958	inside	27647	27647	18	6	10
8.26979E-06	chr12	125399251	125399551	ENSG00000150991	protein_coding	UBC	-	125396194	125399577	inside	326	26	24	6	4
8.28219E-06	chr8	52811637	52811937	ENSG00000168300	protein_coding	PCMTD1	-	52730140	52811735	overlapStart	98	98	35	12	4
8.28334E-06	chr19	19271441	19271741	ENSG00000064545	protein_coding	TMEM161A	-	19230429	19249270	upstream	-22171	22171	21	7	4
8.29868E-06	chr9	72873846	72874146	ENSG00000198887	protein_coding	SMC5	+	72873937	72969804	overlapStart	-91	91	32	3	7
8.30241E-06	chr17	74497156	74497456	ENSG00000129667	protein_coding	RHBDF2	-	74466976	74497508	inside	352	52	22	2	7
8.30241E-06	chr9	74980786	74981086	ENSG00000107372	protein_coding	ZFAND5	-	74966341	74980163	upstream	-623	623	23	9	6
8.30532E-06	chr19	18499240	18499540	ENSG00000130513	protein_coding	GDF15	+	18496968	18499986	inside	2272	446	26	4	2
8.31691E-06	chr8	121457285	121457585	ENSG00000172172	protein_coding	MRPL13	-	121408083	121457647	inside	362	62	50	4	9
8.33732E-06	chr7	128594922	128595222	ENSG00000242241	scRNA_pseudogene	AC_025594.2	+	128610788	128611082	upstream	-15866	15566	49	0	13
8.34475E-06	chr1	2487073	2487373	ENSG00000157873	protein_coding	TNFRSF14	+	2487078	2497061	overlapStart	-5	5	4	6	2
8.34839E-06	chr19	10202581	10202881	ENSG00000130813	protein_coding	C19orf66	+	10196806	10203927	inside	5775	1046	47	5	16
8.36689E-06	chr8	11247727	11248027	ENSG00000199368	snRNA	U6	-	11249920	11250026	downstream	2299	1893	21	2	4
8.37281E-06	chr1	1822442	1822742	ENSG00000078369	protein_coding	GNB1	-	1716725	1822495	overlapStart	53	53	28	6	6
8.37347E-06	chr4	113067197	113067497	ENSG00000174749	protein_coding	C4orf32	+	113066553	113110237	inside	644	644	22	2	4
8.38321E-06	chr17	40706668	40706968	ENSG00000108786	protein_coding	HSD17B1	+	40701232	40707224	inside	5436	256	18	4	7
8.39432E-06	chr1	226186989	226187289	ENSG00000143751	protein_coding	C1orf55	-	226170403	226187066	overlapStart	77	77	24	5	5
8.41307E-06	chr7	73153198	73153498	ENSG00000106077	protein_coding	ABHD11	-	73150424	73153197	upstream	-1	1	31	6	8
8.41996E-06	chr11	64899644	64899944	ENSG00000162298	protein_coding	SYVN1	-	64894753	64902003	inside	2359	2059	31	7	6
8.41996E-06	chr3	194980622	194980922	ENSG00000173950	protein_coding	C3orf21	-	194789008	194991896	inside	11274	10974	18	4	2
8.42046E-06	chrY	21729214	21729514	ENSG00000099749	protein_coding	CYorf15A	+	21729235	21752309	overlapStart	-21	21	41	2	0
8.42396E-06	chr16	11836429	11836729	ENSG00000153066	protein_coding	TXNDC11	-	11772943	11836704	overlapStart	275	25	30	6	2
8.44298E-06	chr7	5436730	5437030	ENSG00000241269	processed_transcript	AC_093620.5	+	5459458	5460398	upstream	-22728	22428	23	6	2
8.45882E-06	chr10	11704563	11704863	ENSG00000148429	protein_coding	USP6NL	-	11502509	11653753	upstream	-50810	50810	39	13	2
8.49455E-06	chr7	151097805	151098105	ENSG00000243836	processed_transcript	RP4-555L14.5	+	151106247	151110440	upstream	-8442	8142	34	2	14
8.53654E-06	chr7	22765993	22766293	ENSG00000136244	protein_coding	IL6	+	22765503	22771621	inside	490	490	27	5	7
8.59995E-06	chr5	157158344	157158644	ENSG00000113272	protein_coding	THG1L	+	157158323	157168456	inside	21	21	28	3	10
8.60742E-06	chr22	27054849	27055149	ENSG00000225783	processed_transcript	MIAT	+	27042392	27072438	inside	12457	12457	28	5	8
8.61727E-06	chr16	81040570	81040870	ENSG00000103121	protein_coding	C16orf61	-	81009699	81040719	overlapStart	149	149	12	9	9
8.62279E-06	chr6	71276627	71276927	ENSG00000154079	protein_coding	C6orf57	+	71276620	71299272	inside	7	7	21	9	6
8.62896E-06	chr12	113502875	113503175	ENSG00000135144	protein_coding	DTX1	+	113495662	113535833	inside	7213	7213	23	10	2
8.64811E-06	chr10	124713624	124713924	ENSG00000179988	protein_coding	PSTK	+	124713897	124757029	overlapStart	-273	27	32	7	7
8.65152E-06	chr18	60987654	60987954	ENSG00000171791	protein_coding	BCL2	-	60790579	60987361	upstream	-293	293	29	8	5
8.65152E-06	chr1	27191320	27191620	ENSG00000175793	protein_coding	SFN	+	27189653	27190947	downstream	1667	373	26	5	7
8.6562E-06	chr9	14322499	14322799	ENSG00000225472	processed_transcript	RP11-120J1.1	+	14317084	14357907	inside	5415	5415	20	8	5
8.66402E-06	chr5	98108983	98109283	ENSG00000246763	processed_transcript	CTC-463N11.3	-	98105322	98109173	overlapStart	190	110	29	17	0
8.66537E-06	chr1	155220465	155220765	ENSG00000160767	protein_coding	FAM189B	-	155216996	155225274	inside	4809	3469	30	1	10
8.66537E-06	chr9	112736616	112736916	ENSG00000228053	pseudogene	RP11-151F5.2	-	112787161	112787638	downstream	51022	50245	13	10	8
8.67755E-06	chr22	37625996	37626296	ENSG00000226233	pseudogene	RP1-151B14.9	-	37611778	37611931	upstream	-14065	14065	25	6	3
8.69744E-06	chr17	5389879	5390179	ENSG00000167842	protein_coding	MIS12	+	5390247	5394134	upstream	-368	68	15	5	12
8.69923E-06	chr13	96329213	96329513	ENSG00000102580	protein_coding	DNAJC3	+	96329402	96443301	overlapStart	-189	111	11	9	14
8.7744E-06	chr14	105956110	105956410	ENSG00000185347	protein_coding	C14orf80	+	105953536	105965585	inside	2574	2574	11	7	7
8.80386E-06	chr9	114393582	114393882	ENSG00000059769	protein_coding	DNAJC25	+	114393632	114416631	overlapStart	-50	50	23	9	2
8.80386E-06	chr3	71493181	71493481	ENSG00000221264	miRNA	hsa-mir-1284	-	71591121	71591240	downstream	98059	97640	23	9	8
8.86022E-06	chr11	47600546	47600846	ENSG00000123444	protein_coding	KBTBD4	-	47593750	47600567	overlapStart	21	21	25	19	7
8.86703E-06	chr2	201728878	201729178	ENSG00000013441	protein_coding	CLK1	-	201717732	201729422	inside	544	244	46	8	6
8.86703E-06	chr18	3450471	3450771	ENSG00000238863	snoRNA	snoU13	-	3424257	3424347	upstream	-26124	26124	28	7	3
8.87377E-06	chr9	123639766	123640066	ENSG00000119403	protein_coding	PHF19	-	123617977	123639606	upstream	-160	160	21	8	14
8.88209E-06	chr1	153606658	153606958	ENSG00000189171	protein_coding	S100A13	-	153591263	153606873	overlapStart	215	85	40	11	12
8.88513E-06	chr1	231664162	231664462	ENSG00000116918	protein_coding	TSNAX	+	231664287	231702270	overlapStart	-125	125	46	18	4
8.89092E-06	chr6	8064317	8064617	ENSG00000188428	protein_coding	MUTED	-	7881755	8064647	inside	330	30	20	7	8
8.89092E-06	chr9	134146071	134146371	ENSG00000126882	protein_coding	FAM78A	-	134133463	134151934	inside	5863	5563	21	1	6
8.90506E-06	chr14	78083077	78083377	ENSG00000100596	protein_coding	SPTLC2	-	77973272	78083110	overlapStart	33	33	24	5	6
8.90575E-06	chr11	14912942	14913242	ENSG00000186104	protein_coding	CYP2R1	-	14899566	14913751	inside	809	509	21	14	10
8.90575E-06	chr5	41904327	41904627	ENSG00000205765	protein_coding	C5orf51	+	41904290	41921738	inside	37	37	25	8	13
8.90906E-06	chr1	6673454	6673754	ENSG00000116273	protein_coding	PHF13	+	6673745	6684093	overlapStart	-291	9	21	4	7
8.90906E-06	chr10	100206537	100206837	ENSG00000107521	protein_coding	HPS1	-	100175955	100206709	overlapStart	172	128	30	13	6
8.92143E-06	chr22	42486741	42487041	ENSG00000184983	protein_coding	NDUFA6	-	42481529	42486888	overlapStart	147	147	21	7	6
8.92143E-06	chr19	42637459	42637759	ENSG00000028277	protein_coding	POU2F2	-	42592675	42636630	upstream	-829	829	21	7	6
8.92157E-06	chr21	45616118	45616418	ENSG00000232124	processed_transcript	AP_001057.1	+	45621173	45622579	upstream	-5055	4755	11	12	5
8.9431E-06	chr17	47840877	47841177	ENSG00000136504	protein_coding	MYST2	+	47865917	47906458	upstream	-25040	24740	18	8	6
8.97741E-06	chr1	40915628	40915928	ENSG00000187801	protein_coding	ZNF643	+	40915771	40929390	overlapStart	-143	143	28	4	5
8.97741E-06	chr8	67578643	67578943	ENSG00000175073	protein_coding	VCPIP1	-	67540746	67579482	inside	839	539	11	5	7
8.98626E-06	chr11	111895791	111896091	ENSG00000150768	protein_coding	DLAT	+	111895538	111935114	inside	253	253	32	2	4
8.99746E-06	chr5	36876483	36876783	ENSG00000248044	processed_transcript	CTD-2653M23.2	-	36864527	36876759	overlapStart	276	24	24	6	2
9.00166E-06	chr8	144349367	144349667	ENSG00000250571	protein_coding	GLI4	+	144349607	144359099	overlapStart	-240	60	42	6	3
9.00831E-06	chr2	69614304	69614604	ENSG00000198380	protein_coding	GFPT1	-	69552403	69614382	overlapStart	78	78	25	4	7
9.01616E-06	chrX	153191513	153191813	ENSG00000089820	protein_coding	ARHGAP4	-	153172821	153200452	inside	8939	8639	27	12	5
9.01616E-06	chr16	15871734	15872034	ENSG00000133392	protein_coding	MYH11	-	15796992	15950890	inside	79156	74742	17	12	5
9.02697E-06	chr14	20801078	20801378	ENSG00000100814	protein_coding	CCNB1IP1	-	20779529	20801457	inside	379	79	13	10	13
9.03331E-06	chr11	65307895	65308195	ENSG00000142186	protein_coding	SCYL1	+	65292548	65306182	downstream	15347	1713	22	3	4
9.04277E-06	chr22	45497781	45498081	ENSG00000226328	processed_transcript	CTA-217C2.1	-	45529710	45559662	downstream	61881	31629	21	16	8
9.04277E-06	chr1	54518976	54519276	ENSG00000116209	protein_coding	TMEM59	-	54497347	54519177	overlapStart	201	99	21	2	4
9.0513E-06	chr5	75012936	75013236	ENSG00000152359	protein_coding	C5orf37	-	74969949	75013313	inside	377	77	27	6	8
9.05897E-06	chr1	31971610	31971910	ENSG00000228682	processed_transcript	RP11-439L8.3	+	31971841	31974167	overlapStart	-231	69	19	25	7
9.06144E-06	chr20	31190941	31191241	ENSG00000197183	protein_coding	C20orf112	-	31030862	31172876	upstream	-18065	18065	7	4	1
9.07017E-06	chr1	150336091	150336391	ENSG00000163125	protein_coding	RPRD2	+	150335567	150449042	inside	524	524	47	14	9
9.08847E-06	chr8	126290534	126290834	ENSG00000242170	scRNA_pseudogene	AC_084083.2	+	126282846	126283144	downstream	7688	7390	40	4	5
9.09144E-06	chr13	95248298	95248598	ENSG00000088451	protein_coding	TGDS	-	95226308	95248511	overlapStart	213	87	8	10	27
9.09144E-06	chr12	2144084	2144384	ENSG00000151065	protein_coding	DCP1B	-	2055216	2113677	upstream	-30407	30407	30	2	3
9.102E-06	chr16	46722785	46723085	ENSG00000069329	protein_coding	VPS35	-	46691891	46723104	inside	319	19	16	8	6
9.1049E-06	chr13	114100203	114100503	ENSG00000153531	protein_coding	ADPRHL1	-	114076260	114107839	inside	7636	7336	28	15	1
9.1095E-06	chr17	61699030	61699330	ENSG00000198909	protein_coding	MAP3K3	+	61699801	61773667	upstream	-771	471	18	3	0
9.12584E-06	chr19	11491629	11491929	ENSG00000187266	protein_coding	EPOR	-	11488475	11495019	inside	3390	3090	23	8	3
9.12919E-06	chr9	129987640	129987940	ENSG00000244210	processed_transcript	RP13-225O21.3	+	129986890	130003594	inside	750	750	22	2	11
9.12919E-06	chr6	159538584	159538884	ENSG00000224478	processed_transcript	RP11-13P5.1	+	159528823	159537085	downstream	9761	1499	20	6	11
9.14703E-06	chr9	73033522	73033822	ENSG00000119138	protein_coding	KLF9	-	72999503	73029540	upstream	-3982	3982	12	9	5
9.15447E-06	chr10	74033431	74033731	ENSG00000168209	protein_coding	DDIT4	+	74033678	74035794	overlapStart	-247	53	22	2	4
9.15447E-06	chr21	27107384	27107684	ENSG00000154723	protein_coding	ATP5J	-	27088815	27107984	inside	600	300	17	6	12
9.15447E-06	chr6	30689301	30689601	ENSG00000196230	protein_coding	TUBB	+	30687978	30693203	inside	1323	1323	28	6	5
9.15676E-06	chr1	203242441	203242741	ENSG00000133063	protein_coding	CHIT1	-	203181955	203242769	inside	328	28	48	2	7
9.15771E-06	chr11	46368849	46369149	ENSG00000149091	protein_coding	DGKZ	+	46354739	46402104	inside	14110	14110	19	11	1
9.15797E-06	chr4	8581114	8581414	ENSG00000109625	protein_coding	CPZ	+	8594387	8621488	upstream	-13273	12973	0	9	1
9.16362E-06	chr11	62420666	62420966	ENSG00000185085	protein_coding	INTS5	-	62414321	62420774	overlapStart	108	108	49	3	8
9.16362E-06	chr17	73029925	73030225	ENSG00000252545	snRNA	U6	+	73027192	73027281	downstream	2733	2644	4	2	7
