ProbeName	p-value	FCAbsolute	regulation	[Control](raw)	[DMH](raw)	[Control](normalized)	[DMH](normalized)	GenbankAccession	GenomicCoordinates	GeneSymbol	Description	UniGeneID	EntrezGeneID	EnsemblID	TIGRID
A_51_P393524	0.001121589	1.7818477	down	5108.913	5968.184	7.1085296	6.2751555	NM_009070	chr17:24562758-24562817	Rnps1	Mus musculus ribonucleic acid binding protein S1 (Rnps1), transcript variant 1, mRNA [NM_009070]	Mm.1951	19826	ENSMUST00000115371	TC1573447
A_52_P570690	0.005189651	1.7254102	down	277.31247	333.65195	2.904328	2.1173887	NM_013415	chr11:69413514-69413455	Atp1b2	Mus musculus ATPase, Na+/K+ transporting, beta 2 polypeptide (Atp1b2), mRNA [NM_013415]	Mm.235204	11932	ENSMUST00000094075	TC1603662
A_51_P514961	0.000237109	2.4221904	down	1810.0365	1544.6295	5.60792	4.331608	NM_178892	chr3:65358749-65358808	Tiparp	Mus musculus TCDD-inducible poly(ADP-ribose) polymerase (Tiparp), mRNA [NM_178892]	Mm.246398	99929	ENSMUST00000047906	TC1572813
A_51_P393567	0.001523756	1.8606278	down	44.233932	49.303654	0.25519833	-0.64059114	NM_001048005	chr4:41452168-41452109	1110017D15Rik	Mus musculus RIKEN cDNA 1110017D15 gene (1110017D15Rik), transcript variant 1, mRNA [NM_001048005]	Mm.45614	73721	ENSMUST00000030152	TC1585942
A_52_P2732	0.003823843	1.5485731	down	1212.0635	1605.2203	5.015038	4.3840985	NM_024200	chr3:32476420-32476479	Mfn1	Mus musculus mitofusin 1 (Mfn1), nuclear gene encoding mitochondrial protein, mRNA [NM_024200]	Mm.290414	67414	ENSMUST00000091257	TC1575224
A_52_P661071	0.000912865	1.8562503	down	2364.9167	2648.5637	5.9980545	5.1056633	NR_003270	chr4:131908064-131908005	Snhg3	Mus musculus small nucleolar RNA host gene (non-protein coding) 3 (Snhg3), non-coding RNA [NR_003270]	Mm.84664	399101		TC1633153
A_51_P109668	0.000255486	2.199156	down	3923.3884	3647.576	6.708447	5.571497	NM_023672	chr4:106722153-106722212	Ssbp3	Mus musculus single-stranded DNA binding protein 3 (Ssbp3), transcript variant 1, mRNA [NM_023672]	Mm.195635	72475	ENSMUST00000106761	TC1577171
A_52_P119972	0.001553345	2.6234634	down	131.09459	104.75022	1.8246278	0.43315506	NM_181321	chr11:117636846-117636787	Tmc6	Mus musculus transmembrane channel-like gene family 6 (Tmc6), transcript variant 2, mRNA [NM_181321]	Mm.286963	217353	ENSMUST00000103025	TC1596690
A_51_P256003	0.005875962	2.177473	down	3306.1765	3198.3447	6.482469	5.359814	NM_009551	chr19:21356280-21356339	Zfand5	Mus musculus zinc finger, AN1-type domain 5 (Zfand5), mRNA [NM_009551]	Mm.292405	22682	ENSMUST00000025659	TC1573450
A_51_P241828	0.006878027	2.5419445	down	5546.793	4651.761	7.2194276	5.873495	NM_009145	chr9:58500597-58500656	Nptn	Mus musculus neuroplastin (Nptn), mRNA [NM_009145]	Mm.15125	20320	ENSMUST00000114121	TC1571952
A_51_P391445	2.35E-05	2.5283208	down	32044.87	26280.713	9.758488	8.420308	NM_010511	chr10:19329923-19329982	Ifngr1	Mus musculus interferon gamma receptor 1 (Ifngr1), mRNA [NM_010511]	Mm.549	15979	ENSMUST00000020188	TC1575830
A_51_P333292	0.004740203	2.1596296	down	65.553795	62.658314	0.81592005	-0.2948637	NM_030731	chr13:104991712-104991771	Trim23	Mus musculus tripartite motif-containing 23 (Trim23), mRNA [NM_030731]	Mm.244190	81003	ENSMUST00000022225	TC1590525
A_51_P322334	0.000300083	2.513774	down	10276.972	8478.878	8.118771	6.7889156	NM_053075	chr5:24308675-24308641	Rheb	Mus musculus Ras homolog enriched in brain (Rheb), mRNA [NM_053075]	Mm.319175	19744	ENSMUST00000030787	TC1574556
A_51_P105822	0.005166425	2.350422	down	160.94081	140.62563	2.1057026	0.872783	NM_172831	chr18:36844886-36844827	E230025N22Rik	Mus musculus Riken cDNA E230025N22 gene (E230025N22Rik), mRNA [NM_172831]	Mm.252323	240216	ENSMUST00000115682	TC1595060
A_51_P216905	0.000670337	2.063275	down	86198.43	86716.44	11.187603	10.142667	NM_007438	chr7:133938753-133938739	Aldoa	Mus musculus aldolase A, fructose-bisphosphate (Aldoa), transcript variant 2, mRNA [NM_007438]	Mm.275831	11674	ENSMUST00000087566	TC1573734
A_52_P238242	0.05803675	1.5013618	down	1014.9771	1348.6201	4.7195473	4.1332755	NM_021372	chr11:20552457-20552516	Sertad2	Mus musculus SERTA domain containing 2 (Sertad2), transcript variant 1, mRNA [NM_021372]	Mm.339676	58172	ENSMUST00000093292	TC1635887
A_52_P174604	3.89E-05	3.487622	down	146.54982	86.78332	1.9803208	0.17807706	AK016243	chr7:113953736-113953677	4930458B22Rik	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4930568A01 product:unclassifiable, full insert sequence. [AK016243]	Mm.402052	67635
A_51_P208263	0.0789628	2.623187	down	8917.015	7998.1465	7.8872657	6.495945	XM_912534	chrX:39276822-39276763	Gm5135	PREDICTED: Mus musculus predicted gene, EG333830 (EG333830), mRNA [XM_912534]		333830
A_51_P221109	0.03852883	1.6223342	down	66.51547	85.57163	0.83179027	0.13371913	AI835779			AI835779 UI-M-AI0-aaq-b-05-0-UI.s1 NIH_BMAP_MBS Mus musculus cDNA clone UI-M-AI0-aaq-b-05-0-UI 3, mRNA sequence [AI835779]
A_52_P601757	0.001394052	2.001177	down	9084.151	9460.847	7.9413915	6.9405427	NM_007883	chr18:20762245-20762304	Dsg2	Mus musculus desmoglein 2 (Dsg2), mRNA [NM_007883]	Mm.345891	13511	ENSMUST00000059787	TC1654486
A_52_P448854	0.014088349	1.7903126	down	118.156166	136.6443	1.6696798	0.82946825	NM_172421	chr12:3503452-3503511	Asxl2	Mus musculus additional sex combs like 2 (Drosophila) (Asxl2), mRNA [NM_172421]	Mm.120475	75302	ENSMUST00000092003	TC1649929
A_51_P229676	0.000513023	2.2788122	down	13058.278	11876.78	8.463329	7.2750473	NM_011636	chr9:92166424-92166483	Plscr1	Mus musculus phospholipid scramblase 1 (Plscr1), mRNA [NM_011636]	Mm.441702	22038	ENSMUST00000093801	NP_050171
A_52_P88091	0.003158455	1.8988994	down	305.02365	327.57693	3.0148182	2.0896547	NM_007883	chr18:20737628-20737687	Dsg2	Mus musculus desmoglein 2 (Dsg2), mRNA [NM_007883]	Mm.345891	13511	ENSMUST00000121837	NP_597360
A_51_P307133	0.051202536	1.908694	down	142.84055	152.34149	1.911914	0.97932816	AK046895	chr11:77207309-77207368		Mus musculus 10 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:B930001G20 product:unclassifiable, full insert sequence. [AK046895]	Mm.440381			TC1715421
A_51_P391432	0.001736081	1.5677909	down	15644.835	20672.207	8.723957	8.075224	NM_145449	chr12:104689335-104689276	Ifi27l2b	Mus musculus interferon, alpha-inducible protein 27 like 2B (Ifi27l2b), mRNA [NM_145449]	Mm.298416	217845	ENSMUST00000044687	TC1586746
A_52_P424887	0.010272362	4.055837	down	163.29155	77.07953	2.0034466	-0.016553083	AK089167	chr7:135277352-135277411	Itgax	Mus musculus NOD-derived CD11c +ve dendritic cells cDNA, RIKEN full-length enriched library, clone:F630002M04 product:integrin alpha X, full insert sequence. [AK089167]	Mm.22378	16411		NP_855760
A_52_P286391	0.000476405	2.4433782	down	652.3309	552.8152	4.13747	2.8485925	NM_146096	chr19:21755526-21758635	Fam108b	Mus musculus family with sequence similarity 108, member B (Fam108b), mRNA [NM_146096]	Mm.28796	226016	ENSMUST00000052556	TC1584809
A_51_P475249	0.000707668	2.9632633	down	10554.269	7389.117	8.154798	6.5876107	NM_134064	chr13:54781028-54780969	Rnf44	Mus musculus ring finger protein 44 (Rnf44), transcript variant 4, mRNA [NM_134064]	Mm.25366	105239	ENSMUST00000150806	TC1572005
A_51_P308590	0.033810742	1.7634677	down	2341.2874	2623.1758	5.911331	5.092916	NM_134084	chr14:26519434-26519493	Ppif	Mus musculus peptidylprolyl isomerase F (cyclophilin F) (Ppif), nuclear gene encoding mitochondrial protein, mRNA [NM_134084]	Mm.41656	105675	ENSMUST00000022419	TC1576928
A_51_P388691	0.033125658	1.9985999	down	31.983122	34.501194	-0.21150906	-1.2104987	NM_027444	chr16:50202678-50202619	Bbx	Mus musculus bobby sox homolog (Drosophila) (Bbx), mRNA [NM_027444]	Mm.28940	70508	ENSMUST00000023317	TC1579155
A_51_P412338	3.07E-06	1.653964	down	4278.317	5347.939	6.8507233	6.1247954	NM_172120	chr13:18958324-18958383	Vps41	Mus musculus vacuolar protein sorting 41 (yeast) (Vps41), mRNA [NM_172120]	Mm.27389	218035	ENSMUST00000072961	TC1572682
A_51_P317122	0.002163879	2.0705335	down	2724.155	2725.8455	6.2013984	5.151396	NM_023311	chr18:40365976-40365917	Yipf5	Mus musculus Yip1 domain family, member 5 (Yipf5), mRNA [NM_023311]	Mm.270382	67180	ENSMUST00000025364	TC1572468
A_51_P461138	0.003943552	1.9571234	down	22848.023	24142.436	9.267457	8.298722	NM_016861	chr19:40296983-40296924	Pdlim1	Mus musculus PDZ and LIM domain 1 (elfin) (Pdlim1), mRNA [NM_016861]	Mm.5567	54132	ENSMUST00000068439	TC1572947
A_51_P312268	0.018060258	1.6782906	down	225.6545	270.3356	2.561615	1.8146224	NR_033571	chr14:21389785-21389844	1810062O18Rik	Mus musculus RIKEN cDNA 1810062O18 gene (1810062O18Rik), non-coding RNA [NR_033571]	Mm.437061	75602		TC1592007
A_51_P501364	0.001487603	2.1420798	down	84.59231	81.46557	1.1808267	0.081814446	NM_019507	chr11:96959476-96959417	Tbx21	Mus musculus T-box 21 (Tbx21), mRNA [NM_019507]	Mm.478978	57765	ENSMUST00000001484	TC1586542
A_51_P517952	0.04679527	1.7147633	down	51.890713	63.05994	0.47811761	-0.2998918	NM_146206	chr7:152439975-152439916	Tpcn2	Mus musculus two pore segment channel 2 (Tpcn2), mRNA [NM_146206]	Mm.102235	233979	ENSMUST00000058022	TC1581264
A_52_P453013	0.059386823	1.6225288	down	3634.765	4779.9155	6.614161	5.915917	NM_007980	chr3:122599692-122599751	Fabp2	Mus musculus fatty acid binding protein 2, intestinal (Fabp2), mRNA [NM_007980]	Mm.28398	14079	ENSMUST00000023820	TC1578192
A_51_P432563	0.05210867	1.5207229	down	333.63437	461.39993	3.173869	2.5691116	NM_031178	chr9:106128979-106129038	Tlr9	Mus musculus toll-like receptor 9 (Tlr9), mRNA [NM_031178]	Mm.44889	81897	ENSMUST00000062241	TC1586724
A_51_P125866	0.0006943	2.2053964	down	21296.367	20010.713	9.16935	8.028312	NM_001076554	chr2:29886877-29886936	Spna2	Mus musculus spectrin alpha 2 (Spna2), transcript variant 1, mRNA [NM_001076554]	Mm.204969	20740	ENSMUST00000100225	TC1604494
A_52_P424585	0.007960214	1.9829562	down	22311.275	23408.693	9.232932	8.245279	NM_007614	chr9:120869274-120869333	Ctnnb1	Mus musculus catenin (cadherin associated protein), beta 1 (Ctnnb1), transcript variant 1, mRNA [NM_007614]	Mm.291928	12387	ENSMUST00000007130	TC1573680
A_52_P677423	0.010731594	1.9636315	down	48.099277	50.98648	0.3720735	-0.60145074		chr2:26292423-26292364		Q5DBE9_SCHJA (Q5DBE9) SJCHGC01974 protein, partial (30%) [TC1712539]				TC1712539
A_51_P264444	0.001017039	2.6224573	down	49.615826	38.79295	0.40798792	-0.98293144	AK038838	chr2:146246613-146246554		Ral GTPase activating protein, alpha subunit 2 (catalytic) Gene [Source:MGI Symbol;Acc:MGI:3036245] [ENSMUST00000109982]	Mm.222310		ENSMUST00000109982	TC1603811
A_51_P103237	0.002462508	1.5032642	down	871.2126	1204.1774	4.5568514	3.9687529	NM_015755	chr16:90499667-90499725	Hunk	Mus musculus hormonally downregulated Neu-associated kinase (Hunk), mRNA [NM_015755]	Mm.125874	26559	ENSMUST00000065856	TC1646209
A_52_P604666	0.000735318	1.7505573	down	74.44314	88.08026	1.0021544	0.19434007	AK086496	chr6:148161432-148161491	4732416N19Rik	Mus musculus 15 days embryo head cDNA, RIKEN full-length enriched library, clone:D930032I17 product:hypothetical protein, full insert sequence. [AK086496]	Mm.465532	320737		TC1601874
A_51_P170156	0.00634592	1.5493338	down	23940.71	32033.672	9.338977	8.707329	NM_026614	chr6:24468750-24468691	Ndufa5	Mus musculus NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 (Ndufa5), nuclear gene encoding mitochondrial protein, mRNA [NM_026614]	Mm.275780	68202	ENSMUST00000023851	TC1572955
A_51_P183703	2.08E-06	3.3079264	down	1128.9728	706.7021	4.9304137	3.2044866		chr11:106629631-106629573
A_52_P517001	0.000978325	1.7772987	down	2096.3743	2446.3105	5.8250356	4.9953494	NM_027371	chr3:146170531-146170157	Rpf1	Mus musculus ribosome production factor 1 homolog (S. cerevisiae) (Rpf1), transcript variant 2, mRNA [NM_027371]	Mm.28128	70285	ENSMUST00000029838	TC1677451
A_52_P118161	0.077088095	1.7379653	down	954.6926	1105.8245	4.6480145	3.8506153	AK147680	chr10:76019513-76019572	Lss	Mus musculus adult male brain UNDEFINED_CELL_LINE cDNA, RIKEN full-length enriched library, clone:M5C1106O04 product:lanosterol synthase, full insert sequence. [AK147680]	Mm.55075	16987
A_51_P114910	0.000326268	1.5102707	down	10631.258	14521.581	8.160252	7.5654445	NM_007793	chr10:77890058-77890117	Cstb	Mus musculus cystatin B (Cstb), mRNA [NM_007793]	Mm.6095	13014	ENSMUST00000005185	TC1574817
A_52_P632567	0.000105984	1.9227726	down	1161.1788	1251.5361	4.968941	4.025753	NM_172860	chr2:154364928-154364987	Cbfa2t2	Mus musculus core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human) (Cbfa2t2), transcript variant 1, mRNA [NM_172860]	Mm.29914	12396	ENSMUST00000109720	TC1601128
A_51_P308961	0.000438421	2.1826575	down	11583.121	11018.294	8.291892	7.1658063	NM_008254	chr4:135518340-135518399	Hmgcl	Mus musculus 3-hydroxy-3-methylglutaryl-Coenzyme A lyase (Hmgcl), mRNA [NM_008254]	Mm.439940	15356	ENSMUST00000030432	TC1594490
A_52_P412056	0.024779076	2.1510596	down	70.40243	69.03209	0.91981536	-0.18523216		chr7:13053698-13053757
A_51_P431669	0.02338967	1.8360921	down	519.96686	599.543	3.8124115	2.9357731	NM_178113	chr9:26902668-26902727	Ncapd3	Mus musculus non-SMC condensin II complex, subunit D3 (Ncapd3), mRNA [NM_178113]	Mm.251777	78658	ENSMUST00000073127	TC1577994
A_51_P476169	6.59E-05	25.764124	down	1032.1544	78.991486	4.727444	0.04015271	NM_018780	chr19:42273270-42273211	Sfrp5	Mus musculus secreted frizzled-related sequence protein 5 (Sfrp5), mRNA [NM_018780]	Mm.470071	54612	ENSMUST00000018966	TC1584667
A_52_P1124299	0.002888835	1.5255673	down	170.07356	229.90474	2.19373	1.5843843	AK084543	chr3:138640773-138640714		Mus musculus 13 days embryo heart cDNA, RIKEN full-length enriched library, clone:D330013M23 product:unclassifiable, full insert sequence. [AK084543]
A_52_P169198	0.006000727	2.3352373	down	1129.0157	992.19025	4.917901	3.694332	AK014097	chr12:10399780-10399839	Rdh14	Mus musculus 13 days embryo head cDNA, RIKEN full-length enriched library, clone:3110030G19 product:retinol dehydrogenase 14 (all-trans and 9-cis), full insert sequence. [AK014097]	Mm.119343	105014		TC1588134
A_52_P476029	0.003094691	2.336415	down	4014.9382	3590.2712	6.752367	5.5280704	NM_001001986	chr2:153233286-153233227	8430427H17Rik	Mus musculus RIKEN cDNA 8430427H17 gene (8430427H17Rik), transcript variant 1, mRNA [NM_001001986]	Mm.50600	329540	ENSMUST00000109784	TC1603958
A_52_P350596	0.027161801	5.032661	down	187.28654	91.48071	2.2853367	-0.045984745	NM_021544	chr9:119394766-119394707	Scn5a	Mus musculus sodium channel, voltage-gated, type V, alpha (Scn5a), mRNA [NM_021544]	Mm.103584	20271	ENSMUST00000120420	TC1766271
A_51_P376258	0.00041573	1.8377198	down	13978.715	15767.035	8.561779	7.683862	NM_008133	chr14:35157919-35157978	Glud1	Mus musculus glutamate dehydrogenase 1 (Glud1), nuclear gene encoding mitochondrial protein, mRNA [NM_008133]	Mm.10600	14661	ENSMUST00000022322	TC1592348
A_52_P502577	0.003250291	2.3949277	down	474.60623	414.9915	3.6740665	2.4140844	NM_010101	chr13:51517079-51517138	S1pr3	Mus musculus sphingosine-1-phosphate receptor 3 (S1pr3), mRNA [NM_010101]	Mm.136736	13610	ENSMUST00000087978	TC1572407
A_51_P297671	1.60E-05	3.0375233	down	1068.6276	727.5417	4.8472567	3.2443612	NM_008194	chrX:82956434-82949721	Gyk	Mus musculus glycerol kinase (Gyk), transcript variant 1, mRNA [NM_008194]	Mm.246682	14933	ENSMUST00000026039	TC1589614
A_52_P571006	0.001569278	4.2470307	down	1039.7386	486.74527	4.742141	2.6556861	NM_177380	chr5:146586013-146585954	Cyp3a44	Mus musculus cytochrome P450, family 3, subfamily a, polypeptide 44 (Cyp3a44), mRNA [NM_177380]	Mm.425301	337924	ENSMUST00000067479	TC1596162
A_51_P440047	0.000101478	1.8325545	down	5620.611	6332.0923	7.241059	6.3672028	NM_173752	chr11:20723884-20723825	1110067D22Rik	Mus musculus RIKEN cDNA 1110067D22 gene (1110067D22Rik), mRNA [NM_173752]	Mm.76694	216551	ENSMUST00000047028	TC1599375
A_52_P287419	0.05209882	1.6698008	down	44.841732	56.594524	0.27247176	-0.46720424	AK039585	chr16:4652704-4652645		coronin 7 Gene [Source:MGI Symbol;Acc:MGI:1926135] [ENSMUST00000090480]	Mm.325512		ENSMUST00000090480	TC1592815
A_51_P159194	0.004519424	1.9273322	down	13127.118	13956.023	8.446176	7.4995704	NM_008416	chr8:87500902-87500843	Junb	Mus musculus Jun-B oncogene (Junb), mRNA [NM_008416]	Mm.1167	16477		TC1573426
A_52_P1155474	0.001842956	1.8910823	down	553.1413	610.2886	3.9007022	2.9814901	NM_027927	chr3:132773575-132773634	Ints12	Mus musculus integrator complex subunit 12 (Ints12), mRNA [NM_027927]	Mm.246726	71793		TC1598912
A_51_P165237	0.000384888	1.8203694	down	175.7422	200.58867	2.2486684	1.3844372	NM_029068	chr3:10418814-10418755	Snx16	Mus musculus sorting nexin 16 (Snx16), transcript variant 1, mRNA [NM_029068]	Mm.440548	74718		TC1576391
A_52_P517174	0.04424071	1.5653648	down	43.63621	57.618073	0.2250015	-0.4214975	XM_485681	chr5:123738714-123738773		WD repeat domain 66 Gene [Source:MGI Symbol;Acc:MGI:1918495] [ENSMUST00000051993]	Mm.444012		ENSMUST00000051993	TC1594046
A_51_P162162	0.011313299	4.2665486	down	401.44702	171.73149	3.2534344	1.1603647	NM_009349	chr6:55120829-55120770	Inmt	Mus musculus indolethylamine N-methyltransferase (Inmt), mRNA [NM_009349]	Mm.299	21743	ENSMUST00000003569	TC1576179
A_52_P21971	0.001496457	1.9933453	down	294.54056	307.62857	2.9944057	1.9992142	NM_008678	chr1:13131833-13131774	Ncoa2	Mus musculus nuclear receptor coactivator 2 (Ncoa2), transcript variant 1, mRNA [NM_008678]	Mm.2537	17978	ENSMUST00000068304	TC1579701
A_51_P284730	0.003922824	1.5290895	down	123.53952	164.91684	1.717892	1.1052192	AK018518	chr2:178158872-178158931	9030418K01Rik	RIKEN cDNA 9030418K01 gene Gene [Source:MGI Symbol;Acc:MGI:1918782] [ENSMUST00000094251]	Mm.40216	71532	ENSMUST00000094251	TC1610472
A_51_P329949	0.000240692	2.1139307	down	1098.6534	1078.0153	4.8907075	3.8107793	NM_153574	chr6:58884109-58884050	Fam13a	Mus musculus family with sequence similarity 13, member A (Fam13a), mRNA [NM_153574]	Mm.28813	58909	ENSMUST00000089860	TC1578243
A_52_P14682	0.011643198	1.83025	down	291.4105	334.32364	2.9784782	2.1064374	NM_001114660	chr5:74602242-74602183	Scfd2	Mus musculus Sec1 family domain containing 2 (Scfd2), transcript variant a, mRNA [NM_001114660]	Mm.211886	212986	ENSMUST00000121330	TC1578250
A_52_P462350	0.003825225	2.6477003	down	2234.536	1734.4995	5.9039764	4.4992366	NM_026106	chr5:108708831-108708890	Dr1	Mus musculus up-regulator of transcription 1 (Dr1), mRNA [NM_026106]	Mm.303534	13486	ENSMUST00000031190	TC1572657
A_52_P578181	0.001611633	3.5736477	down	81.903534	47.320923	1.1252264	-0.7121711	AK158160	chr9:44149607-44149548	Hmbs	Mus musculus adult inner ear cDNA, RIKEN full-length enriched library, clone:F930036J03 product:unclassifiable, full insert sequence. [AK158160]		15288
A_51_P108853	0.00085926	1.9074126	down	211.99416	228.49725	2.5022943	1.5706773	NM_146106	chr1:187912372-187912313	Lyplal1	Mus musculus lysophospholipase-like 1 (Lyplal1), mRNA [NM_146106]	Mm.257116	226791	ENSMUST00000045388	TC1583537
A_52_P498241	3.82E-05	2.0129244	down	7612.053	7807.8555	7.6793237	6.6700306	NM_007670	chr4:88952496-88952437	Cdkn2b	Mus musculus cyclin-dependent kinase inhibitor 2B (p15, inhibits CDK4) (Cdkn2b), mRNA [NM_007670]	Mm.423094	12579	ENSMUST00000097981	TC1581896
A_52_P553443	0.000243393	2.113892	down	1367.4559	1339.6534	5.2013373	4.1214356	AK083983	chr4:56880175-56880116	D730040F13Rik	RIKEN cDNA D730040F13 gene Gene [Source:MGI Symbol;Acc:MGI:2445107] [ENSMUST00000107609]	Mm.296632	242474	ENSMUST00000107609	TC1698811
A_52_P515347	0.000926143	1.9623201	down	2400.4424	2538.7156	6.020504	5.0479436	NM_030254	chr8:40250382-40250441	Tusc3	Mus musculus tumor sdownpressor candidate 3 (Tusc3), mRNA [NM_030254]	Mm.272722	80286		TC1592383
A_51_P512061	0.02244433	1.7876387	down	99.0792	114.18167	1.3945173	0.5564621	NM_001081273	chr6:48883490-48883549	1600015I10Rik	Mus musculus RIKEN cDNA 1600015I10 gene (1600015I10Rik), mRNA [NM_001081273]	Mm.333053	69761	ENSMUST00000031837	TC1583268
A_51_P333034	0.000440642	2.6671913	down	3767.8533	2931.074	6.670817	5.2554955	NM_025409	chr18:77180120-77180179	Ier3ip1	Mus musculus immediate early response 3 interacting protein 1 (Ier3ip1), mRNA [NM_025409]	Mm.28593	66191	ENSMUST00000026487	TC1643042
A_52_P214851	0.000564171	2.2589257	down	2349.4473	2162.568	5.9903054	4.8146687	NM_172429	chr19:53454669-53454610	Smndc1	Mus musculus survival motor neuron domain containing 1 (Smndc1), mRNA [NM_172429]	Mm.313687	76479	ENSMUST00000025997	TC1576085
