ID	Gene Symbol	Gene Title	logFC	t	P.Value	adj.P.Val	B	Pathway	go biological process term	go molecular function term	go cellular component term
200959_at	FUS	fusion (involved in t(12;16) in malignant liposarcoma)	1.40197453	10.29899944	0.000166657	0.00724922	1.527859608	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:mRNA_processing_Reactome>mRNA_processing_Reactome</a>	nuclear mRNA splicing, via spliceosome /// response to amphetamine /// transcription /// regulation of transcription, DNA-dependent /// regulation of transcription, DNA-dependent /// immune response /// response to DNA damage stimulus /// response to oxid	nucleotide binding /// nucleic acid binding /// DNA binding /// DNA binding /// transcription factor activity /// transcription factor activity /// transcription corepressor activity /// RNA binding /// RNA binding /// tumor necrosis factor receptor bindi	intracellular /// nucleus /// nucleus /// cytoplasm /// membrane
224341_x_at	TLR4	toll-like receptor 4	1.400538652	3.625060174	0.015677279	0.083767041	-3.66504465	---	inflammatory response /// immune response /// signal transduction /// signal transduction /// I-kappaB kinase/NF-kappaB cascade /// detection of fungus /// T-helper 1 type immune response /// macrophage activation /// positive regulation of tumor necrosis	lipopolysaccharide binding /// receptor activity /// transmembrane receptor activity /// transmembrane receptor activity /// protein binding /// protein binding	plasma membrane /// integral to plasma membrane /// membrane /// integral to membrane /// intrinsic to membrane /// lipopolysaccharide receptor complex /// perinuclear region of cytoplasm
218802_at	CCDC109B	coiled-coil domain containing 109B	1.400107532	14.70292796	0.0000305	0.003507598	3.37559869	---	---	---	membrane /// integral to membrane
238554_at	CYB5B	cytochrome b5 type B (outer mitochondrial membrane)	1.399698983	6.037553569	0.001925311	0.023147445	-1.260609082	---	transport	transporter activity /// iron ion binding /// enzyme activator activity /// heme binding /// metal ion binding /// transition metal ion binding	mitochondrion /// mitochondrial outer membrane /// mitochondrial inner membrane /// microsome /// membrane /// integral to membrane /// outer membrane
207808_s_at	PROS1	protein S (alpha)	1.399152298	5.252559955	0.003521814	0.033146712	-1.956079164	---	blood coagulation /// blood coagulation	endopeptidase inhibitor activity /// calcium ion binding	extracellular region /// extracellular region /// membrane /// integral to membrane
201340_s_at	ENC1	ectodermal-neural cortex (with BTB-like domain)	1.398317721	12.02878087	0.0000798	0.005236759	2.342472521	---	multicellular organismal development /// multicellular organismal development /// nervous system development	actin binding /// protein binding	nucleus /// nucleus /// cytoplasm /// cytoskeleton /// nuclear matrix
218854_at	DSE	dermatan sulfate epimerase	1.397692527	5.896098034	0.002136552	0.024480057	-1.380502146	---	dermatan sulfate biosynthetic process	isomerase activity /// chondroitin-glucuronate 5-epimerase activity /// chondroitin-glucuronate 5-epimerase activity	endoplasmic reticulum /// Golgi apparatus /// membrane /// integral to membrane
201719_s_at	EPB41L2	erythrocyte membrane protein band 4.1-like 2	1.396358307	7.173261583	0.000890825	0.015635341	-0.374464619	---	cortical actin cytoskeleton organization and biogenesis	actin binding /// structural molecule activity /// binding /// protein binding /// cytoskeletal protein binding	cytoplasm /// cytoskeleton /// plasma membrane /// spectrin /// extrinsic to membrane
219255_x_at	IL17RB	interleukin 17 receptor B	1.395970807	12.95947156	0.0000559	0.004558275	2.729469226	---	regulation of cell growth /// defense response	receptor activity /// interleukin receptor activity	extracellular region /// plasma membrane /// integral to plasma membrane /// membrane /// membrane /// integral to membrane
214727_at	BRCA2	breast cancer 2, early onset	1.395814526	6.88030422	0.001075614	0.017034592	-0.590854485	---	double-strand break repair via homologous recombination /// oocyte maturation /// inner cell mass cell proliferation /// DNA repair /// nucleotide-excision repair /// double-strand break repair /// DNA recombination /// regulation of transcription, DNA-de	single-stranded DNA binding /// histone acetyltransferase activity /// protein binding /// protein binding /// transcription activator activity /// gamma-tubulin binding	nucleus /// nucleus /// nucleoplasm /// cytoplasm /// centrosome /// secretory granule /// BRCA2-MAGE-D1 complex /// protein complex
244650_at	---	---	1.394089088	4.246672134	0.008487027	0.057021464	-2.966071397	---	---	---	---
201506_at	TGFBI	transforming growth factor, beta-induced, 68kDa	1.393215451	9.481289295	0.00024585	0.00867049	1.091379518	---	cell adhesion /// negative regulation of cell adhesion /// visual perception /// visual perception /// cell proliferation /// response to stimulus	integrin binding /// protein binding	extracellular region /// proteinaceous extracellular matrix /// extracellular space
235173_at	hCG_1806964	HCG1806964	1.392720927	5.828110261	0.002247762	0.025237445	-1.438944646	---	---	---	---
218252_at	CKAP2	cytoskeleton associated protein 2	1.392272716	7.736979975	0.000630959	0.013332241	0.020583523	---	apoptosis /// cell cycle	---	cytoplasm /// microtubule
204448_s_at	PDCL	phosducin-like	1.390768732	16.85149206	0.0000158	0.002671141	4.055937728	---	signal transduction /// visual perception /// regulation of G-protein coupled receptor protein signaling pathway /// response to stimulus	receptor signaling protein activity /// regulator of G-protein signaling activity	cytoplasm
201970_s_at	NASP	nuclear autoantigenic sperm protein (histone-binding)	1.390300255	6.630482937	0.001270038	0.018355701	-0.781817326	---	blastocyst development /// DNA replication /// DNA replication /// transport /// cell cycle /// cell cycle /// cell proliferation /// protein transport /// histone exchange	binding /// protein binding /// Hsp90 protein binding	nucleus /// nucleus /// cytoplasm
205642_at	CEP110	centrosomal protein 110kDa	1.389603567	10.45079003	0.000155542	0.007057083	1.604950489	---	cell cycle /// cell division	protein binding	centrosome
201365_at	OAZ2	ornithine decarboxylase antizyme 2	1.389446722	15.85132389	0.0000213	0.002965998	3.753401204	---	polyamine metabolic process	enzyme inhibitor activity /// protein binding /// protein binding /// ornithine decarboxylase inhibitor activity /// ornithine decarboxylase inhibitor activity	---
222045_s_at	PCIF1	PDX1 C-terminal inhibiting factor 1	1.388954095	6.751376572	0.001171166	0.017743919	-0.688646248	---	---	protein binding	nucleus
213103_at	STARD13	StAR-related lipid transfer (START) domain containing 13	1.388646172	5.107397237	0.003967244	0.035570853	-2.093151919	---	cell cycle /// signal transduction /// negative regulation of cell cycle	GTPase activator activity /// protein binding	intracellular /// cytoplasm /// mitochondrion /// lipid particle /// membrane /// mitochondrial membrane /// monolayer-surrounded lipid storage body outer lipid monolayer
204128_s_at	RFC3	replication factor C (activator 1) 3, 38kDa	1.388347167	5.123359719	0.003915152	0.035299905	-2.07794242	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:DNA_replication_Reactome>DNA_replication_Reactome</a>	DNA synthesis during DNA repair /// DNA replication /// DNA replication /// DNA strand elongation during DNA replication /// nucleotide-excision repair, DNA gap filling	nucleotide binding /// DNA binding /// DNA binding /// DNA clamp loader activity /// protein binding /// ATP binding /// ATPase activity /// nucleoside-triphosphatase activity	nucleus /// nucleoplasm /// DNA replication factor C complex /// DNA replication factor C complex
222843_at	FIGNL1	fidgetin-like 1	1.386836019	6.785065486	0.001145258	0.017507937	-0.662938257	---	ATP metabolic process	nucleotide binding /// magnesium ion binding /// magnesium ion binding /// ATP binding /// hydrolase activity /// hydrolase activity /// nucleoside-triphosphatase activity /// metal ion binding	---
205185_at	SPINK5	serine peptidase inhibitor, Kazal type 5	1.386710281	4.235458837	0.008577171	0.057450094	-2.978156967	---	epidermal cell differentiation /// negative regulation of angiogenesis /// extracellular matrix organization and biogenesis /// epithelial cell differentiation /// hair cell differentiation /// anagen /// regulation of T cell differentiation /// negative	endopeptidase inhibitor activity /// serine-type endopeptidase inhibitor activity /// serine-type endopeptidase inhibitor activity /// peptidase activity	extracellular region /// extracellular region /// extracellular region /// cytoplasm /// endoplasmic reticulum /// endoplasmic reticulum membrane /// cytosol /// cell cortex /// lamellar body /// perinuclear region of cytoplasm
213665_at	SOX4	SRY (sex determining region Y)-box 4	1.380301648	7.029280566	0.000976485	0.016375564	-0.479823092	---	transcription /// regulation of transcription, DNA-dependent	DNA binding /// transcription factor activity	nucleus
227593_at	FLJ37453	hypothetical protein LOC729614	1.379845643	5.002615695	0.004330102	0.037470553	-2.193840954	---	---	---	---
210074_at	CTSL2	cathepsin L2	1.379571171	4.671458561	0.00576112	0.044712322	-2.522012177	---	proteolysis	cysteine-type endopeptidase activity /// protein binding /// protein binding /// peptidase activity /// cysteine-type peptidase activity /// cysteine-type peptidase activity /// hydrolase activity	lysosome
203805_s_at	FANCA	Fanconi anemia, complementation group A	1.37774812	4.076907144	0.009978467	0.062965966	-3.151083802	---	DNA repair /// DNA repair /// protein complex assembly /// response to DNA damage stimulus	protein binding	nucleus /// nucleus /// cytoplasm /// cytoplasm
205822_s_at	HMGCS1	3-hydroxy-3-methylglutaryl-Coenzyme A synthase 1 (soluble)	1.377323795	4.318242769	0.007936908	0.054741087	-2.889379578	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Cholesterol_Biosynthesis>Cholesterol_Biosynthesis</a>	lipid metabolic process /// steroid biosynthetic process /// cholesterol biosynthetic process /// metabolic process /// isoprenoid biosynthetic process /// lipid biosynthetic process /// sterol biosynthetic process	catalytic activity /// hydroxymethylglutaryl-CoA synthase activity /// hydroxymethylglutaryl-CoA synthase activity /// hydroxymethylglutaryl-CoA synthase activity /// transferase activity	soluble fraction /// cytoplasm /// cytoplasm /// cytosol
238075_at	---	---	1.377275253	3.739291948	0.013944066	0.077585324	-3.532142205	---	---	---	---
204043_at	TCN2	transcobalamin II; macrocytic anemia	1.376983673	11.15481232	0.000114261	0.006117392	1.947779976	---	transport /// ion transport /// cobalt ion transport /// cobalamin transport /// cobalamin transport	cobalt ion transmembrane transporter activity /// cobalamin binding /// cobalt ion binding	extracellular region /// extracellular space
208795_s_at	MCM7	minichromosome maintenance complex component 7	1.376628899	4.480868684	0.006833979	0.049463346	-2.717961478	<a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:Cell_cycle_KEGG>Cell_cycle_KEGG</a> /// <a target=external href=http://www.wikipathways.org/index.php/Pathway:Homo_sapiens:DNA_replication_Reactome>DNA_replication_	DNA replication /// DNA replication /// DNA replication /// DNA replication initiation /// transcription /// regulation of transcription, DNA-dependent /// response to DNA damage stimulus /// cell cycle /// regulation of phosphorylation	nucleotide binding /// DNA binding /// DNA binding /// protein binding /// ATP binding /// nucleoside-triphosphatase activity	chromatin /// nucleus /// nucleoplasm /// MCM complex
238065_at	TPM3	tropomyosin 3	1.375909845	3.187378327	0.025031716	0.11210028	-4.192484037	---	cell motion /// regulation of muscle contraction	actin binding /// protein binding	cytoplasm /// cytoskeleton /// cytoskeleton /// cytoskeleton /// muscle thin filament tropomyosin
219337_at	C1orf159	chromosome 1 open reading frame 159	1.374139329	4.21736707	0.008724963	0.05794757	-2.997696134	---	---	---	membrane /// integral to membrane
218641_at	MGC3032	hypothetical protein MGC3032	1.371440423	8.40245729	0.000431478	0.011171609	0.454125195	---	---	zinc ion binding	intracellular
224495_at	TMEM107	transmembrane protein 107	1.371233305	3.779904153	0.013381694	0.075722358	-3.485375539	---	---	---	membrane /// integral to membrane
232068_s_at	TLR4	toll-like receptor 4	1.370702204	5.038397617	0.004201977	0.036807771	-2.159289856	---	inflammatory response /// immune response /// signal transduction /// signal transduction /// I-kappaB kinase/NF-kappaB cascade /// detection of fungus /// T-helper 1 type immune response /// macrophage activation /// positive regulation of tumor necrosis	lipopolysaccharide binding /// receptor activity /// transmembrane receptor activity /// transmembrane receptor activity /// protein binding /// protein binding	plasma membrane /// integral to plasma membrane /// membrane /// integral to membrane /// intrinsic to membrane /// lipopolysaccharide receptor complex /// perinuclear region of cytoplasm
209287_s_at	CDC42EP3	CDC42 effector protein (Rho GTPase binding) 3	1.370257021	6.782473326	0.001147227	0.017514339	-0.664912416	---	signal transduction /// regulation of cell shape	protein binding /// cytoskeletal regulatory protein binding	cytoplasm /// cytoskeleton /// endomembrane system /// actin cytoskeleton /// membrane
