Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_006736	DNAJB2	up	2528426	0.163833262	8.265418021	2.446534487	0.019562737	0.64000251	-3.460601431	NM_006736 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300 /// NM_001039550 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300 /// ENST00000336576 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300 /// ENST00000392086 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300 /// ENST00000392087 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300 /// BC011609 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300 /// ENST00000258410 // DNAJB2 // DnaJ (Hsp40) homolog, subfamily B, member 2 // 2q32-q34 // 3300
NM_016484	PDZD11	down	4011637	-0.175443005	9.348731581	-2.446416715	0.019568176	0.64000251	-3.460842097	NM_016484 // PDZD11 // PDZ domain containing 11 // Xq13.1 // 51248 /// ENST00000239666 // PDZD11 // PDZ domain containing 11 // Xq13.1 // 51248 /// ENST00000374454 // PDZD11 // PDZ domain containing 11 // Xq13.1 // 51248 /// AY358829 // PDZD11 // PDZ domain containing 11 // Xq13.1 // 51248 /// CR457149 // PDZD11 // PDZ domain containing 11 // Xq13.1 // 51248
NM_019555	ARHGEF3	up	2677723	0.363467152	7.300272044	2.445081599	0.019629935	0.640901954	-3.463569829	NM_019555 // ARHGEF3 // Rho guanine nucleotide exchange factor (GEF) 3 // 3p21-p13 // 50650 /// ENST00000296315 // ARHGEF3 // Rho guanine nucleotide exchange factor (GEF) 3 // 3p21-p13 // 50650 /// AF433662 // ARHGEF3 // Rho guanine nucleotide exchange factor (GEF) 3 // 3p21-p13 // 50650 /// ENST00000338458 // ARHGEF3 // Rho guanine nucleotide exchange factor (GEF) 3 // 3p21-p13 // 50650
NM_021915	ZNF69	down	3821446	-0.227377361	8.460428163	-2.444194627	0.019671062	0.641125825	-3.465381401	NM_021915 // ZNF69 // zinc finger protein 69 // 19p13.2 // 7620 /// ENST00000340180 // ZNF69 // zinc finger protein 69 // 19p13.2 // 7620 /// BC051309 // ZNF69 // zinc finger protein 69 // 19p13.2 // 7620 /// BC035760 // ZNF440 // zinc finger protein 440 // 19p13.2 // 126070 /// BC105713 // ZNF763 // zinc finger protein 763 // 19p13.2 // 284390
NM_130897	DYNLRB2	up	3670505	0.198793975	4.508157747	2.439985363	0.019867308	0.642666911	-3.473972266	NM_130897 // DYNLRB2 // dynein, light chain, roadblock-type 2 // 16q23.3 // 83657 /// ENST00000305904 // DYNLRB2 // dynein, light chain, roadblock-type 2 // 16q23.3 // 83657 /// BC054892 // DYNLRB2 // dynein, light chain, roadblock-type 2 // 16q23.3 // 83657 /// ENST00000338542 // DYNLRB2 // dynein, light chain, roadblock-type 2 // 16q23.3 // 83657
NR_002767	PRO2266	down	2963784	-0.184248934	8.655354675	-2.439921896	0.019870281	0.642666911	-3.47410172	NR_002767 // PRO2266 // hypothetical protein PRO2266 // 6q15 // 55389 /// BC000764 // C6orf166 // chromosome 6 open reading frame 166 // 6q15 // 55122 /// ENST00000257787 // C6orf166 // chromosome 6 open reading frame 166 // 6q15 // 55122
NM_016212	TP53TG3	up	3689126	0.212308975	5.181787512	2.438996646	0.019913662	0.642666911	-3.475988687	NM_016212 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// AB023508 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// AB023508 // LOC729355 // similar to TP53TG3 protein // 16p11.2 // 729355 /// NM_001099687 // LOC729355 // similar to TP53TG3 protein // 16p11.2 // 729355 /// ENST00000315486 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000315486 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000315486 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264 /// ENST00000398680 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000398680 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000398680 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264 /// ENST00000398666 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000398666 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000398666 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264 /// ENST00000341305 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000341305 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000341305 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264 /// ENST00000341305 // LOC729355 // similar to TP53TG3 protein // 16p11.2 // 729355 /// ENST00000398682 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000398682 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000398682 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264 /// ENST00000398682 // LOC729355 // similar to TP53TG3 protein // 16p11.2 // 729355 /// ENST00000398667 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000398667 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000398667 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264 /// ENST00000398667 // LOC729355 // similar to TP53TG3 protein // 16p11.2 // 729355 /// ENST00000380147 // TP53TG3 // TP53TG3 protein // 16p13 // 24150 /// ENST00000380147 // LOC653550 // similar to TP53TG3b // 16p11.2 // 653550 /// ENST00000380147 // LOC729264 // similar to TP53TG3b // 16p11.2 // 729264
NM_006058	TNIP1	up	2881672	0.098280738	8.602212566	2.438045095	0.019958367	0.642666911	-3.477928772	NM_006058 // TNIP1 // TNFAIP3 interacting protein 1 // 5q32-q33.1 // 10318 /// ENST00000389378 // TNIP1 // TNFAIP3 interacting protein 1 // 5q32-q33.1 // 10318 /// ENST00000315050 // TNIP1 // TNFAIP3 interacting protein 1 // 5q32-q33.1 // 10318 /// BC012133 // TNIP1 // TNFAIP3 interacting protein 1 // 5q32-q33.1 // 10318
NM_007186	CEP250	up	3883309	0.144113753	7.36912114	2.437550009	0.019981663	0.642666911	-3.478937976	NM_007186 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190 /// NM_001035518 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190 /// ENST00000356095 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190 /// ENST00000397527 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190 /// ENST00000342580 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190 /// AF049105 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190 /// ENST00000397524 // CEP250 // centrosomal protein 250kDa // 20q11.22-q12 // 11190
AF282851	C21orf59	down	3929291	-0.186754748	8.646623706	-2.437316855	0.019992642	0.642666911	-3.479413199	AF282851 // C21orf59 // chromosome 21 open reading frame 59 // 21q22.1 // 56683 /// ENST00000382549 // C21orf59 // chromosome 21 open reading frame 59 // 21q22.1 // 56683 /// ENST00000290155 // C21orf59 // chromosome 21 open reading frame 59 // 21q22.1 // 56683 /// ENST00000300260 // C21orf59 // chromosome 21 open reading frame 59 // 21q22.1 // 56683 /// AK094456 // C21orf59 // chromosome 21 open reading frame 59 // 21q22.1 // 56683 /// AK225697 // C21orf59 // chromosome 21 open reading frame 59 // 21q22.1 // 56683
AF201935	C16orf61	down	3701384	-0.332295738	9.33929119	-2.437201218	0.01999809	0.642666911	-3.479648883	AF201935 // C16orf61 // chromosome 16 open reading frame 61 // 16q23.2 // 56942 /// ENST00000219400 // C16orf61 // chromosome 16 open reading frame 61 // 16q23.2 // 56942 /// AK123193 // C16orf61 // chromosome 16 open reading frame 61 // 16q23.2 // 56942
NM_001039535	C18orf24	down	3788049	-0.610127227	6.712615918	-2.437076527	0.020003965	0.642666911	-3.47990301	NM_001039535 // C18orf24 // chromosome 18 open reading frame 24 // 18q21.1 // 220134 /// NM_145060 // C18orf24 // chromosome 18 open reading frame 24 // 18q21.1 // 220134 /// ENST00000398452 // C18orf24 // chromosome 18 open reading frame 24 // 18q21.1 // 220134 /// ENST00000285116 // C18orf24 // chromosome 18 open reading frame 24 // 18q21.1 // 220134 /// BC015706 // C18orf24 // chromosome 18 open reading frame 24 // 18q21.1 // 220134
NM_199044	NSUN4	up	2334706	0.140715763	8.713375181	2.436577014	0.020027518	0.642666911	-3.480920957	NM_199044 // NSUN4 // NOL1/NOP2/Sun domain family, member 4 // 1p34 // 387338 /// ENST00000307089 // NSUN4 // NOL1/NOP2/Sun domain family, member 4 // 1p34 // 387338 /// ENST00000401058 // NSUN4 // NOL1/NOP2/Sun domain family, member 4 // 1p34 // 387338 /// AK057420 // NSUN4 // NOL1/NOP2/Sun domain family, member 4 // 1p34 // 387338
NM_001001323	ATP2B1	down	3464983	-0.19898864	9.885881025	-2.434301416	0.020135137	0.644202783	-3.48555651	NM_001001323 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490 /// NM_001682 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490 /// ENST00000359142 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490 /// ENST00000261173 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490 /// J04027 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490 /// ENST00000348959 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490 /// ENST00000393164 // ATP2B1 // ATPase, Ca++ transporting, plasma membrane 1 // 12q21.3 // 490
NM_001105198	TMEM177	up	2502952	0.145858023	7.524983916	2.434109222	0.02014425	0.644202783	-3.485947885	NM_001105198 // TMEM177 // transmembrane protein 177 // 2q14.2 // 80775 /// NM_030577 // TMEM177 // transmembrane protein 177 // 2q14.2 // 80775 /// NM_001105199 // TMEM177 // transmembrane protein 177 // 2q14.2 // 80775 /// ENST00000272521 // TMEM177 // transmembrane protein 177 // 2q14.2 // 80775 /// BC004404 // TMEM177 // transmembrane protein 177 // 2q14.2 // 80775 /// AK057313 // LOC100125918 // hypothetical protein LOC100125918 // --- // 100125918
NM_012460	TIMM9	down	3566652	-0.405530949	6.975361552	-2.432032233	0.020242975	0.645346029	-3.490175987	NM_012460 // TIMM9 // translocase of inner mitochondrial membrane 9 homolog (yeast) // 14q21 // 26520 /// ENST00000395159 // TIMM9 // translocase of inner mitochondrial membrane 9 homolog (yeast) // 14q21 // 26520 /// ENST00000216463 // TIMM9 // translocase of inner mitochondrial membrane 9 homolog (yeast) // 14q21 // 26520 /// BC020213 // TIMM9 // translocase of inner mitochondrial membrane 9 homolog (yeast) // 14q21 // 26520
NM_007313	ABL1	down	3191724	-0.141081196	9.856647349	-2.43190598	0.020248991	0.645346029	-3.490432917	NM_007313 // ABL1 // c-abl oncogene 1, receptor tyrosine kinase // 9q34.1 // 25 /// NM_005157 // ABL1 // c-abl oncogene 1, receptor tyrosine kinase // 9q34.1 // 25 /// ENST00000372348 // ABL1 // c-abl oncogene 1, receptor tyrosine kinase // 9q34.1 // 25 /// ENST00000318560 // ABL1 // c-abl oncogene 1, receptor tyrosine kinase // 9q34.1 // 25 /// X16416 // ABL1 // c-abl oncogene 1, receptor tyrosine kinase // 9q34.1 // 25
NM_198236	ARHGEF11	up	2438657	0.125174923	8.291914789	2.430571869	0.020312654	0.646274039	-3.493147325	NM_198236 // ARHGEF11 // Rho guanine nucleotide exchange factor (GEF) 11 // 1q21 // 9826 /// NM_014784 // ARHGEF11 // Rho guanine nucleotide exchange factor (GEF) 11 // 1q21 // 9826 /// ENST00000368194 // ARHGEF11 // Rho guanine nucleotide exchange factor (GEF) 11 // 1q21 // 9826 /// ENST00000361409 // ARHGEF11 // Rho guanine nucleotide exchange factor (GEF) 11 // 1q21 // 9826 /// BC057394 // ARHGEF11 // Rho guanine nucleotide exchange factor (GEF) 11 // 1q21 // 9826
NM_001178	ARNTL	down	3321150	-0.260459669	7.6796663	-2.428739436	0.020400394	0.647868948	-3.496873934	NM_001178 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// NM_001030273 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// NM_001030272 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// ENST00000389707 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// ENST00000256172 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// BC041129 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// ENST00000389708 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// ENST00000339640 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// ENST00000396441 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406 /// ENST00000361003 // ARNTL // aryl hydrocarbon receptor nuclear translocator-like // 11p15 // 406
NM_003709	KLF7	up	2596514	0.136100079	9.171259473	2.427659899	0.020452246	0.647868948	-3.499068463	NM_003709 // KLF7 // Kruppel-like factor 7 (ubiquitous) // 2q32 // 8609 /// ENST00000309446 // KLF7 // Kruppel-like factor 7 (ubiquitous) // 2q32 // 8609 /// BC012919 // KLF7 // Kruppel-like factor 7 (ubiquitous) // 2q32 // 8609
NM_015331	NCSTN	up	2363084	0.130917518	9.824582719	2.426712894	0.02049783	0.647868948	-3.500993014	NM_015331 // NCSTN // nicastrin // 1q22-q23 // 23385 /// ENST00000294785 // NCSTN // nicastrin // 1q22-q23 // 23385 /// AF240468 // NCSTN // nicastrin // 1q22-q23 // 23385 /// ENST00000368066 // NCSTN // nicastrin // 1q22-q23 // 23385 /// ENST00000368063 // NCSTN // nicastrin // 1q22-q23 // 23385 /// ENST00000368067 // NCSTN // nicastrin // 1q22-q23 // 23385 /// ENST00000392212 // NCSTN // nicastrin // 1q22-q23 // 23385 /// ENST00000368065 // NCSTN // nicastrin // 1q22-q23 // 23385
NM_015106	RAD54L2	up	2623180	0.135715613	8.562168268	2.426640775	0.020501305	0.647868948	-3.501139555	NM_015106 // RAD54L2 // RAD54-like 2 (S. cerevisiae) // 3p21.2 // 23132 /// ENST00000296477 // RAD54L2 // RAD54-like 2 (S. cerevisiae) // 3p21.2 // 23132 /// AK122683 // RAD54L2 // RAD54-like 2 (S. cerevisiae) // 3p21.2 // 23132
NM_004701	CCNB2	down	3595979	-0.6940866	9.097849998	-2.425125981	0.020574424	0.649083163	-3.504216839	NM_004701 // CCNB2 // cyclin B2 // 15q22.2 // 9133 /// ENST00000288207 // CCNB2 // cyclin B2 // 15q22.2 // 9133 /// AF087910 // CCNB2 // cyclin B2 // 15q22.2 // 9133
NM_145247	C10orf78	down	3262490	-0.367997216	6.067905726	-2.424145893	0.020621858	0.649484384	-3.50620716	NM_145247 // C10orf78 // chromosome 10 open reading frame 78 // 10q25.1 // 119392 /// NM_001002759 // C10orf78 // chromosome 10 open reading frame 78 // 10q25.1 // 119392 /// ENST00000369729 // C10orf78 // chromosome 10 open reading frame 78 // 10q25.1 // 119392 /// ENST00000369727 // C10orf78 // chromosome 10 open reading frame 78 // 10q25.1 // 119392 /// ENST00000336358 // C10orf78 // chromosome 10 open reading frame 78 // 10q25.1 // 119392 /// AK123954 // C10orf78 // chromosome 10 open reading frame 78 // 10q25.1 // 119392
NM_005445	SMC3	down	3263790	-0.348441143	7.798958612	-2.420310648	0.020808435	0.651404188	-3.513990197	NM_005445 // SMC3 // structural maintenance of chromosomes 3 // 10q25 // 9126 /// ENST00000361804 // SMC3 // structural maintenance of chromosomes 3 // 10q25 // 9126 /// AK289771 // SMC3 // structural maintenance of chromosomes 3 // 10q25 // 9126
NM_022778	CCDC21	down	2326410	-0.225978618	7.584053306	-2.420074833	0.020819957	0.651404188	-3.514468465	NM_022778 // CCDC21 // coiled-coil domain containing 21 // 1p36.11 // 64793 /// ENST00000252992 // CCDC21 // coiled-coil domain containing 21 // 1p36.11 // 64793 /// BC064528 // CCDC21 // coiled-coil domain containing 21 // 1p36.11 // 64793
NM_021143	ZNF20	down	3851250	-0.258773484	5.868625289	-2.419721832	0.020837215	0.651404188	-3.515184343	NM_021143 // ZNF20 // zinc finger protein 20 // 19p13.3-p13.2 // 7568 /// ENST00000334213 // ZNF20 // zinc finger protein 20 // 19p13.3-p13.2 // 7568 /// BC036714 // ZNF20 // zinc finger protein 20 // 19p13.3-p13.2 // 7568 /// AK292455 // ZNF625 // zinc finger protein 625 // 19p13.2 // 90589 /// ENST00000292241 // ZNF20 // zinc finger protein 20 // 19p13.3-p13.2 // 7568
NM_015957	APIP	down	3369249	-0.270736793	8.778669615	-2.418784508	0.020883105	0.651404188	-3.517084861	NM_015957 // APIP // APAF1 interacting protein // 11p13 // 51074 /// ENST00000278359 // APIP // APAF1 interacting protein // 11p13 // 51074 /// AF132963 // APIP // APAF1 interacting protein // 11p13 // 51074 /// ENST00000395786 // APIP // APAF1 interacting protein // 11p13 // 51074
NM_198055	MZF1	up	3873017	0.178474007	7.333559584	2.418441126	0.020899939	0.651404188	-3.517780974	NM_198055 // MZF1 // myeloid zinc finger 1 // 19q13.2-q13.4 // 7593 /// NM_003422 // MZF1 // myeloid zinc finger 1 // 19q13.2-q13.4 // 7593 /// ENST00000215057 // MZF1 // myeloid zinc finger 1 // 19q13.2-q13.4 // 7593 /// ENST00000391692 // MZF1 // myeloid zinc finger 1 // 19q13.2-q13.4 // 7593 /// AF055078 // MZF1 // myeloid zinc finger 1 // 19q13.2-q13.4 // 7593
NM_004846	EIF4E2	up	2532422	0.198721541	8.625508833	2.418399784	0.020901966	0.651404188	-3.517864779	NM_004846 // EIF4E2 // eukaryotic translation initiation factor 4E family member 2 // 2q37.1 // 9470 /// ENST00000258416 // EIF4E2 // eukaryotic translation initiation factor 4E family member 2 // 2q37.1 // 9470 /// BC005392 // EIF4E2 // eukaryotic translation initiation factor 4E family member 2 // 2q37.1 // 9470 /// ENST00000373575 // EIF4E2 // eukaryotic translation initiation factor 4E family member 2 // 2q37.1 // 9470
NM_004723	ARHGEF2	down	2437801	-0.160705067	8.450499512	-2.417898802	0.020926551	0.651404188	-3.518880244	NM_004723 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181 /// ENST00000368316 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181 /// ENST00000313695 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181 /// BC020567 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181 /// ENST00000361247 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181 /// ENST00000368315 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181 /// ENST00000313667 // ARHGEF2 // rho/rac guanine nucleotide exchange factor (GEF) 2 // 1q21-q22 // 9181
NM_000610	CD44	down	3326635	-0.169852948	10.8902276	-2.416922268	0.020974548	0.6518137	-3.520859208	NM_000610 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// NM_001001389 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// NM_001001390 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// NM_001001391 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// NM_001001392 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// ENST00000278385 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// ENST00000279452 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// ENST00000352818 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// ENST00000263398 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// ENST00000278386 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960 /// BC004372 // CD44 // CD44 molecule (Indian blood group) // 11p13 // 960
NM_170723	CDY1	up	4030753	0.189836656	4.556368878	2.414259346	0.021105941	0.654809188	-3.526252818	NM_170723 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// NM_001003894 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175 /// NM_004825 // CDY2A // chromodomain protein, Y-linked, 2A // Yq11.221 // 9426 /// NM_001001722 // CDY2B // chromodomain protein, Y-linked, 2B // Yq11.221 // 203611 /// NM_004680 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// NM_001003895 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175 /// ENST00000361963 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175 /// ENST00000361963 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// ENST00000382407 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175 /// ENST00000382407 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// ENST00000250838 // CDY2B // chromodomain protein, Y-linked, 2B // Yq11.221 // 203611 /// ENST00000250838 // CDY2A // chromodomain protein, Y-linked, 2A // Yq11.221 // 9426 /// ENST00000382867 // CDY2B // chromodomain protein, Y-linked, 2B // Yq11.221 // 203611 /// ENST00000382867 // CDY2A // chromodomain protein, Y-linked, 2A // Yq11.221 // 9426 /// ENST00000306609 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175 /// ENST00000306609 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// ENST00000306882 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175 /// ENST00000306882 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// AF080597 // CDY1 // chromodomain protein, Y-linked, 1 // Yq11.23 // 9085 /// AF080598 // CDY2A // chromodomain protein, Y-linked, 2A // Yq11.221 // 9426 /// BC069087 // CDY2B // chromodomain protein, Y-linked, 2B // Yq11.221 // 203611 /// AK292318 // CDY1B // chromodomain protein, Y-linked, 1B // Yq11.223 // 253175
