Ensembl ID	Fold Change	Gene Name	Gene Symbol
ENSG00000165807	1.233202367	Uncharacterized protein C14orf50 [Source:UniProtKB/Swiss-Prot;Acc:Q96LQ0]	C14orf50
ENSG00000066230	1.233043974	Sodium/hydrogen exchanger 3 (Na(+)/H(+) exchanger 3) (NHE-3) (Solute carrier family 9 member 3) [Source:UniProtKB/Swiss-Prot;Acc:P48764]	SLC9A3
ENSG00000169515	1.232988091	Coiled-coil domain-containing protein 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9H0W5]	CCDC8
ENSG00000186329	1.232962259	Transmembrane protein 212 [Source:UniProtKB/Swiss-Prot;Acc:A6NML5]	TMEM212
ENSG00000110697	1.232851545	Membrane-associated phosphatidylinositol transfer protein 1 (Phosphatidylinositol transfer protein, membrane-associated 1) (Pyk2 N-terminal domain-interacting receptor 2) (NIR-2) [Source:UniProtKB/Swiss-Prot;Acc:O00562]	PITPNM1
ENSG00000125385	1.232832121	Uncharacterized protein ENSP00000346229 (RPS29 protein) [Source:UniProtKB/TrEMBL;Acc:A6NBZ9]
ENSG00000109390	1.232706983	NADH dehydrogenase [ubiquinone] 1 subunit C1, mitochondrial Precursor  (NADH-ubiquinone oxidoreductase KFYI subunit) (Complex I-KFYI) (CI-KFYI) [Source:UniProtKB/Swiss-Prot;Acc:O43677]	NDUFC1
ENSG00000075461	1.232704309	Voltage-dependent calcium channel gamma-4 subunit (Neuronal voltage-gated calcium channel gamma-4 subunit) [Source:UniProtKB/Swiss-Prot;Acc:Q9UBN1]	CACNG4
ENSG00000169313	1.232464182	P2Y purinoceptor 12 (P2Y12) (P2Y12 platelet ADP receptor) (P2Y(ADP)) (ADP-glucose receptor) (ADPG-R) (P2Y(AC)) (P2Y(cyc)) (P2T(AC)) (SP1999) [Source:UniProtKB/Swiss-Prot;Acc:Q9H244]	P2RY12
ENSG00000185475	1.232302025	Transmembrane protein 179B [Source:UniProtKB/Swiss-Prot;Acc:Q7Z7N9]	TMEM179B
ENSG00000186187	1.232018821	E3 ubiquitin-protein ligase ZNRF1 (EC 6.3.2.-) (Zinc/RING finger protein 1) (Nerve injury-induced gene 283 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q8ND25]	ZNRF1
ENSG00000149922	1.232007941	T-box transcription factor TBX6 (T-box protein 6) [Source:UniProtKB/Swiss-Prot;Acc:O95947]	TBX6
ENSG00000206306	1.231961872	HLA class II histocompatibility antigen, DR-1 beta chain Precursor  (Clone P2-beta-3) [Source:UniProtKB/Swiss-Prot;Acc:P01912]	HLA-DR1B
ENSG00000188740	1.231801117	Neuroblastoma breakpoint family member 5 [Source:UniProtKB/Swiss-Prot;Acc:Q86XG9]	NBPF5
ENSG00000205808	1.23179355	Presqualene diphosphate phosphatase (EC 3.1.3.-) (Phosphatidic acid phosphatase type 2 domain-containing protein 2) (PPAP2 domain-containing protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q8IY26]	PPAPDC2
ENSG00000171431	1.231645446	Keratin, type I cytoskeletal 20 (Cytokeratin-20) (CK-20) (Keratin-20) (K20) (Protein IT) [Source:UniProtKB/Swiss-Prot;Acc:P35900]	KRT20
ENSG00000203877	1.231546604	Protein ripply2 [Source:UniProtKB/Swiss-Prot;Acc:Q5TAB7]	C6orf59
ENSG00000124391	1.231056391	Interleukin-17C Precursor  (IL-17C) (Cytokine CX2) [Source:UniProtKB/Swiss-Prot;Acc:Q9P0M4]	IL17C
ENSG00000183640	1.230989806	Keratin-associated protein 8-1 (High glycine-tyrosine keratin-associated protein 8.1) [Source:UniProtKB/Swiss-Prot;Acc:Q8IUC2]	KRTAP8-1
ENSG00000173180	1.230955209		ENSG00000173180
ENSG00000150526	1.230871098	Melanoma inhibitory activity protein 2 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q96PC5]	MIA2
ENSG00000124839	1.230529595	Ras-related protein Rab-17 [Source:UniProtKB/Swiss-Prot;Acc:Q9H0T7]	RAB17
ENSG00000138794	1.230397866	Caspase-6 Precursor  (EC 3.4.22.59) (CASP-6) (Apoptotic protease Mch-2)[Caspase-6 subunit p18][Caspase-6 subunit p11] [Source:UniProtKB/Swiss-Prot;Acc:P55212]	CASP6
ENSG00000108179	1.230210753	Peptidyl-prolyl cis-trans isomerase, mitochondrial Precursor  (EC 5.2.1.8) (PPIase) (Rotamase) (Cyclophilin F) [Source:UniProtKB/Swiss-Prot;Acc:P30405]	PPIF
ENSG00000122694	1.230193746	Golgi-associated plant pathogenesis-related protein 1 (Golgi-associated PR-1 protein) (GAPR-1) (Glioma pathogenesis-related protein 2) (GliPR 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9H4G4]	C9orf19
ENSG00000105376	1.230180177	Intercellular adhesion molecule 5 Precursor  (ICAM-5) (Telencephalin) [Source:UniProtKB/Swiss-Prot;Acc:Q9UMF0]	ICAM5
ENSG00000189263	1.230021156		ENSG00000189263
ENSG00000198454	1.230013444	Putative uncharacterized protein C9orf141 [Source:UniProtKB/Swiss-Prot;Acc:Q5SQ13]	C9orf141
ENSG00000170571	1.23000998	Embigin Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q6PCB8]	EMB
ENSG00000112818	1.22985241	Meprin A subunit alpha Precursor  (EC 3.4.24.18) (Endopeptidase-2) (N-benzoyl-L-tyrosyl-P-amino-benzoic acid hydrolase subunit alpha) (PABA peptide hydrolase) (PPH alpha) [Source:UniProtKB/Swiss-Prot;Acc:Q16819]	MEP1A
ENSG00000101966	1.229497649	Baculoviral IAP repeat-containing protein 4 (EC 6.3.2.-) (E3 ubiquitin-protein ligase XIAP) (Inhibitor of apoptosis protein 3) (X-linked inhibitor of apoptosis protein) (X-linked IAP) [Source:UniProtKB/Swiss-Prot;Acc:P98170]	XIAP
ENSG00000196677	1.229290187	CDNA FLJ35458 fis, clone SMINT2004729. [Source:Uniprot/SPTREMBL;Acc:Q8NAE8]	C8orf77
ENSG00000150753	1.229272441	T-complex protein 1 subunit epsilon (TCP-1-epsilon) (CCT-epsilon) [Source:UniProtKB/Swiss-Prot;Acc:P48643]	CCT5
ENSG00000171864	1.229243325	Prion-like protein doppel Precursor  (PrPLP) (Prion protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q9UKY0]	PRND
ENSG00000203780	1.228861207	Fibronectin type 3 and ankyrin repeat domains protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8TC84]	FANK1
ENSG00000207702	1.228768385	hsa-mir-211 [Source:miRBase;Acc:MI0000287]	hsa-mir-211
ENSG00000130640	1.228711889	Gamma-tubulin complex component 2 (GCP-2) (hGCP2) (Spindle pole body protein Spc97 homolog) (hSpc97) (h103p) [Source:UniProtKB/Swiss-Prot;Acc:Q9BSJ2]	TUBGCP2
ENSG00000095485	1.228663936	CWF19-like protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q69YN2]	CWF19L1
ENSG00000119125	1.228644705	Guanine deaminase (EC 3.5.4.3) (Guanase) (Guanine aminase) (Guanine aminohydrolase) (GAH) (p51-nedasin) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y2T3]	GDA
ENSG00000171551	1.22843558	Endothelin-converting enzyme-like 1 (EC 3.4.24.-) (Xce protein) [Source:UniProtKB/Swiss-Prot;Acc:O95672]	ECEL1
ENSG00000147689	1.228278124	Protein FAM83A (Tumor-specific gene expressed in prostate protein) (BJ-TSA-9) [Source:UniProtKB/Swiss-Prot;Acc:Q86UY5]	FAM83A
ENSG00000153560	1.228032459	Upstream-binding protein 1 (LBP-1) [Source:UniProtKB/Swiss-Prot;Acc:Q9NZI7]	UBP1
ENSG00000115541	1.227962919	10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (CPN10) (Early-pregnancy factor) (EPF) [Source:UniProtKB/Swiss-Prot;Acc:P61604]	HSPE1
ENSG00000184863	1.227935087	RNA-binding protein 33 (RNA-binding motif protein 33) (Proline-rich protein 8) [Source:UniProtKB/Swiss-Prot;Acc:Q96EV2]	RBM33
ENSG00000167994	1.227786066	Guanine nucleotide exchange factor for Rab3A (Rab3A-interacting-like protein 1) (Rabin3-like 1) [Source:UniProtKB/Swiss-Prot;Acc:Q8TBN0]	RAB3IL1
ENSG00000170322	1.227586237	Nuclear factor related to kappa-B-binding protein (DNA-binding protein R kappa-B) [Source:UniProtKB/Swiss-Prot;Acc:Q6P4R8]	NFRKB
ENSG00000188091	1.227584479	Putative uncharacterized protein C9orf164 [Source:UniProtKB/Swiss-Prot;Acc:Q8N8B0]	C9orf164
ENSG00000177414	1.22724771	Ubiquitin-conjugating enzyme E2 U (EC 6.3.2.19) (Ubiquitin-protein ligase U) (Ubiquitin carrier protein U) [Source:UniProtKB/Swiss-Prot;Acc:Q5VVX9]	UBE2U
ENSG00000167074	1.22723863	Thyrotroph embryonic factor [Source:UniProtKB/Swiss-Prot;Acc:Q10587]	TEF
ENSG00000108187	1.226935786	Phenazine biosynthesis-like domain-containing protein (EC 5.1.-.-) (MAWD-binding protein) (Unknown protein 32 from 2D-page of liver tissue) [Source:UniProtKB/Swiss-Prot;Acc:P30039]	PBLD
ENSG00000104866	1.226818273	Putative uncharacterized protein ENSP00000221462 (HCG22147, isoform CRA_d)	LRRC68
ENSG00000134121	1.226616567	Neural cell adhesion molecule L1-like protein Precursor  (Close homolog of L1)[Processed neural cell adhesion molecule L1-like protein] [Source:UniProtKB/Swiss-Prot;Acc:O00533]	CHL1
ENSG00000102043	1.226464665	Myotubularin-related protein 8 (EC 3.1.3.-) [Source:UniProtKB/Swiss-Prot;Acc:Q96EF0]	MTMR8
ENSG00000171878	1.226085809		ENSG00000171878
ENSG00000150201	1.225664083	FXYD domain-containing ion transport regulator 4 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:P59646]	FXYD4
ENSG00000121775	1.225424622	Transmembrane protein 39B [Source:UniProtKB/Swiss-Prot;Acc:Q9GZU3]	TMEM39B
ENSG00000183751	1.225310246	WD repeat-containing protein SAZD (Transducin beta-like 3 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q12788]	TBL3
ENSG00000196084	1.225233579		ENSG00000196084
ENSG00000110906	1.225227862	BTB/POZ domain-containing protein KCTD10 [Source:UniProtKB/Swiss-Prot;Acc:Q9H3F6]	KCTD10
ENSG00000125695	1.22493448	STE20-related adapter protein (STRAD alpha) (Serologically defined breast cancer antigen NY-BR-96) [Source:UniProtKB/Swiss-Prot;Acc:Q7RTN6]	STRADA
ENSG00000076382	1.224862375	Sperm-associated antigen 5 (Astrin) (Mitotic spindle-associated protein p126) (MAP126) (Deepest) [Source:UniProtKB/Swiss-Prot;Acc:Q96R06]	SPAG5
ENSG00000112273	1.22471961	Hepatoma-derived growth factor-like protein 1 (PWWP domain-containing protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q5TGJ6]	HDGFL1
ENSG00000111911	1.224065645	Histidine triad nucleotide-binding protein 3 (EC 3.-.-.-) (HINT-3) [Source:UniProtKB/Swiss-Prot;Acc:Q9NQE9]	HINT3
ENSG00000126749	1.22399809	Probable ribosome biogenesis protein NEP1 (Nucleolar protein EMG1 homolog) (Protein C2f) [Source:UniProtKB/Swiss-Prot;Acc:Q92979]	EMG1
ENSG00000076108	1.223828705	Bromodomain adjacent to zinc finger domain protein 2A (Transcription termination factor I-interacting protein 5) (TTF-I-interacting protein 5) (Tip5) (hWALp3) [Source:UniProtKB/Swiss-Prot;Acc:Q9UIF9]	BAZ2A
ENSG00000188886	1.223694194	Astacin-like metalloendopeptidase Precursor  (EC 3.4.-.-) (Oocyte astacin) (Ovastacin) [Source:UniProtKB/Swiss-Prot;Acc:Q6HA08]	ASTL
ENSG00000185955	1.223594774	Uncharacterized protein LOC402573 [Source:UniProtKB/Swiss-Prot;Acc:Q8IZ16]	C7orf61
ENSG00000161998	1.223592433	CDNA FLJ36290 fis, clone THYMU2003932. [Source:Uniprot/SPTREMBL;Acc:Q8N221]	FLJ36290
ENSG00000162494	1.223478066	Leucine-rich repeat-containing protein 38 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q5VT99]	LRRC38
ENSG00000138395	1.223248516	Serine/threonine-protein kinase PFTAIRE-2 (EC 2.7.11.22) (Serine/threonine-protein kinase ALS2CR7) (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 7 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q96Q40]	ALS2CR7
ENSG00000205754	1.223191673	liver-specific organic anion transporter 3TM12  [Source:RefSeq_peptide;Acc:NP_001009562]	LST3
ENSG00000149150	1.222839649	Large neutral amino acids transporter small subunit 3 (L-type amino acid transporter 3) (Solute carrier family 43 member 1) (Prostate cancer overexpressed gene 1 protein) [Source:UniProtKB/Swiss-Prot;Acc:O75387]	SLC43A1
ENSG00000198821	1.222727358	T-cell surface glycoprotein CD3 zeta chain Precursor  (T-cell receptor T3 zeta chain) (CD247 antigen) [Source:UniProtKB/Swiss-Prot;Acc:P20963]	CD247
ENSG00000180153	1.222610585		ENSG00000180153
ENSG00000126456	1.222397474	Interferon regulatory factor 3 (IRF-3) [Source:UniProtKB/Swiss-Prot;Acc:Q14653]	IRF3
ENSG00000135480	1.222379339	Keratin, type II cytoskeletal 7 (Cytokeratin-7) (CK-7) (Keratin-7) (K7) (Sarcolectin) [Source:UniProtKB/Swiss-Prot;Acc:P08729]	KRT7
ENSG00000158104	1.222317828	4-hydroxyphenylpyruvate dioxygenase (EC 1.13.11.27) (4-hydroxyphenylpyruvic acid oxidase) (HPPDase) (4HPPD) (HPD) [Source:UniProtKB/Swiss-Prot;Acc:P32754]	HPD
ENSG00000188205	1.22212798	Putative uncharacterized protein UNQ9165/PRO28630 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q6UXU0]	LOC100132636
ENSG00000197672	1.222102385		ENSG00000197672
ENSG00000171603	1.222023679	Calsyntenin-1 (Alcadein-alpha) (Alc-alpha) (Alzheimer-related cadherin-like protein) (Non-classical cadherin XB31alpha) (SAlc-alpha)[Soluble Alc-alpha] [Source:UniProtKB/Swiss-Prot;Acc:O94985]	CLSTN1
ENSG00000142552	1.222023307	Reticulocalbin-3 Precursor  (EF-hand calcium-binding protein RLP49) [Source:UniProtKB/Swiss-Prot;Acc:Q96D15]	RCN3
ENSG00000068793	1.222016806	Cytoplasmic FMR1-interacting protein 1 (Specifically Rac1-associated protein 1) (Sra-1) (p140sra-1) [Source:UniProtKB/Swiss-Prot;Acc:Q7L576]	CYFIP1
ENSG00000085662	1.221989481	Aldose reductase (EC 1.1.1.21) (AR) (Aldehyde reductase) [Source:UniProtKB/Swiss-Prot;Acc:P15121]	AKR1B1
ENSG00000141497	1.221912384	Zinc finger MYND domain-containing protein 15 [Source:UniProtKB/Swiss-Prot;Acc:Q9H091]	ZMYND15
ENSG00000152439	1.221852501	Zinc finger protein 773 (Zinc finger protein 419B) [Source:UniProtKB/Swiss-Prot;Acc:Q6PK81]	ZNF773
ENSG00000145041	1.22183746	Protein VPRBP (HIV-1 Vpr-binding protein) (VprBP) (Vpr-interacting protein) (DDB1- and CUL4-associated factor 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y4B6]	VPRBP
ENSG00000198899	1.221771549	ATP synthase subunit a (ATPase protein 6) [Source:UniProtKB/Swiss-Prot;Acc:P00846]	MT-ATP6
ENSG00000146063	1.221503005	Tripartite motif-containing protein 41 [Source:UniProtKB/Swiss-Prot;Acc:Q8WV44]	TRIM41
ENSG00000164256	1.221130601	PR domain zinc finger protein 7 (PR domain-containing protein 7) [Source:UniProtKB/Swiss-Prot;Acc:Q9NQW5]	PRDM9
ENSG00000149925	1.220500791	Fructose-bisphosphate aldolase A (EC 4.1.2.13) (Muscle-type aldolase) (Lung cancer antigen NY-LU-1) [Source:UniProtKB/Swiss-Prot;Acc:P04075]	ALDOA
ENSG00000188775	1.22029728		ENSG00000188775
ENSG00000146950	1.220134448	Protein Shroom2 (Apical-like protein) (Protein APXL) [Source:UniProtKB/Swiss-Prot;Acc:Q13796]	SHROOM2
ENSG00000100711	1.219913965	Zinc finger FYVE domain-containing protein 21 [Source:UniProtKB/Swiss-Prot;Acc:Q9BQ24]	ZFYVE21
ENSG00000164904	1.217934705	Alpha-aminoadipic semialdehyde dehydrogenase (EC 1.2.1.31) (Alpha-AASA dehydrogenase) (Delta1-piperideine-6-carboxylate dehydrogenease) (P6c dehydrogenase) (Aldehyde dehydrogenase family 7 member A1) [Source:UniProtKB/Swiss-Prot;Acc:P49419]	ALDH7A1
ENSG00000174672	1.217746289	BR serine/threonine-protein kinase 2 (EC 2.7.11.1) (Serine/threonine-protein kinase 29) (Serine/threonine kinase SAD-A) [Source:UniProtKB/Swiss-Prot;Acc:Q8IWQ3]	BRSK2
ENSG00000178301	0.831861211	Aquaporin-11 (AQP-11) [Source:UniProtKB/Swiss-Prot;Acc:Q8NBQ7]	AQP11
ENSG00000113356	0.830714166	DNA-directed RNA polymerase III subunit RPC7 (RNA polymerase III subunit C7) (DNA-directed RNA polymerase III subunit G) (DNA-directed RNA polymerase III 32 kDa polypeptide) (RPC32) [Source:UniProtKB/Swiss-Prot;Acc:O15318]	POLR3G
ENSG00000180393	0.830530248	Uncharacterized protein C15orf5. [Source:Uniprot/SWISSPROT;Acc:Q9H2U6]	C15orf5
ENSG00000140612	0.830267226	Signal peptidase complex catalytic subunit SEC11A (EC 3.4.-.-) (SEC11 homolog A) (SEC11-like protein 1) (Microsomal signal peptidase 18 kDa subunit) (SPase 18 kDa subunit) (SPC18) [Source:UniProtKB/Swiss-Prot;Acc:P67812]	SEC11A
ENSG00000184493	0.830070877		ENSG00000184493
ENSG00000156298	0.829912786	Tetraspanin-7 (Tspan-7) (Transmembrane 4 superfamily member 2) (Cell surface glycoprotein A15) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) [Source:UniProtKB/Swiss-Prot;Acc:P41732]	TSPAN7
ENSG00000178045	0.829844748	C12orf61 protein (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q3ZCV4]	C12orf61
ENSG00000165929	0.829524903	Tandem C2 domains nuclear protein (Membrane targeting tandem C2 domain-containing protein 1) (Tandem C2 protein in nucleus) (Tac2-N) [Source:UniProtKB/Swiss-Prot;Acc:Q8N9U0]	TC2N
ENSG00000126785	0.829469947	Rho-related GTP-binding protein RhoJ Precursor  (Tc10-like GTP-binding protein TCL) (Ras-like protein family member 7B) [Source:UniProtKB/Swiss-Prot;Acc:Q9H4E5]	RHOJ
ENSG00000205502	0.829447356	Nuclear-localized factor 2 (Protein FAM148B) [Source:UniProtKB/Swiss-Prot;Acc:A6NLJ0]	FAM148B
ENSG00000171345	0.829424191	Keratin, type I cytoskeletal 19 (Cytokeratin-19) (CK-19) (Keratin-19) (K19) [Source:UniProtKB/Swiss-Prot;Acc:P08727]	KRT19
ENSG00000156261	0.829325339	T-complex protein 1 subunit theta (TCP-1-theta) (CCT-theta) (Renal carcinoma antigen NY-REN-15) [Source:UniProtKB/Swiss-Prot;Acc:P50990]	CCT8
ENSG00000123576	0.829312837	Homeobox protein ESX1 (Extraembryonic, spermatogenesis, homeobox 1) [Source:UniProtKB/Swiss-Prot;Acc:Q8N693]	ESX1
ENSG00000206504	0.829247971	HCGIX protein (HLA complex group 9) [Source:UniProtKB/TrEMBL;Acc:Q93065]	HCG9
ENSG00000196331	0.829214712	Histone H2B type 1-O (H2B.n) (H2B/n) (H2B.2) [Source:UniProtKB/Swiss-Prot;Acc:P23527]	HIST1H2BO
ENSG00000073849	0.829190971	Beta-galactoside alpha-2,6-sialyltransferase 1 (EC 2.4.99.1) (CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,6-sialyltransferase 1) (Alpha 2,6-ST) (Sialyltransferase 1) (ST6Gal I) [Source:UniProtKB/Swiss-Prot;Acc:P15907]	ST6GAL1
ENSG00000005436	0.829142959	GC-rich sequence DNA-binding factor (GCF) (Transcription factor 9) (TCF-9) [Source:UniProtKB/Swiss-Prot;Acc:P16383]	C2orf3
ENSG00000198704	0.829138598	Glutathione peroxidase 6 Precursor  (EC 1.11.1.9) [Source:UniProtKB/Swiss-Prot;Acc:P59796]	GPX6
ENSG00000147333	0.829077379		LOC649548
ENSG00000119699	0.828833611	Transforming growth factor beta-3 Precursor  (TGF-beta-3) [Source:UniProtKB/Swiss-Prot;Acc:P10600]	TGFB3
ENSG00000166391	0.828828779	2-acylglycerol O-acyltransferase 2 (EC 2.3.1.22) (Monoacylglycerol O-acyltransferase 2) (Acyl CoA:monoacylglycerol acyltransferase 2) (MGAT2) (hMGAT2) [Source:UniProtKB/Swiss-Prot;Acc:Q3SYC2]	MOGAT2
ENSG00000188100	0.828687707	Protein FAM25 [Source:UniProtKB/Swiss-Prot;Acc:Q5VTM1]	FAM25A
ENSG00000112249	0.828524967	Activating signal cointegrator 1 complex subunit 3 (EC 3.6.1.-) (ASC-1 complex subunit p200) (Trip4 complex subunit p200) (Helicase, ATP binding 1) [Source:UniProtKB/Swiss-Prot;Acc:Q8N3C0]	ASCC3
ENSG00000116157	0.828483073	Glutathione peroxidase 7 Precursor  (EC 1.11.1.9) (CL683) [Source:UniProtKB/Swiss-Prot;Acc:Q96SL4]	GPX7
ENSG00000006047	0.82830103	Y-box-binding protein 2 (Germ cell-specific Y-box-binding protein) (Contrin) (MSY2 homolog) (DNA-binding protein C) (Dbpc) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y2T7]	YBX2
ENSG00000196104	0.828274172	Testican-3 Precursor  (SPARC/osteonectin, CWCV, and Kazal-like domains proteoglycan 3) [Source:UniProtKB/Swiss-Prot;Acc:Q9BQ16]	SPOCK3
ENSG00000164855	0.828250734	Putative uncharacterized protein MGC9712 [Source:UniProtKB/Swiss-Prot;Acc:Q6ZTR0]	MGC9712
ENSG00000186334	0.827956492	Proton-coupled amino acid transporter 3 (Proton/amino acid transporter 3) (Solute carrier family 36 member 3) (Tramdorin-2) [Source:UniProtKB/Swiss-Prot;Acc:Q495N2]	SLC36A3
ENSG00000196489	0.827847609		ENSG00000196489
ENSG00000103375	0.827736071	Aquaporin-8 (AQP-8) [Source:UniProtKB/Swiss-Prot;Acc:O94778]	AQP8
ENSG00000186226	0.82761782	Late cornified envelope protein 1E (Late envelope protein 5) [Source:UniProtKB/Swiss-Prot;Acc:Q5T753]	LCE1E
ENSG00000129910	0.827541796	Cadherin-15 Precursor  (Muscle cadherin) (M-cadherin) (Cadherin-14) [Source:UniProtKB/Swiss-Prot;Acc:P55291]	CDH15
ENSG00000128699	0.827337685	ORM1-like protein 1 (Adoplin-1) [Source:UniProtKB/Swiss-Prot;Acc:Q9P0S3]	ORMDL1
ENSG00000047849	0.827316358	Microtubule-associated protein 4 (MAP-4) [Source:UniProtKB/Swiss-Prot;Acc:P27816]	MAP4
ENSG00000198566	0.827283483	Zinc finger protein 658 [Source:UniProtKB/Swiss-Prot;Acc:Q5TYW1]	ZNF658
ENSG00000140632	0.827228502	Nuclear protein NP60 (Nuclear protein of 60 kDa) (3-hydroxyisobutyrate dehydrogenase-like protein) (Cytokine-like nuclear factor N-PAC) [Source:UniProtKB/Swiss-Prot;Acc:Q49A26]	N-PAC
ENSG00000133665	0.827225439	DPY30 domain-containing protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q96IM9]	DYDC2
ENSG00000198653	0.827221898		ENSG00000198653
ENSG00000103855	0.827158225	CD276 antigen Precursor  (Costimulatory molecule) (B7 homolog 3) (B7-H3) (4Ig-B7-H3) (CD276 antigen) [Source:UniProtKB/Swiss-Prot;Acc:Q5ZPR3]	CD276
ENSG00000115091	0.827152088	Actin-related protein 3 (Actin-like protein 3) [Source:UniProtKB/Swiss-Prot;Acc:P61158]	ACTR3
ENSG00000169575	0.826937732	Immunoglobulin iota chain Precursor  (V(pre)B protein) (VpreB protein) (CD179 antigen-like family member A) (CD179a antigen) [Source:UniProtKB/Swiss-Prot;Acc:P12018]	VPREB1
ENSG00000105245	0.826829531	Numb-like protein (Numb-R) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y6R0]	NUMBL
ENSG00000050730	0.826809189	TNFAIP3-interacting protein 3 (Listeria-induced gene protein) (A20-binding inhibitor of NF-kappa-B activation 3) (ABIN-3) [Source:UniProtKB/Swiss-Prot;Acc:Q96KP6]	TNIP3
ENSG00000205606	0.826780352		ENSG00000205606
ENSG00000198677	0.826771597	Tetratricopeptide repeat protein 37 (TPR repeat protein 37) [Source:UniProtKB/Swiss-Prot;Acc:Q6PGP7]	TTC37
ENSG00000182981	0.826736685	Putative uncharacterized protein C9orf56 [Source:UniProtKB/Swiss-Prot;Acc:Q9P180]	C9orf56
ENSG00000187239	0.826731788	Formin-binding protein 1 (Formin-binding protein 17) (hFBP17) [Source:UniProtKB/Swiss-Prot;Acc:Q96RU3]	FNBP1
ENSG00000153446	0.826729431	Uncharacterized protein UNQ904/PRO1925 Precursor  [Source:UniProtKB/Swiss-Prot;Acc:Q6UX73]	C16orf89
ENSG00000118579	0.826570548	Mediator of RNA polymerase II transcription subunit 28 (Mediator complex subunit 28) (Tumor angiogenesis marker EG-1) (Endothelial-derived protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q9H204]	MED28
ENSG00000196391	0.826559428	Zinc finger protein 774 [Source:UniProtKB/Swiss-Prot;Acc:Q6NX45]	ZNF774
ENSG00000177807	0.826440791	ATP-sensitive inward rectifier potassium channel 10 (Potassium channel, inwardly rectifying subfamily J member 10) (Inward rectifier K(+) channel Kir1.2) [Source:UniProtKB/Swiss-Prot;Acc:P78508]	KCNJ10
ENSG00000198009	0.8264389		ENSG00000198009
ENSG00000112144	0.826323313	Serine/threonine-protein kinase ICK (EC 2.7.11.22) (Intestinal cell kinase) (hICK) (MAK-related kinase) (MRK) (Laryngeal cancer kinase 2) (LCK2) [Source:UniProtKB/Swiss-Prot;Acc:Q9UPZ9]	ICK
ENSG00000147059	0.826319135	Spindlin-2A (Spindlin-like protein 2A) (SPIN-2A) (SPIN-2) (Protein DXF34) [Source:UniProtKB/Swiss-Prot;Acc:Q99865]	SPIN2A
ENSG00000156136	0.826226255	Deoxycytidine kinase (EC 2.7.1.74) (dCK) [Source:UniProtKB/Swiss-Prot;Acc:P27707]	DCK
