ID	Name	Symbol	Accession	UniGene	Gene	Ensembl	aveA	P400vsEGFP.M	P400vsEGFP.AdjP	P400vsEGFP.FDR	P400vsEGFP.B	Description	Coordinates	A	D	C	B
A_51_P438527	cytochrome b5 reductase 1	Cyb5r1	NM_028057	Mm.280230	72017	ENSMUST00000027726	13.619	-0.564	1	0.002	1.283	Mus musculus cytochrome b5 reductase 1 (Cyb5r1), mRNA [NM_028057]	chr1:134301261-134301320	-0.528	0.567	-0.459	0.702
A_52_P1117053			A_52_P1117053		NA		6.47	-0.564	1	0.002	0.887		chr15:100128592-100128651	-0.575	0.583	-0.692	0.405
A_52_P648424	neural precursor cell expressed, developmentally down-regulted gene 4	Nedd4	NM_010890	Mm.279923	17999	ENSMUST00000034740	14.224	-0.564	1	0.002	0.455	Mus musculus neural precursor cell expressed, developmentally down-regulted gene 4 (Nedd4), mRNA [NM_010890]	chr9:72782123-72782182	-0.734	0.58	-0.403	0.541
A_51_P496715	RIKEN cDNA 4930444A02 gene	4930444A02Rik	NM_029037	Mm.17631	74653	ENSMUST00000061850	9.16	-0.563	1	0.001	1.527	Mus musculus RIKEN cDNA 4930444A02 gene (4930444A02Rik), mRNA [NM_029037]	chr8:24738206-24738147	-0.556	0.559	-0.679	0.456
A_51_P433824	triosephosphate isomerase 1	Tpi1	NM_009415	Mm.4222	21991	ENSMUST00000024223	15.851	-0.562	1	0.002	0.535	Mus musculus triosephosphate isomerase 1 (Tpi1), mRNA [NM_009415]	chr6:124837379-124837320	-0.44	0.503	-0.746	0.561
A_51_P106263	calcium/calmodulin-dependent protein kinase I	Camk1	NM_133926	Mm.277373	52163	ENSMUST00000032409	7.148	-0.562	1	0.003	0.281	Mus musculus calcium/calmodulin-dependent protein kinase I (Camk1), mRNA [NM_133926]	chr6:113498202-113498143	-0.455	0.45	-0.751	0.593
A_52_P109010	homeodomain interacting protein kinase 3	Hipk3	XM_001001414	Mm.257925	15259		9.889	-0.561	1	0.002	0.617	PREDICTED: Mus musculus homeodomain interacting protein kinase 3, transcript variant 4 (Hipk3), mRNA [XM_001001414]	chr2:104277450-104277391	-0.629	0.509	-0.696	0.408
A_51_P285217	RIKEN cDNA 4921513D23 gene	4921513D23Rik	BC031575	Mm.379361	223989		7.864	-0.558	1	0.001	1.335	Mus musculus RIKEN cDNA 4921513D23 gene, mRNA (cDNA clone IMAGE:4947193), complete cds. [BC031575]	chr16:13685647-13685588	-0.423	0.607	-0.645	0.556
A_52_P385801	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2	Spock2	BC060210	Mm.153429	94214		7.215	-0.557	1	0.003	0.283	Mus musculus sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2, mRNA (cDNA clone MGC:64727 IMAGE:6838067), complete cds. [BC060210]	chr10:59653070-59653129	-0.621	0.349	-0.648	0.611
A_51_P500044	very low density lipoprotein receptor	Vldlr	AK036010	Mm.393599	22359		7.324	-0.556	1	0.002	0.975	Mus musculus 16 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:9630026O22 product:unclassifiable, full insert sequence [AK036010]	chr19:26953904-26953963	-0.425	0.632	-0.661	0.504
A_51_P386003			AW488341	Mm.394302	NA		7.49	-0.556	1	0.002	0.733	UI-M-BH3-arp-d-07-0-UI.s1 NIH_BMAP_M_S4 Mus musculus cDNA clone UI-M-BH3-arp-d-07-0-UI 3. [AW488341]	chr9:49007554-49007613	-0.695	0.533	-0.591	0.405
A_52_P242227	myoneurin	Mynn	NM_030557	Mm.200378	80732	ENSMUST00000047495	8.187	-0.554	1	0.001	1.581	Mus musculus myoneurin (Mynn), mRNA [NM_030557]	chr3:30429341-30429400	-0.54	0.44	-0.624	0.614
A_51_P464621			A_51_P464621		NA		6.603	-0.553	1	0.002	0.725		chr17:077219830-077219889	-0.65	0.664	-0.457	0.443
A_51_P314045	RIKEN cDNA 2310057J16 gene	2310057J16Rik	NM_027171	Mm.390010	69697	ENSMUST00000057028	11.605	-0.553	1	0.002	0.688	Mus musculus RIKEN cDNA 2310057J16 gene (2310057J16Rik), mRNA [NM_027171]	chr8:3571231-3571290	-0.395	0.653	-0.521	0.642
A_51_P440238	gamma-glutamyltransferase 6	Ggt6	NM_027819	Mm.23336	71522	ENSMUST00000076443	8.051	-0.553	1	0.002	0.532	Mus musculus gamma-glutamyltransferase 6 (Ggt6), mRNA [NM_027819]	chr11:72519907-72519966	-0.44	0.585	-0.72	0.467
A_51_P258859	RIKEN cDNA 9130002K18 gene	9130002K18Rik	AK018586	Mm.309250	74554		7.207	-0.553	1	0.003	0.114	Mus musculus adult male cecum cDNA, RIKEN full-length enriched library, clone:9130002K18 product:hypothetical protein, full insert sequence. [AK018586]	chr15:35899406-35899465	-0.357	0.645	-0.533	0.678
A_52_P899666	DNA segment, Chr 10, Brigham & Womens Genetics 1379 expressed	D10Bwg1379e	AK047584	Mm.40491	215821		7.024	-0.552	1	0.002	0.391	Mus musculus 10 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:B930094H20 product:unclassifiable, full insert sequence [AK047584]	chr10:18305274-18305215	-0.736	0.426	-0.556	0.493
A_52_P417489	cyclin-dependent kinase 6	Cdk6	NM_009873	Mm.389058	12571	ENSMUST00000042410	9.707	-0.551	1	0.002	1.229	Mus musculus cyclin-dependent kinase 6 (Cdk6), mRNA [NM_009873]	chr5:3479226-3521510	-0.454	0.679	-0.573	0.498
A_51_P415519	transmembrane protein 39a	Tmem39a	NM_026407	Mm.310476	67846	ENSMUST00000002924	11.774	-0.551	1	0.002	0.374	Mus musculus transmembrane protein 39a (Tmem39a), mRNA [NM_026407]	chr16:38302221-38302280	-0.519	0.428	-0.74	0.517
A_52_P681918	RIKEN cDNA 4930535B03 gene	4930535B03Rik	XM_887327	Mm.196275	75137		9.509	-0.551	1	0.003	0.064	PREDICTED: Mus musculus RIKEN cDNA 4930535B03 gene, transcript variant 2 (4930535B03Rik), mRNA [XM_887327]	chr3:95634443-95634384	-0.355	0.695	-0.619	0.537
A_51_P170782	dipeptidylpeptidase 8	Dpp8	NM_028906	Mm.202749	74388	ENSMUST00000034960	9.548	-0.55	0.817	0.001	2.57	Mus musculus dipeptidylpeptidase 8 (Dpp8), mRNA [NM_028906]	chr9:65110534-65110593	-0.542	0.546	-0.584	0.528
A_51_P164504	apolipoprotein C-I	Apoc1	NM_007469	Mm.182440	11812	ENSMUST00000045035	13.308	-0.55	1	0.001	1.525	Mus musculus apolipoprotein C-I (Apoc1), mRNA [NM_007469]	chr7:17371940-17371881	-0.533	0.662	-0.457	0.547
A_51_P385043	zinc finger protein 74	Zfp74	NM_178384	Mm.371648	72723	ENSMUST00000078457	8.725	-0.549	1	0.002	0.493	Mus musculus zinc finger protein 74 (Zfp74), mRNA [NM_178384]	chr7:26875826-26875767	-0.401	0.637	-0.486	0.671
A_52_P83321	nuclear cap binding protein subunit 2	Ncbp2	NM_026554	Mm.290027	68092	ENSMUST00000023460	9.587	-0.548	1	0.001	1.72	Mus musculus nuclear cap binding protein subunit 2 (Ncbp2), mRNA [NM_026554]	chr16:31628759-31628818	-0.596	0.483	-0.629	0.486
A_52_P190405	interferon (alpha and beta) receptor 2	Ifnar2	NM_010509	Mm.6834	15976	ENSMUST00000023693	9.826	-0.548	1	0.001	1.696	Mus musculus interferon (alpha and beta) receptor 2 (Ifnar2), mRNA [NM_010509]	chr16:91444402-91444461	-0.541	0.613	-0.443	0.594
A_51_P428142	zinc finger protein 12	Zfp12	NM_177681	Mm.55211	231866	ENSMUST00000075916	10.441	-0.547	1	0.001	1.535	Mus musculus zinc finger protein 12 (Zfp12), mRNA [NM_177681]	chr5:142280749-142280808	-0.51	0.637	-0.45	0.591
A_51_P164895	solute carrier family 25, member 36	Slc25a36	NM_138756	Mm.228067	192287	ENSMUST00000085206	9.697	-0.546	1	0.001	1.425	Mus musculus solute carrier family 25, member 36 (Slc25a36), mRNA [NM_138756]	chr9:96719519-96719460	-0.539	0.452	-0.531	0.663
A_52_P988932			AK149247		NA		7.367	-0.546	1	0.002	1.203	Mus musculus adult retina cDNA, RIKEN full-length enriched library, clone:A930001G07 product:unclassifiable, full insert sequence. [AK149247]	chr14:50513396-50513455	-0.501	0.62	-0.631	0.431
A_52_P40363	growth factor receptor bound protein 10	Grb10	NM_010345	Mm.273117	14783	ENSMUST00000079913	7.931	-0.546	1	0.002	0.872	Mus musculus growth factor receptor bound protein 10 (Grb10), mRNA [NM_010345]	chr11:11922638-11922579	-0.485	0.576	-0.435	0.686
A_52_P578043	sacsin	Sacs	AK173011	Mm.103675	50720		8.813	-0.546	1	0.002	0.511	Mus musculus mRNA for mKIAA0730 protein. [AK173011]	chr14:56082811-56082870	-0.723	0.482	-0.539	0.439
A_52_P278204	Machado-Joseph disease (spinocerebellar ataxia 3, olivopontocerebellar ataxia 3, autosomal dominant, ataxin 3) homolog (human)	Mjd	NM_029705	Mm.271914	110616	ENSMUST00000021606	8.372	-0.546	1	0.003	0.059	Mus musculus Machado-Joseph disease (spinocerebellar ataxia 3, olivopontocerebellar ataxia 3, autosomal dominant, ataxin 3) homolog (human) (Mjd), mRNA [NM_029705]	chr12:99415098-99415039	-0.74	0.567	-0.428	0.448
A_52_P638798	mirror-image polydactyly gene 1 homolog (human)	Mipol1	AK050030	Mm.268180	73490	ENSMUST00000101401	7.688	-0.545	1	0.001	1.323	Mus musculus adult male liver tumor cDNA, RIKEN full-length enriched library, clone:C730004N19 product:hypothetical protein, full insert sequence. [AK050030]	chr12:55241113-55241172	-0.576	0.653	-0.509	0.441
A_52_P272054	similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH)	LOC194985	XR_004445	Mm.430277	194985		12.901	-0.545	1	0.002	1.143	PREDICTED: Mus musculus similar to Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (LOC194985), mRNA [XR_004445]	chr11:109268960-109268901	-0.447	0.486	-0.58	0.668
A_51_P261107	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	Ogt	NM_139144	Mm.259191	108155	ENSMUST00000044475	11.207	-0.545	1	0.002	1.086	Mus musculus O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase) (Ogt), mRNA [NM_139144]	chrX:97011161-97011220	-0.634	0.593	-0.551	0.402
A_52_P315988	RIKEN cDNA 0610010D24 gene	0610010D24Rik	BC043115	Mm.156217	68339	ENSMUST00000085096	9.775	-0.545	1	0.002	0.367	Mus musculus RIKEN cDNA 0610010D24 gene, mRNA (cDNA clone MGC:58041 IMAGE:6408630), complete cds [BC043115]	chr12:98407876-98407817	-0.728	0.476	-0.431	0.543
A_52_P27332	protein phosphatase 2, regulatory subunit B (B56), gamma isoform	Ppp2r5c	AK034227	Mm.391677	26931		10.83	-0.544	1	0.002	0.99	Mus musculus adult male diencephalon cDNA, RIKEN full-length enriched library, clone:9330165F02 product:protein phosphatase 2, regulatory subunit B (B56), gamma isoform, full insert sequence [AK034227]	chr12:108100742-108100801	-0.462	0.61	-0.656	0.448
A_52_P569539	nuclear factor of kappa light chain gene enhancer in B-cells 1, p105	Nfkb1	AK048506	Mm.256765	18033		7.468	-0.544	1	0.002	0.563	Mus musculus 16 days embryo head cDNA, RIKEN full-length enriched library, clone:C130067K17 product:inferred: nuclear factor of kappa light chain gene enhancer in B-cells 1, p105, full insert sequence. [AK048506]	chr3:135405614-135405555	-0.417	0.671	-0.625	0.465
A_52_P166735	RIKEN cDNA 9330107J05 gene	9330107J05Rik	AK033878	Mm.426676	319584		7.367	-0.543	1	0.001	1.818	Mus musculus adult male diencephalon cDNA, RIKEN full-length enriched library, clone:9330107J05 product:unclassifiable, full insert sequence [AK033878]	chr1:63553774-63553833	-0.611	0.548	-0.45	0.565
A_51_P243435	hydroxysteroid (17-beta) dehydrogenase 1	Hsd17b1	NM_010475	Mm.188939	15485	ENSMUST00000019445	7.188	-0.543	1	0.001	1.472	Mus musculus hydroxysteroid (17-beta) dehydrogenase 1 (Hsd17b1), mRNA [NM_010475]	chr11:101189262-101189321	-0.467	0.646	-0.575	0.484
A_52_P254908	mcf.2 transforming sequence-like	Mcf2l	NM_178076	Mm.334413	17207	ENSMUST00000033819	8.667	-0.542	1	0.002	1.294	Mus musculus mcf.2 transforming sequence-like (Mcf2l), mRNA [NM_178076]	chr8:12994432-12994491	-0.413	0.614	-0.545	0.596
A_51_P289828			ENSMUST00000036576	Mm.211744	NA	ENSMUST00000036576	9.392	-0.542	1	0.002	0.681	Mus musculus 7 days neonate cerebellum cDNA, RIKEN full-length enriched library, clone:A730096N07 product:inferred: hypothetical protein {Macaca fascicularis}, full insert sequence. [AK080572]	chr10:58094249-58094308	-0.446	0.451	-0.688	0.583
A_51_P103757	MYST histone acetyltransferase 1	Myst1	NM_026370	Mm.425492	67773	ENSMUST00000033070	12.97	-0.542	1	0.002	0.392	Mus musculus MYST histone acetyltransferase 1 (Myst1), mRNA [NM_026370]	chr7:124022223-124022282	-0.599	0.466	-0.692	0.409
A_52_P228389	high mobility group 20A	Hmg20a	AK039222	Mm.150856	66867		8.284	-0.542	1	0.003	0.321	Mus musculus adult male hypothalamus cDNA, RIKEN full-length enriched library, clone:A230109N15 product:high mobility group 20A, full insert sequence. [AK039222]	chr9:56517831-56517890	-0.627	0.572	-0.621	0.349
A_52_P585165	RIKEN cDNA 9530048O09 gene	9530048O09Rik	NM_001033187	Mm.331801	78611	ENSMUST00000097915	8.807	-0.541	1	0.002	1.173	Mus musculus RIKEN cDNA 9530048O09 gene (9530048O09Rik), mRNA [NM_001033187]	chr4:116496784-116496725	-0.668	0.532	-0.528	0.436
A_51_P148966	RIKEN cDNA 5730410E19 gene	5730410E19Rik	AK017540	Mm.30928	70517		7.417	-0.541	1	0.002	0.771	Mus musculus 8 days embryo whole body cDNA, RIKEN full-length enriched library, clone:5730410E19 product:unclassifiable, full insert sequence. [AK017540]	chr2:71201111-71201052	-0.449	0.671	-0.597	0.445
A_51_P140171	ATPase, H+ transporting, lysosomal V1 subunit G1	Atp6v1g1	NM_024173	Mm.371615	66290	ENSMUST00000035301	14.234	-0.541	1	0.002	0.699	Mus musculus ATPase, H+ transporting, lysosomal V1 subunit G1 (Atp6v1g1), mRNA [NM_024173]	chr4:62984273-62984332	-0.588	0.658	-0.387	0.53
A_52_P577338	leucine-rich repeats and immunoglobulin-like domains 2	Lrig2	NM_001025067	Mm.34855	269473	ENSMUST00000046316	10.339	-0.541	1	0.002	0.621	Mus musculus leucine-rich repeats and immunoglobulin-like domains 2 (Lrig2), mRNA [NM_001025067]	chr3:104248044-104247985	-0.411	0.678	-0.482	0.594
A_52_P395685			TC1420722		NA		7.216	-0.541	1	0.003	0.294	Q6ZPQ0 (Q6ZPQ0) MKIAA1470 protein (Fragment), partial (7%) [TC1420722]	chr4:140094152-140094211	-0.411	0.463	-0.585	0.705
A_52_P722921			AK037648	Mm.279007	NA		7.618	-0.539	1	0.002	1.173	Mus musculus 16 days neonate thymus cDNA, RIKEN full-length enriched library, clone:A130033E23 product:unclassifiable, full insert sequence. [AK037648]	chr1:156798024-156797965	-0.501	0.431	-0.65	0.577
A_51_P236769	deoxyribonuclease 1-like 1	Dnase1l1	NM_027109	Mm.20169	69537	ENSMUST00000019232	8.049	-0.539	1	0.003	0.257	Mus musculus deoxyribonuclease 1-like 1 (Dnase1l1), mRNA [NM_027109]	chrX:69660064-69660005	-0.445	0.437	-0.721	0.555
A_52_P188070	zinc finger protein 87	Zfp87	AK019056	Mm.315879	170763		7.374	-0.539	1	0.003	0.13	Mus musculus adult male stomach cDNA, RIKEN full-length enriched library, clone:2210039O17 product:weakly similar to KRUEPPEL-TYPE ZINC FINGER PROTEIN (FRAGMENT) [Homo sapiens], full insert sequence. [AK019056]	chr13:065014510-065014451	-0.364	0.692	-0.516	0.584
A_52_P640204	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1	Stam	NM_011484	Mm.273174	20844	ENSMUST00000028050	8.864	-0.538	1	0.001	1.931	Mus musculus signal transducing adaptor molecule (SH3 domain and ITAM motif) 1 (Stam), mRNA [NM_011484]	chr2:14088453-14088512	-0.565	0.459	-0.596	0.532
A_52_P1019763	hypothetical protein 9530060I07	9530060I07	AK035520	Mm.108566	329217		7.041	-0.538	1	0.001	1.73	Mus musculus adult male urinary bladder cDNA, RIKEN full-length enriched library, clone:9530060I07 product:unclassifiable, full insert sequence [AK035520]	chr1:96732845-96732904	-0.463	0.531	-0.631	0.529
A_52_P569759	ARP1 actin-related protein 1 homolog B (yeast)	Actr1b	AK078508	Mm.28521	226977	ENSMUST00000043951	10.125	-0.537	1	0.002	0.829	Mus musculus 12 days embryo female mullerian duct includes surrounding region cDNA, RIKEN full-length enriched library, clone:6820426C07 product:BETA-CENTRACTIN (ACTIN-RELATED PROTEIN 1B) (ARP1B) homolog [Homo sapiens], full insert sequence [AK078508]	chr1:36939951-36939892	-0.63	0.383	-0.585	0.551
A_52_P175376	transcription factor CP2-like 1	Tcfcp2l1	AK086294	Mm.24621	81879		12.805	-0.537	1	0.002	0.499	Mus musculus 15 days embryo head cDNA, RIKEN full-length enriched library, clone:D930018N21 product:Tcfcp2-related transcriptional repressor 1, full insert sequence [AK086294]	chr1:118545588-118545647	-0.527	0.378	-0.67	0.573
A_52_P589509	zinc finger protein 291	Zfp291	AK048755	Mm.86588	244891	ENSMUST00000037408	10.155	-0.536	1	0.002	1.161	Mus musculus 0 day neonate cerebellum cDNA, RIKEN full-length enriched library, clone:C230047F13 product:KIAA1454-LIKE PROTEIN (FRAGMENT) homolog [Rattus norvegicus], full insert sequence. [AK048755]	chr9:55583033-55580375	-0.612	0.469	-0.621	0.443
A_52_P748882	enolase 2, gamma neuronal	Eno2	NM_013509	Mm.3913	13807	ENSMUST00000004378	7.699	-0.536	1	0.002	1.078	Mus musculus enolase 2, gamma neuronal (Eno2), mRNA [NM_013509]	chr6:124786233-124786200	-0.575	0.455	-0.655	0.459
A_51_P209280	RAB31, member RAS oncogene family	Rab31	NM_133685	Mm.29274	106572	ENSMUST00000070673	9.755	-0.536	1	0.002	0.975	Mus musculus RAB31, member RAS oncogene family (Rab31), mRNA [NM_133685]	chr17:63869771-63869712	-0.479	0.663	-0.434	0.569
A_51_P204913	Bcl2-associated athanogene 2	Bag2	NM_145392	Mm.247037	213539	ENSMUST00000044691	8.635	-0.536	1	0.002	0.735	Mus musculus Bcl2-associated athanogene 2 (Bag2), mRNA [NM_145392]	chr1:33968929-33968870	-0.49	0.702	-0.489	0.463
A_51_P335981	nuclear prelamin A recognition factor	Narf	NM_026272	Mm.291832	67608	ENSMUST00000000056	7.204	-0.534	1	0.001	1.987	Mus musculus nuclear prelamin A recognition factor (Narf), mRNA [NM_026272]	chr11:121364757-121364816	-0.467	0.516	-0.579	0.575
A_51_P225592	tropomyosin 4	Tpm4	NM_001001491	Mm.295124	326618	ENSMUST00000003575	13.472	-0.533	1	0.002	1.096	Mus musculus tropomyosin 4 (Tpm4), mRNA [NM_001001491]	chr8:70676003-70676062	-0.568	0.423	-0.645	0.498
A_52_P173442	RIKEN cDNA 4933413A10 gene	4933413A10Rik	AK030181	Mm.102783	243220	ENSMUST00000094452	10.443	-0.533	1	0.002	0.445	Mus musculus adult male testis cDNA, RIKEN full-length enriched library, clone:4933413A10 product:hypothetical Sulfotransferase containing protein, full insert sequence. [AK030181]	chr5:112813429-112813488	-0.578	0.353	-0.622	0.58
A_52_P1116300			AK079803	Mm.288721	NA		7.136	-0.533	1	0.002	0.36	Mus musculus 0 day neonate thymus cDNA, RIKEN full-length enriched library, clone:A430073A01 product:unclassifiable, full insert sequence. [AK079803]	chr4:102510271-102510330	-0.391	0.62	-0.468	0.655
A_52_P234729	polycystic kidney disease 2	Pkd2	NM_008861	Mm.6442	18764	ENSMUST00000086831	9.826	-0.532	1	0.001	2.198	Mus musculus polycystic kidney disease 2 (Pkd2), mRNA [NM_008861]	chr5:103696275-103696334	-0.499	0.584	-0.509	0.538
A_51_P130028	enolase 2, gamma neuronal	Eno2	NM_013509	Mm.3913	13807	ENSMUST00000004378	8.065	-0.532	1	0.002	0.842	Mus musculus enolase 2, gamma neuronal (Eno2), mRNA [NM_013509]	chr6:124786756-124786697	-0.634	0.459	-0.611	0.426
A_51_P308048	CKLF-like MARVEL transmembrane domain containing 8	Cmtm8	NM_027294	Mm.150064	70031	ENSMUST00000047013	8.963	-0.532	1	0.002	0.604	Mus musculus CKLF-like MARVEL transmembrane domain containing 8 (Cmtm8), mRNA [NM_027294]	chr9:114440572-114440513	-0.471	0.525	-0.695	0.437
A_51_P391291	guanine nucleotide binding protein (G protein), gamma 3 subunit	Gng3	NM_010316	Mm.329700	14704	ENSMUST00000096259	9.982	-0.531	1	0.002	0.501	Mus musculus guanine nucleotide binding protein (G protein), gamma 3 subunit (Gng3), mRNA [NM_010316]	chr19:8518141-8518082	-0.557	0.379	-0.666	0.522
A_52_P64783	poly(A) binding protein, nuclear 1	Pabpn1	AK032172	Mm.7723	54196		12.229	-0.531	1	0.003	0.02	Mus musculus adult male olfactory brain cDNA, RIKEN full-length enriched library, clone:6430407F06 product:poly(A) binding protein, nuclear 1, full insert sequence. [AK032172]	chr14:49764883-49764942	-0.646	0.638	-0.358	0.481
A_52_P558631			BC019705	Mm.85211	NA		6.793	-0.53	1	0.001	1.798	Mus musculus, clone IMAGE:4500791, mRNA, partial cds. [BC019705]	chr14:43779656-43779715	-0.535	0.467	-0.61	0.506
A_51_P425768	RIKEN cDNA 2610301B20 gene	2610301B20Rik	NM_026005	Mm.215690	67157	ENSMUST00000072099	9.394	-0.53	1	0.001	1.473	Mus musculus RIKEN cDNA 2610301B20 gene (2610301B20Rik), mRNA [NM_026005]	chr4:10826197-10826256	-0.462	0.636	-0.533	0.489
A_51_P181833	A kinase (PRKA) anchor protein (yotiao) 9	Akap9	NM_194462	Mm.46044	100986	ENSMUST00000044492	11.448	-0.53	1	0.002	0.454	Mus musculus A kinase (PRKA) anchor protein (yotiao) 9 (Akap9), mRNA [NM_194462]	chr5:4083962-4085712	-0.709	0.479	-0.471	0.461
A_51_P388826	G protein-coupled receptor associated sorting protein 1	Gprasp1	NM_026081	Mm.271980	67298	ENSMUST00000070053	12.822	-0.529	1	0.002	0.953	Mus musculus G protein-coupled receptor associated sorting protein 1 (Gprasp1), transcript variant 1, mRNA [NM_026081]	chrX:130522568-130522627	-0.456	0.433	-0.599	0.629
A_51_P409039	enoyl Coenzyme A hydratase, short chain, 1, mitochondrial	Echs1	NM_053119	Mm.24452	93747	ENSMUST00000026538	13.089	-0.529	1	0.002	0.882	Mus musculus enoyl Coenzyme A hydratase, short chain, 1, mitochondrial (Echs1), mRNA [NM_053119]	chr7:136519719-136519660	-0.628	0.602	-0.466	0.42
A_52_P148553	fidgetin-like 1	Fignl1	NM_021891	Mm.236114	60530	ENSMUST00000047689	12.563	-0.529	1	0.003	0.093	Mus musculus fidgetin-like 1 (Fignl1), mRNA [NM_021891]	chr11:11752917-11752858	-0.686	0.533	-0.541	0.358
A_51_P299866	target of myb1-like 1 (chicken)	Tom1l1	AK083630	Mm.167868	71943	ENSMUST00000020849	10.963	-0.528	1	0.002	1.259	Mus musculus 9 days embryo whole body cDNA, RIKEN full-length enriched library, clone:D030056H14 product:ADAPTOR MOLECULE SRCASM, full insert sequence. [AK083630]	chr11:90755070-90755011	-0.482	0.481	-0.655	0.494
A_51_P467960	cyclin N-terminal domain containing 1	Cntd1	NM_026562	Mm.262369	68107		6.883	-0.528	1	0.002	0.774	Mus musculus cyclin N-terminal domain containing 1 (Cntd1), mRNA [NM_026562]	chr11:101396676-101396735	-0.552	0.516	-0.394	0.649
