Affy ID	Experiment	Control	T score	P value	fold change	annotation
222888_at	31.1525	40.22	0.740542	0.468522	1.429442	Consensus includes gb:NM_019084.1 /DEF=Homo sapiens hypothetical protein FLJ10895 (FLJ10895), mRNA. /FEA=mRNA /GEN=FLJ10895 /PROD=hypothetical protein FLJ10895 /DB_XREF=gi:9506628 /UG=Hs.281348 hypothetical protein FLJ10895 /FL=gb:NM_019084.1
220749_at	141.20875	97.5275	1.070115	0.298708	1.426629	gb:NM_024688.1 /DB_XREF=gi:13375961 /GEN=FLJ13031 /FEA=FLmRNA /CNT=10 /TID=Hs.97757.0 /TIER=FL /STK=7 /UG=Hs.97757 /LL=79741 /DEF=Homo sapiens hypothetical protein FLJ13031 (FLJ13031), mRNA. /PROD=hypothetical protein FLJ13031 /FL=gb:NM_024688.1
220627_at	65.60875	59.62625	1.119559	0.277619	1.580705	gb:NM_005492.1 /DB_XREF=gi:4885162 /GEN=CST8 /FEA=FLmRNA /CNT=8 /TID=Hs.121602.0 /TIER=FL /STK=5 /UG=Hs.121602 /LL=10047 /DEF=Homo sapiens cystatin 8 (cystatin-related epididymal specific) (CST8), mRNA. /PROD=cystatin 8 (cystatin-related epididymalspecific) /FL=gb:NM_005492.1 gb:AF059244.1
1552401_a_at	162.735	81.7525	1.219929	0.238235	1.493401	gb:NM_138332.1 /DB_XREF=gi:19923874 /TID=Hs2.278727.1 /CNT=6 /FEA=FLmRNA /TIER=FL /STK=5 /LL=54073 /UG_GENE=C21orf41 /UG=Hs.278727 /UG_TITLE=chromosome 21 open reading frame 41 /DEF=Homo sapiens chromosome 21 open reading frame 41 (C21orf41), mRNA. /FL=gb:NM_138332.1 gb:AY081145.1
206336_at	91.58	33.24625	1.117718	0.278384	1.557739	gb:NM_002993.1 /DB_XREF=gi:4506850 /GEN=SCYB6 /FEA=FLmRNA /CNT=16 /TID=Hs.164021.0 /TIER=FL /STK=3 /UG=Hs.164021 /LL=6372 /DEF=Homo sapiens small inducible cytokine subfamily B (Cys-X-Cys), member 6 (granulocyte chemotactic protein 2) (SCYB6), mRNA. /PROD=small inducible cytokine subfamily B(Cys-X-Cys), member 6 (granulocyte chemotactic protein 2) /FL=gb:U81234.1 gb:NM_002993.1
219042_at	56.61	40.4075	0.953625	0.352905	1.40058	gb:NM_021020.1 /DB_XREF=gi:10440565 /GEN=FEZ1 /FEA=FLmRNA /CNT=65 /TID=Hs.93605.0 /TIER=FL /STK=0 /UG=Hs.93605 /LL=11178 /DEF=Homo sapiens F37Esophageal cancer-related gene-coding leucine-zipper motif (FEZ1), mRNA. /PROD=F37Esophageal cancer-related gene-codingleucine-zipper motif /FL=gb:AF123659.1 gb:NM_021020.1
203104_at	211.56375	100.85	1.270058	0.220237	1.485066	gb:NM_005211.1 /DB_XREF=gi:4885158 /GEN=CSF1R /FEA=FLmRNA /CNT=135 /TID=Hs.174142.0 /TIER=FL+Stack /STK=60 /UG=Hs.174142 /LL=1436 /DEF=Homo sapiens colony stimulating factor 1 receptor, formerly McDonough feline sarcoma viral (v-fms) oncogene homolog (CSF1R), mRNA. /PROD=colony stimulating factor 1 receptor, formerlyMcDonough feline sarcoma viral (v-fms) oncogene homolog /FL=gb:NM_005211.1
211397_x_at	58.78375	53.01	0.96833	0.345712	1.419528	gb:L76669.1 /DB_XREF=gi:1217724 /FEA=FLmRNA /CNT=3 /TID=Hs.278454.0 /TIER=FL /STK=0 /UG=Hs.278454 /LL=3803 /UG_GENE=KIR2DL2 /UG_TITLE=killer cell immunoglobulin-like receptor, two domains, long cytoplasmic tail, 2 /DEF=Homo sapiens NKAT6 mRNA, complete cds. /FL=gb:L76669.1 gb:NM_014219.1 gb:U24075.1
206400_at	55.19125	36.435	0.846782	0.408234	1.494428	gb:NM_002307.1 /DB_XREF=gi:4504984 /GEN=LGALS7 /FEA=FLmRNA /CNT=52 /TID=Hs.99923.0 /TIER=FL+Stack /STK=35 /UG=Hs.99923 /LL=3963 /DEF=Homo sapiens lectin, galactoside-binding, soluble, 7 (galectin 7) (LGALS7), mRNA. /PROD=galectin 7 /FL=gb:U06643.1 gb:NM_002307.1 gb:L07769.1
220098_at	42.31875	51.36	0.861251	0.400428	1.465413	gb:NM_017558.1 /DB_XREF=gi:13430851 /GEN=DKFZp434L0850 /FEA=FLmRNA /CNT=13 /TID=Hs.274322.0 /TIER=FL /STK=3 /UG=Hs.274322 /LL=55575 /DEF=Homo sapiens hypothetical protein DKFZp434L0850 (DKFZp434L0850), mRNA. /PROD=hypothetical protein DKFZp434L0850 /FL=gb:NM_017558.1
207672_at	29.0125	27.16875	0.789814	0.439918	1.470986	gb:NM_002920.1 /DB_XREF=gi:4506496 /GEN=RFX4 /FEA=FLmRNA /CNT=3 /TID=Hs.183009.0 /TIER=FL /STK=0 /UG=Hs.183009 /LL=5992 /DEF=Homo sapiens regulatory factor X, 4 (influences HLA class II expression) (RFX4), mRNA. /PROD=regulatory factor X, 4 (influences HLA class IIexpression) /FL=gb:M69296.1 gb:NM_002920.1
219825_at	35.7175	23.2175	1.099395	0.286083	1.413851	gb:NM_019885.1 /DB_XREF=gi:9845284 /GEN=P450RAI-2 /FEA=FLmRNA /CNT=26 /TID=Hs.91546.0 /TIER=FL /STK=5 /UG=Hs.91546 /LL=56603 /DEF=Homo sapiens cytochrome P450 retinoid metabolizing protein (P450RAI-2), mRNA. /PROD=cytochrome P450 retinoid metabolizing protein /FL=gb:NM_019885.1 gb:AF252297.1
220656_at	32.945	19.395	1.075086	0.296537	1.720021	gb:NM_018527.1 /DB_XREF=gi:8924167 /GEN=PRO2435 /FEA=FLmRNA /CNT=4 /TID=Hs.209887.0 /TIER=FL /STK=0 /UG=Hs.209887 /LL=55397 /DEF=Homo sapiens hypothetical protein PRO2435 (PRO2435), mRNA. /PROD=hypothetical protein PRO2435 /FL=gb:AF119881.1 gb:NM_018527.1
207581_s_at	36.995	29.365	0.842272	0.410688	1.475143	gb:NM_002367.1 /DB_XREF=gi:4505084 /GEN=MAGEB4 /FEA=FLmRNA /CNT=4 /TID=Hs.113291.0 /TIER=FL /STK=0 /UG=Hs.113291 /LL=4115 /DEF=Homo sapiens melanoma antigen, family B, 4 (MAGEB4), mRNA. /PROD=melanoma antigen, family B, 4 /FL=gb:NM_002367.1
205948_at	58.54125	47.27875	1.11958	0.27761	1.428747	gb:NM_007050.2 /DB_XREF=gi:7427522 /GEN=PTPRT /FEA=FLmRNA /CNT=32 /TID=Hs.225952.0 /TIER=FL /STK=5 /UG=Hs.225952 /LL=11122 /DEF=Homo sapiens protein tyrosine phosphatase, receptor type, T (PTPRT), mRNA. /PROD=protein tyrosine phosphatase, receptor type, T /FL=gb:AF043644.4 gb:NM_007050.2
220314_at	105.94375	58.02125	0.837365	0.413368	1.490205	gb:NM_016153.1 /DB_XREF=gi:7706602 /GEN=LW-1 /FEA=FLmRNA /CNT=10 /TID=Hs.179756.0 /TIER=FL /STK=5 /UG=Hs.179756 /LL=51402 /DEF=Homo sapiens LW-1 (LW-1), mRNA. /PROD=LW-1 /FL=gb:NM_016153.1 gb:AF139980.1
207412_x_at	29.12875	23.065	0.859841	0.401184	1.502371	gb:NM_001808.1 /DB_XREF=gi:4502772 /GEN=CELL /FEA=FLmRNA /CNT=4 /TID=Hs.169271.0 /TIER=FL /STK=1 /UG=Hs.169271 /LL=1057 /DEF=Homo sapiens carboxyl ester lipase-like (bile salt-stimulated lipase-like) (CELL), mRNA. /PROD=carboxyl ester lipase-like (bile salt-stimulatedlipase-like) /FL=gb:NM_001808.1 gb:L14813.1
220270_at	67.6175	59.2275	1.020381	0.321067	1.447823	gb:NM_019038.1 /DB_XREF=gi:9506634 /GEN=FLJ11045 /FEA=FLmRNA /CNT=12 /TID=Hs.97464.0 /TIER=FL /STK=7 /UG=Hs.97464 /LL=54513 /DEF=Homo sapiens hypothetical protein (FLJ11045), mRNA. /PROD=hypothetical protein /FL=gb:NM_019038.1
206172_at	19.185	21.5725	0.863528	0.399208	1.510646	gb:NM_000640.1 /DB_XREF=gi:10834991 /GEN=IL13RA2 /FEA=FLmRNA /CNT=23 /TID=Hs.25954.0 /TIER=FL /STK=0 /UG=Hs.25954 /LL=3598 /DEF=Homo sapiens interleukin 13 receptor, alpha 2 (IL13RA2), mRNA. /PROD=interleukin 13 receptor, alpha 2 /FL=gb:U70981.1 gb:NM_000640.1
207690_at	83.36	127.005	0.975754	0.342119	1.460976	gb:NM_006492.1 /DB_XREF=gi:5729727 /GEN=ALX3 /FEA=FLmRNA /CNT=4 /TID=Hs.204039.0 /TIER=FL /STK=0 /UG=Hs.204039 /LL=257 /DEF=Homo sapiens aristaless-like homeobox 3 (ALX3), mRNA. /PROD=aristaless-like homeobox 3 /FL=gb:AF008203.1 gb:NM_006492.1
207934_at	15.175	13.0825	0.995561	0.33266	1.841598	gb:NM_021026.1 /DB_XREF=gi:10440557 /GEN=RFPL1 /FEA=FLmRNA /CNT=3 /TID=Hs.167750.0 /TIER=FL /STK=0 /UG=Hs.167750 /LL=5988 /DEF=Homo sapiens ret finger protein-like 1 (RFPL1), mRNA. /PROD=ret finger protein-like 1 /FL=gb:NM_021026.1
206787_at	36.9725	26.73875	0.991863	0.334412	1.748216	gb:NM_001726.1 /DB_XREF=gi:4502452 /GEN=BRDT /FEA=FLmRNA /CNT=18 /TID=Hs.178281.0 /TIER=FL /STK=6 /UG=Hs.178281 /LL=676 /DEF=Homo sapiens bromodomain, testis-specific (BRDT), mRNA. /PROD=testis-specific bromodomain protein /FL=gb:AF019085.1 gb:NM_001726.1
207557_s_at	207.6475	88.315	1.086662	0.291525	1.458033	gb:NM_001035.1 /DB_XREF=gi:4506756 /GEN=RYR2 /FEA=FLmRNA /CNT=5 /TID=Hs.90821.0 /TIER=FL /STK=0 /UG=Hs.90821 /LL=6262 /DEF=Homo sapiens ryanodine receptor 2 (cardiac) (RYR2), mRNA. /PROD=ryanodine receptor 2 (cardiac) /FL=gb:NM_001035.1
209720_s_at	13.83	13.64875	0.931418	0.363963	1.826779	gb:BC005224.1 /DB_XREF=gi:13528851 /FEA=FLmRNA /CNT=71 /TID=Hs.227948.0 /TIER=FL /STK=0 /UG=Hs.227948 /LL=6317 /UG_GENE=SERPINB3 /DEF=Homo sapiens, serine (or cysteine) proteinase inhibitor, clade B (ovalbumin), member 3, clone MGC:12244, mRNA, complete cds. /PROD=serine (or cysteine) proteinase inhibitor, cladeB (ovalbumin), member 3 /FL=gb:NM_006919.1 gb:U19556.1 gb:BC005224.1
207256_at	18.31375	21.58125	0.882204	0.389296	1.586908	gb:NM_000242.1 /DB_XREF=gi:4557738 /GEN=MBL2 /FEA=FLmRNA /CNT=14 /TID=Hs.2314.0 /TIER=FL /STK=0 /UG=Hs.2314 /LL=4153 /DEF=Homo sapiens mannose-binding lectin (protein C) 2, soluble (opsonic defect) (MBL2), mRNA. /PROD=soluble mannose-binding lectin precursor /FL=gb:NM_000242.1
1553498_at	251.01625	143.41	1.390388	0.181365	1.529166	gb:NM_018572.1 /DB_XREF=gi:8924004 /TID=Hs2.326548.1 /CNT=2 /FEA=FLmRNA /TIER=FL /STK=1 /LL=55438 /UG_GENE=PRO1051 /UG=Hs.326548 /UG_TITLE=hypothetical protein PRO1051 /DEF=Homo sapiens hypothetical protein PRO1051 (PRO1051), mRNA. /FL=gb:NM_018572.1
207221_at	46.2975	50.87875	0.80016	0.434052	1.476617	gb:NM_003950.1 /DB_XREF=gi:4503638 /GEN=F2RL3 /FEA=FLmRNA /CNT=9 /TID=Hs.137574.0 /TIER=FL /STK=0 /UG=Hs.137574 /LL=9002 /DEF=Homo sapiens coagulation factor II (thrombin) receptor-like 3 (F2RL3), mRNA. /PROD=coagulation factor II (thrombin) receptor-like3 /FL=gb:AF080214.1 gb:NM_003950.1 gb:AF055917.1
220830_at	48.9875	49.6425	0.816991	0.424615	1.445517	gb:NM_016247.1 /DB_XREF=gi:7706716 /GEN=SPACRCAN /FEA=FLmRNA /CNT=4 /TID=Hs.272380.0 /TIER=FL /STK=0 /UG=Hs.272380 /LL=50939 /DEF=Homo sapiens interphotoreceptor matrix proteoglycan 200 (SPACRCAN), mRNA. /PROD=interphotoreceptor matrix proteoglycan 200 /FL=gb:AF157624.1 gb:NM_016247.1 gb:AF173155.1
205414_s_at	65.78125	62.4375	0.898779	0.380636	1.435107	gb:NM_014859.1 /DB_XREF=gi:7662241 /GEN=KIAA0672 /FEA=FLmRNA /CNT=43 /TID=Hs.6336.0 /TIER=FL+Stack /STK=13 /UG=Hs.6336 /LL=9912 /DEF=Homo sapiens KIAA0672 gene product (KIAA0672), mRNA. /PROD=KIAA0672 gene product /FL=gb:AB014572.1 gb:NM_014859.1
1553929_at	38.19125	31.385	1.131385	0.272742	1.847493	gb:NM_133492.1 /DB_XREF=gi:19424127 /GEN=LOC125981 /TID=Hs2.352609.1 /CNT=3 /FEA=FLmRNA /TIER=FL /STK=0 /LL=125981 /UG=Hs.352609 /DEF=Homo sapiens alkaline ceramidase (LOC125981), mRNA. /PROD=alkaline ceramidase /FL=gb:AF347024.1 gb:NM_133492.1
218944_at	69.05125	52.71375	0.836668	0.413749	1.569467	gb:NM_023078.1 /DB_XREF=gi:12751492 /GEN=FLJ13852 /FEA=FLmRNA /CNT=60 /TID=Hs.165186.0 /TIER=FL+Stack /STK=20 /UG=Hs.165186 /LL=65263 /DEF=Homo sapiens hypothetical protein FLJ13852 (FLJ13852), mRNA. /PROD=hypothetical protein FLJ13852 /FL=gb:NM_023078.1
204293_at	343.6	182.72875	1.10011	0.28578	1.417174	gb:NM_000199.1 /DB_XREF=gi:4506918 /GEN=SGSH /FEA=FLmRNA /CNT=60 /TID=Hs.31074.0 /TIER=FL /STK=0 /UG=Hs.31074 /LL=6448 /DEF=Homo sapiens N-sulfoglucosamine sulfohydrolase (sulfamidase) (SGSH), mRNA. /PROD=N-sulfoglucosamine sulfohydrolase (sulfamidase) /FL=gb:U30894.1 gb:NM_000199.1
207744_at	136.7675	105.4175	1.189235	0.249799	1.410325	gb:NM_014124.1 /DB_XREF=gi:7662541 /GEN=PRO0255 /FEA=FLmRNA /CNT=4 /TID=Hs.278935.0 /TIER=FL /STK=0 /UG=Hs.278935 /LL=29042 /DEF=Homo sapiens PRO0255 protein (PRO0255), mRNA. /PROD=PRO0255 protein /FL=gb:NM_014124.1 gb:AF090909.1
207245_at	36.9925	8.425	1.010358	0.325714	1.887967	gb:NM_001077.1 /DB_XREF=gi:4507820 /GEN=UGT2B17 /FEA=FLmRNA /CNT=5 /TID=Hs.183596.0 /TIER=FL /STK=0 /UG=Hs.183596 /LL=7367 /DEF=Homo sapiens UDP glycosyltransferase 2 family, polypeptide B17 (UGT2B17), mRNA. /PROD=UDP glycosyltransferase 2 family, polypeptideB17 /FL=gb:NM_001077.1 gb:U59209.1
207733_x_at	190.34875	100.42875	1.000428	0.330364	1.424978	gb:NM_002784.1 /DB_XREF=gi:4506166 /GEN=PSG9 /FEA=FLmRNA /CNT=3 /TID=Hs.272620.0 /TIER=FL /STK=0 /UG=Hs.272620 /LL=5678 /DEF=Homo sapiens pregnancy specific beta-1-glycoprotein 9 (PSG9), mRNA. /PROD=pregnancy specific beta-1-glycoprotein 9 /FL=gb:U25987.1 gb:NM_002784.1
206463_s_at	74.41875	71.39375	0.966635	0.346536	1.454601	gb:NM_005794.1 /DB_XREF=gi:5031736 /GEN=HEP27 /FEA=FLmRNA /CNT=30 /TID=Hs.272499.0 /TIER=FL /STK=0 /UG=Hs.272499 /LL=10202 /DEF=Homo sapiens short-chain alcohol dehydrogenase family member (HEP27), mRNA. /PROD=short-chain alcohol dehydrogenase family member /FL=gb:U31875.1 gb:NM_005794.1
222940_at	62.03875	26.37875	1.271479	0.219743	1.82577	Consensus includes gb:U55764.1 /DEF=Human estrogen sulfotransferase mRNA, partial cds. /FEA=mRNA /GEN=STE /PROD=estrogen sulfotransferase /DB_XREF=gi:1932728 /UG=Hs.54576 sulfotransferase, estrogen-preferring /FL=gb:U08098.1 gb:NM_005420.1
217757_at	42.2425	57.45	0.850073	0.40645	1.501516	gb:NM_000014.3 /DB_XREF=gi:6226959 /GEN=A2M /FEA=FLmRNA /CNT=472 /TID=Hs.74561.0 /TIER=FL+Stack /STK=222 /UG=Hs.74561 /LL=2 /DEF=Homo sapiens alpha-2-macroglobulin (A2M), mRNA. /PROD=alpha 2 macroglobulin precursor /FL=gb:NM_000014.3 gb:M11313.1
220972_s_at	36.07	14.7125	1.277215	0.217756	2.005185	gb:NM_030975.1 /DB_XREF=gi:13569951 /GEN=KRTAP9.9 /FEA=FLmRNA /CNT=1 /TID=HsAffx.900150.202 /TIER=FL /STK=0 /DEF=Homo sapiens keratin associated protein 9.9 (KRTAP9.9), mRNA. /PROD=keratin associated protein 9.9 /FL=gb:NM_030975.1
207075_at	68.8275	48.09625	1.012534	0.324701	1.711953	gb:NM_004895.1 /DB_XREF=gi:4757727 /GEN=C1ORF7 /FEA=FLmRNA /CNT=7 /TID=Hs.159483.0 /TIER=FL /STK=0 /UG=Hs.159483 /LL=9558 /DEF=Homo sapiens chromosome 1 open reading frame 7 (C1ORF7), mRNA. /PROD=chromosome 1 open reading frame 7 /FL=gb:AF054176.1 gb:NM_004895.1
220927_s_at	17.6175	28.4475	0.656855	0.519585	1.449688	gb:NM_021828.1 /DB_XREF=gi:11141906 /GEN=HPA2 /FEA=FLmRNA /CNT=3 /TID=Hs.302018.0 /TIER=FL /STK=1 /UG=Hs.302018 /LL=60495 /DEF=Homo sapiens heparanase-like protein (HPA2), mRNA. /PROD=heparanase-like protein /FL=gb:AF282887.1 gb:NM_021828.1
204846_at	87.96	88.83	1.094538	0.28815	1.472045	gb:NM_000096.1 /DB_XREF=gi:4557484 /GEN=CP /FEA=FLmRNA /CNT=71 /TID=Hs.296634.0 /TIER=FL+Stack /STK=12 /UG=Hs.296634 /LL=1356 /DEF=Homo sapiens ceruloplasmin (ferroxidase) (CP), mRNA. /PROD=ceruloplasmin (ferroxidase) /FL=gb:M13699.1 gb:NM_000096.1
219308_s_at	90.1825	45.44	1.311624	0.206131	1.736573	gb:NM_012093.1 /DB_XREF=gi:6912231 /GEN=AK5 /FEA=FLmRNA /CNT=47 /TID=Hs.18268.0 /TIER=FL /STK=0 /UG=Hs.18268 /LL=26289 /DEF=Homo sapiens adenylate kinase 5 (AK5), mRNA. /PROD=adenylate kinase 5 /FL=gb:NM_012093.1 gb:AF062595.1
206206_at	85.8175	48.2325	1.029557	0.316855	1.417134	gb:NM_005582.1 /DB_XREF=gi:5031894 /GEN=LY64 /FEA=FLmRNA /CNT=32 /TID=Hs.87205.0 /TIER=FL+Stack /STK=15 /UG=Hs.87205 /LL=4064 /DEF=Homo sapiens lymphocyte antigen 64 (mouse) homolog, radioprotective, 105kD (LY64), mRNA. /PROD=lymphocyte antigen 64 (mouse) homolog,radioprotective, 105kD /FL=gb:D83597.1 gb:NM_005582.1
205242_at	9.73	11.4825	1.057787	0.304143	2.353423	gb:NM_006419.1 /DB_XREF=gi:5453576 /GEN=SCYB13 /FEA=FLmRNA /CNT=61 /TID=Hs.100431.0 /TIER=FL+Stack /STK=45 /UG=Hs.100431 /LL=10563 /DEF=Homo sapiens small inducible cytokine B subfamily (Cys-X-Cys motif), member 13 (B-cell chemoattractant) (SCYB13), mRNA. /PROD=small inducible cytokine B subfamily (Cys-X-Cysmotif), member 13 (B-cell chemoattractant) /FL=gb:AF044197.1 gb:NM_006419.1 gb:AF029894.1
221172_at	28.6975	28.76	0.98281	0.338728	1.496303	gb:NM_025031.1 /DB_XREF=gi:13376555 /GEN=FLJ21075 /FEA=FLmRNA /CNT=2 /TID=Hs.287647.0 /TIER=FL /STK=0 /UG=Hs.287647 /LL=80099 /DEF=Homo sapiens hypothetical protein FLJ21075 (FLJ21075), mRNA. /PROD=hypothetical protein FLJ21075 /FL=gb:NM_025031.1
205120_s_at	77.62875	74.17375	1.04199	0.31121	1.420974	gb:U29586.1 /DB_XREF=gi:1794188 /FEA=FLmRNA /CNT=48 /TID=Hs.77501.0 /TIER=FL+Stack /STK=18 /UG=Hs.77501 /LL=6443 /UG_GENE=SGCB /DEF=Human beta-sarcoglycan dystrophin-associated glycoprotein mRNA, complete cds. /PROD=dystrophin-associated glycoprotein /FL=gb:U31116.1 gb:U29586.1 gb:NM_000232.1
220568_at	139.0175	28.70875	1.128727	0.273832	1.604316	gb:NM_018582.1 /DB_XREF=gi:8924047 /GEN=PRO1483 /FEA=FLmRNA /CNT=7 /TID=Hs.279694.0 /TIER=FL /STK=0 /UG=Hs.279694 /LL=55448 /DEF=Homo sapiens hypothetical protein PRO1483 (PRO1483), mRNA. /PROD=hypothetical protein PRO1483 /FL=gb:AF116635.1 gb:NM_018582.1
206171_at	206.4625	132.3875	1.06511	0.300906	1.410034	gb:NM_000677.2 /DB_XREF=gi:6031156 /GEN=ADORA3 /FEA=FLmRNA /CNT=20 /TID=Hs.258.0 /TIER=FL+Stack /STK=10 /UG=Hs.258 /LL=140 /DEF=Homo sapiens adenosine A3 receptor (ADORA3), mRNA. /PROD=adenosine A3 receptor /FL=gb:NM_000677.2 gb:L20463.1 gb:L22607.1
1553705_a_at	95.6975	68.37625	1.280598	0.216591	1.696063	gb:NM_000740.1 /DB_XREF=gi:4502818 /GEN=CHRM3 /TID=Hs2.7138.1 /CNT=20 /FEA=FLmRNA /TIER=FL /STK=0 /LL=1131 /UG=Hs.7138 /DEF=Homo sapiens cholinergic receptor, muscarinic 3 (CHRM3), mRNA. /PROD=cholinergic receptor, muscarinic 3 /FL=gb:AF498917.1 gb:NM_000740.1
202456_s_at	413.32	234.28875	1.097415	0.286924	1.402666	gb:NM_006336.1 /DB_XREF=gi:5454185 /GEN=ZYG /FEA=FLmRNA /CNT=208 /TID=Hs.29285.0 /TIER=FL /STK=3 /UG=Hs.29285 /LL=10444 /DEF=Homo sapiens ZYG homolog (ZYG), mRNA. /PROD=ZYG homolog /FL=gb:NM_006336.1
206206_at	85.8175	48.2325	1.029557	0.316855	1.417134	gb:NM_005582.1 /DB_XREF=gi:5031894 /GEN=LY64 /FEA=FLmRNA /CNT=32 /TID=Hs.87205.0 /TIER=FL+Stack /STK=15 /UG=Hs.87205 /LL=4064 /DEF=Homo sapiens lymphocyte antigen 64 (mouse) homolog, radioprotective, 105kD (LY64), mRNA. /PROD=lymphocyte antigen 64 (mouse) homolog,radioprotective, 105kD /FL=gb:D83597.1 gb:NM_005582.1
1552960_at	70.38875	67.175	1.026787	0.318122	1.548206	gb:NM_130830.1 /DB_XREF=gi:18677766 /TID=Hs2.352644.1 /CNT=3 /FEA=FLmRNA /TIER=FL /STK=2 /LL=131578 /UG_GENE=LIB /UG=Hs.352644 /UG_TITLE=leucine-rich repeat protein induced by beta amyloid /DEF=Homo sapiens leucine-rich repeat protein induced by beta amyloid (LIB), mRNA. /FL=gb:NM_130830.1 gb:AB071037.1
204646_at	93.765	32.24125	1.22915	0.234842	1.608577	gb:NM_000110.2 /DB_XREF=gi:4557874 /GEN=DPYD /FEA=FLmRNA /CNT=54 /TID=Hs.1602.0 /TIER=FL+Stack /STK=13 /UG=Hs.1602 /LL=1806 /DEF=Homo sapiens dihydropyrimidine dehydrogenase (DPYD), mRNA. /PROD=dihydropyrimidine dehydrogenase /FL=gb:AB003063.1 gb:U09178.1 gb:NM_000110.2 gb:U20938.1
210184_at	77.7425	64.01375	0.859578	0.401325	1.400076	gb:M81695.1 /DB_XREF=gi:487829 /GEN=ITGAX /FEA=FLmRNA /CNT=25 /TID=Hs.51077.0 /TIER=FL /STK=2 /UG=Hs.51077 /LL=3687 /UG_TITLE=integrin, alpha X (antigen CD11C (p150), alpha polypeptide) /DEF=H.sapiens leukocyte adhesion glycoprotein p150,95 mRNA, complete cds. /FL=gb:NM_000887.2 gb:M81695.1
1553319_at	34.7375	27.92625	1.036891	0.313517	1.57793	gb:AF370886.1 /DB_XREF=gi:21728283 /GEN=GPR99 /TID=Hs2.352218.1 /CNT=4 /FEA=FLmRNA /TIER=FL /STK=1 /LL=27199 /UG=Hs.352218 /DEF=Homo sapiens G protein-coupled receptor GPR99 (GPR99) mRNA, complete cds. /PROD=G protein-coupled receptor GPR99 /FL=gb:AF370886.1 gb:NM_080818.1
206840_at	282.8875	162.9275	1.222261	0.237374	1.406261	gb:NM_001133.1 /DB_XREF=gi:4501986 /GEN=AFM /FEA=FLmRNA /CNT=15 /TID=Hs.531.0 /TIER=FL /STK=6 /UG=Hs.531 /LL=173 /DEF=Homo sapiens afamin (AFM), mRNA. /PROD=afamin /FL=gb:L32140.1 gb:NM_001133.1
206755_at	55.3675	42.4225	1.179523	0.253546	1.77844	gb:NM_000767.2 /DB_XREF=gi:13699814 /GEN=CYP2B6 /FEA=FLmRNA /CNT=18 /TID=Hs.1360.0 /TIER=FL+Stack /STK=10 /UG=Hs.1360 /LL=1555 /DEF=Homo sapiens cytochrome P450, subfamily IIB (phenobarbital-inducible), polypeptide 6 (CYP2B6), mRNA. /PROD=cytochrome P450, subfamily IIB(phenobarbital-inducible), polypeptide 6 /FL=gb:NM_000767.2 gb:AF182277.1 gb:M29874.1
207448_at	86.0325	44.07375	1.199619	0.24584	1.600169	gb:NM_015227.1 /DB_XREF=gi:13273310 /GEN=KIAA0958 /FEA=FLmRNA /CNT=6 /TID=Hs.22982.0 /TIER=ConsEnd /STK=0 /UG=Hs.22982 /LL=23275 /DEF=Homo sapiens KIAA0958 protein (KIAA0958), mRNA. /PROD=OMADS1 protein /FL=gb:NM_015227.1
203708_at	51.655	48.7425	1.125814	0.275031	1.627466	gb:NM_002600.1 /DB_XREF=gi:4505662 /GEN=PDE4B /FEA=FLmRNA /CNT=100 /TID=Hs.188.0 /TIER=FL /STK=2 /UG=Hs.188 /LL=5142 /DEF=Homo sapiens phosphodiesterase 4B, cAMP-specific (dunce (Drosophila)-homolog phosphodiesterase E4) (PDE4B), mRNA. /PROD=phosphodiesterase 4B, cAMP-specific (dunce(Drosophila)-homolog phosphodiesterase E4) /FL=gb:L20971.1 gb:NM_002600.1 gb:M97515.1
207120_at	39.04125	31.745	1.040398	0.311929	1.437849	gb:NM_022103.1 /DB_XREF=gi:11545814 /GEN=FLJ14011 /FEA=FLmRNA /CNT=8 /TID=Hs.269218.0 /TIER=FL /STK=1 /UG=Hs.269218 /LL=63934 /DEF=Homo sapiens hypothetical zinc finger protein FLJ14011 (FLJ14011), mRNA. /PROD=hypothetical zinc finger protein FLJ14011 /FL=gb:NM_022103.1
206694_at	81.18	49.5075	0.970073	0.344866	1.44219	gb:NM_006229.1 /DB_XREF=gi:5453919 /GEN=PNLIPRP1 /FEA=FLmRNA /CNT=20 /TID=Hs.73923.0 /TIER=FL /STK=7 /UG=Hs.73923 /LL=5407 /DEF=Homo sapiens pancreatic lipase-related protein 1 (PNLIPRP1), mRNA. /PROD=pancreatic lipase-related protein 1 /FL=gb:NM_006229.1 gb:M93283.1
206206_at	85.8175	48.2325	1.029557	0.316855	1.417134	gb:NM_005582.1 /DB_XREF=gi:5031894 /GEN=LY64 /FEA=FLmRNA /CNT=32 /TID=Hs.87205.0 /TIER=FL+Stack /STK=15 /UG=Hs.87205 /LL=4064 /DEF=Homo sapiens lymphocyte antigen 64 (mouse) homolog, radioprotective, 105kD (LY64), mRNA. /PROD=lymphocyte antigen 64 (mouse) homolog,radioprotective, 105kD /FL=gb:D83597.1 gb:NM_005582.1
