RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_014015	Homo sapiens dexamethasone-induced transcript (DEXI), mRNA.	28955	DEXI	dexamethasone-induced transcript	MYLE	16	0.942	0.0000241	4
NM_003127	Homo sapiens spectrin, alpha, non-erythrocytic 1 (alpha-fodrin) (SPTAN1), transcript variant 2, mRNA.	6709	SPTAN1	spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	(ALPHA)II-SPECTRIN|FLJ44613|NEAS	9	0.942	0.0000126	4
NM_001228	Homo sapiens caspase 8, apoptosis-related cysteine peptidase (CASP8), transcript variant A, mRNA.	841	CASP8	caspase 8, apoptosis-related cysteine peptidase	ALPS2B|CAP4|FLICE|FLJ17672|MACH|MCH5|MGC78473	2	0.942	0.000543	4
NM_003690	Homo sapiens protein kinase, interferon-inducible double stranded RNA dependent activator (PRKRA), mRNA.	8575	PRKRA	protein kinase, interferon-inducible double stranded RNA dependent activator	DYT16|HSD14|PACT|RAX	2	0.941	0.000189	4
NM_007284	Homo sapiens twinfilin, actin-binding protein, homolog 2 (Drosophila) (TWF2), mRNA.	11344	TWF2	twinfilin, actin-binding protein, homolog 2 (Drosophila)	A6RP|A6r|MSTP011|PTK9L	3	0.941	0.0000084	4
NM_001005332	Homo sapiens melanoma antigen family D, 1 (MAGED1), transcript variant 3, mRNA.	9500	MAGED1	melanoma antigen family D, 1	DLXIN-1|NRAGE	X	0.941	0.000621	4
NM_001005333	Homo sapiens melanoma antigen family D, 1 (MAGED1), transcript variant 1, mRNA.	9500	MAGED1	melanoma antigen family D, 1	DLXIN-1|NRAGE	X	0.941	0.000621	4
NM_006986	Homo sapiens melanoma antigen family D, 1 (MAGED1), transcript variant 2, mRNA.	9500	MAGED1	melanoma antigen family D, 1	DLXIN-1|NRAGE	X	0.941	0.000621	4
NM_002726	Homo sapiens prolyl endopeptidase (PREP), mRNA.	5550	PREP	prolyl endopeptidase	MGC16060|PE|PEP	6	0.941	0.000084	4
NM_020422	Homo sapiens transmembrane protein 159 (TMEM159), mRNA.	57146	TMEM159	transmembrane protein 159	PROMETHIN	16	0.941	0.000387	4
NM_007048	Homo sapiens butyrophilin, subfamily 3, member A1 (BTN3A1), mRNA.	11119	BTN3A1	butyrophilin, subfamily 3, member A1	BT3.1|BTF5|CD277|MGC141880	6	0.941	0.000355	4
NM_014291	Homo sapiens glycine C-acetyltransferase (2-amino-3-ketobutyrate coenzyme A ligase) (GCAT), nuclear gene encoding mitochondrial protein, mRNA.	23464	GCAT	glycine C-acetyltransferase (2-amino-3-ketobutyrate coenzyme A ligase)	KBL|MGC23053	22	0.941	0.0000207	4
NM_001037332	Homo sapiens cytoplasmic FMR1 interacting protein 2 (CYFIP2), transcript variant 2, mRNA.	26999	CYFIP2	cytoplasmic FMR1 interacting protein 2	PIR121	5	0.941	0.00000012	4
NM_001037333	Homo sapiens cytoplasmic FMR1 interacting protein 2 (CYFIP2), transcript variant 1, mRNA.	26999	CYFIP2	cytoplasmic FMR1 interacting protein 2	PIR121	5	0.941	0.00000012	4
NM_014376	Homo sapiens cytoplasmic FMR1 interacting protein 2 (CYFIP2), transcript variant 3, mRNA.	26999	CYFIP2	cytoplasmic FMR1 interacting protein 2	PIR121	5	0.941	0.00000012	4
NM_018142	Homo sapiens integrator complex subunit 10 (INTS10), mRNA.	55174	INTS10	integrator complex subunit 10	C8orf35|FLJ10569|INT10	8	0.94	0.000182	4
NM_000122	Homo sapiens excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing) (ERCC3), mRNA.	2071	ERCC3	excision repair cross-complementing rodent repair deficiency, complementation group 3 (xeroderma pigmentosum group B complementing)	BTF2|GTF2H|RAD25|TFIIH|XPB	2	0.94	0.00000493	4
NM_004237	Homo sapiens thyroid hormone receptor interactor 13 (TRIP13), mRNA.	9319	TRIP13	thyroid hormone receptor interactor 13	16E1BP	5	0.94	0.0000355	4
NM_016827	Homo sapiens 8-oxoguanine DNA glycosylase (OGG1), nuclear gene encoding mitochondrial protein, transcript variant 2c, mRNA.	4968	OGG1	8-oxoguanine DNA glycosylase	HMMH|HOGG1|MUTM|OGH1	3	0.94	0.000184	4
NM_015506	Homo sapiens methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria (MMACHC), mRNA.	25974	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria	DKFZp564I122|FLJ25671|RP11-291L19.3|cblC	1	0.94	0.000222	4
NM_001096	Homo sapiens ATP citrate lyase (ACLY), transcript variant 1, mRNA.	47	ACLY	ATP citrate lyase	ACL|ATPCL|CLATP	17	0.939	0.000161	4
NM_198830	Homo sapiens ATP citrate lyase (ACLY), transcript variant 2, mRNA.	47	ACLY	ATP citrate lyase	ACL|ATPCL|CLATP	17	0.939	0.000161	4
NM_003878	Homo sapiens gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase) (GGH), mRNA.	8836	GGH	gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)	GH	8	0.939	0.000364	4
NM_139012	Homo sapiens mitogen-activated protein kinase 14 (MAPK14), transcript variant 2, mRNA.	1432	MAPK14	mitogen-activated protein kinase 14	CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	6	0.938	0.000029	4
NM_014730	Homo sapiens malectin (MLEC), mRNA.	9761	MLEC	malectin	KIAA0152	12	0.938	0.0000957	4
NM_033379	Homo sapiens cell division cycle 2, G1 to S and G2 to M (CDC2), transcript variant 2, mRNA.	983	CDC2	cell division cycle 2, G1 to S and G2 to M	CDC28A|CDK1|DKFZp686L20222|MGC111195	10	0.938	0.000525	4
NM_173206	Homo sapiens protein inhibitor of activated STAT, 2 (PIAS2), transcript variant alpha, mRNA.	9063	PIAS2	protein inhibitor of activated STAT, 2	MGC102682|MIZ1|PIASX|PIASX-ALPHA|PIASX-BETA|SIZ2|ZMIZ4|miz	18	0.938	0.00059	4
NM_032815	Homo sapiens nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein (NFATC2IP), mRNA.	84901	NFATC2IP	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 interacting protein	FLJ14639|MGC126790|MGC138387	16	0.938	0.0000647	4
NM_005866	Homo sapiens opioid receptor, sigma 1 (OPRS1), transcript variant 1, mRNA.	10280	SIGMAR1	sigma non-opioid intracellular receptor 1	FLJ25585|MGC3851|OPRS1|SR-BP1	9	0.938	0.00000225	4
NM_147157	Homo sapiens opioid receptor, sigma 1 (OPRS1), transcript variant 2, mRNA.	10280	SIGMAR1	sigma non-opioid intracellular receptor 1	FLJ25585|MGC3851|OPRS1|SR-BP1	9	0.938	0.00000225	4
NM_147158							0.938	0.00000225	4
NM_005040	Homo sapiens prolylcarboxypeptidase (angiotensinase C) (PRCP), transcript variant 1, mRNA.	5547	PRCP	prolylcarboxypeptidase (angiotensinase C)	HUMPCP|MGC2202|PCP	11	0.938	0.000378	4
NM_199418	Homo sapiens prolylcarboxypeptidase (angiotensinase C) (PRCP), transcript variant 2, mRNA.	5547	PRCP	prolylcarboxypeptidase (angiotensinase C)	HUMPCP|MGC2202|PCP	11	0.938	0.000378	4
NM_001355	Homo sapiens D-dopachrome tautomerase (DDT), transcript variant 1, mRNA.	1652	DDT	D-dopachrome tautomerase	DDCT	22	0.938	0.000449	4
NM_000190	Homo sapiens hydroxymethylbilane synthase (HMBS), transcript variant 1, mRNA.	3145	HMBS	hydroxymethylbilane synthase	PBG-D|PBGD|UPS	11	0.937	0.0000122	4
NM_001024382	Homo sapiens hydroxymethylbilane synthase (HMBS), transcript variant 2, mRNA.	3145	HMBS	hydroxymethylbilane synthase	PBG-D|PBGD|UPS	11	0.937	0.0000122	4
NM_002643	Homo sapiens phosphatidylinositol glycan anchor biosynthesis, class F (PIGF), transcript variant 1, mRNA.	5281	PIGF	phosphatidylinositol glycan anchor biosynthesis, class F	MGC32646|MGC33136	2	0.937	0.00000296	4
NM_173074	Homo sapiens phosphatidylinositol glycan anchor biosynthesis, class F (PIGF), transcript variant 2, mRNA.	5281	PIGF	phosphatidylinositol glycan anchor biosynthesis, class F	MGC32646|MGC33136	2	0.937	0.00000296	4
NM_139014	Homo sapiens mitogen-activated protein kinase 14 (MAPK14), transcript variant 4, mRNA.	1432	MAPK14	mitogen-activated protein kinase 14	CSBP1|CSBP2|CSPB1|EXIP|Mxi2|PRKM14|PRKM15|RK|SAPK2A|p38|p38ALPHA	6	0.937	0.0000129	4
NM_001018025	Homo sapiens mature T-cell proliferation 1 (MTCP1), nuclear gene encoding mitochondrial protein, transcript variant B1, mRNA.	4515	MTCP1	mature T-cell proliferation 1	C6.1B|P13MTCP1	X	0.937	0.0000266	4
NM_014221	Homo sapiens mature T-cell proliferation 1 (MTCP1), nuclear gene encoding mitochondrial protein, transcript variant B1, mRNA.	4515	MTCP1	mature T-cell proliferation 1	C6.1B|P13MTCP1	X	0.937	0.0000266	4
XM_941212							0.937	0.0000186	4
NM_015386	Homo sapiens component of oligomeric golgi complex 4 (COG4), mRNA.	25839	COG4	component of oligomeric golgi complex 4	COD1|DKFZp586E1519	16	0.936	0.00000917	4
NM_003273	Homo sapiens transmembrane 7 superfamily member 2 (TM7SF2), mRNA.	7108	TM7SF2	transmembrane 7 superfamily member 2	ANG1|DHCR14A	11	0.936	0.0000522	4
NM_004135	Homo sapiens isocitrate dehydrogenase 3 (NAD+) gamma (IDH3G), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	3421	IDH3G	isocitrate dehydrogenase 3 (NAD+) gamma	H-IDHG	X	0.936	0.000922	4
NM_002622	Homo sapiens prefoldin subunit 1 (PFDN1), mRNA.	5201	PFDN1	prefoldin subunit 1	PDF|PFD1	5	0.936	0.00009	4
NM_014744	Homo sapiens TBC1 domain family, member 5 (TBC1D5), transcript variant 2, mRNA.	9779	TBC1D5	TBC1 domain family, member 5	KIAA0210	3	0.936	0.000365	4
NM_021222	Homo sapiens prune homolog (Drosophila) (PRUNE), mRNA.	58497	PRUNE	prune homolog (Drosophila)	DRES-17|HTCD37	1	0.935	0.00037	4
NM_001786	Homo sapiens cell division cycle 2, G1 to S and G2 to M (CDC2), transcript variant 1, mRNA.	983	CDC2	cell division cycle 2, G1 to S and G2 to M	CDC28A|CDK1|DKFZp686L20222|MGC111195	10	0.935	0.000457	4
NM_052969	Homo sapiens ribosomal protein L39-like (RPL39L), mRNA.	116832	RPL39L	ribosomal protein L39-like	RPL39L1	3	0.935	0.00028	4
NM_078626	Homo sapiens cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4) (CDKN2C), transcript variant 2, mRNA.	1031	CDKN2C	cyclin-dependent kinase inhibitor 2C (p18, inhibits CDK4)	INK4C|p18|p18-INK4C	1	0.934	0.00000133	4
NM_000221	Homo sapiens ketohexokinase (fructokinase) (KHK), transcript variant a, mRNA.	3795	KHK	ketohexokinase (fructokinase)	-	2	0.934	0.000302	4
NM_006488	Homo sapiens ketohexokinase (fructokinase) (KHK), transcript variant b, mRNA.	3795	KHK	ketohexokinase (fructokinase)	-	2	0.934	0.000302	4
NM_012321	Homo sapiens LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae) (LSM4), mRNA.	25804	LSM4	LSM4 homolog, U6 small nuclear RNA associated (S. cerevisiae)	YER112W	19	0.934	0.000274	4
NM_001039670	Homo sapiens intermediate filament family orphan 1 (IFFO1), transcript variant 4, mRNA.	25900	IFFO1	intermediate filament family orphan 1	DKFZp586I2223|FLJ20703|HOM-TES-103|IFFO|MGC117359	12	0.934	0.00000821	4
NM_080730	Homo sapiens intermediate filament family orphan 1 (IFFO1), transcript variant 2, mRNA.	25900	IFFO1	intermediate filament family orphan 1	DKFZp586I2223|FLJ20703|HOM-TES-103|IFFO|MGC117359	12	0.934	0.00000821	4
NM_080731	Homo sapiens intermediate filament family orphan 1 (IFFO1), transcript variant 3, mRNA.	25900	IFFO1	intermediate filament family orphan 1	DKFZp586I2223|FLJ20703|HOM-TES-103|IFFO|MGC117359	12	0.934	0.00000821	4
XM_377962							0.934	0.000179	4
XM_945616							0.934	0.000179	4
NM_002691	Homo sapiens polymerase (DNA directed), delta 1, catalytic subunit 125kDa (POLD1), mRNA.	5424	POLD1	polymerase (DNA directed), delta 1, catalytic subunit 125kDa	CDC2|POLD	19	0.933	0.000311	4
NM_002801	Homo sapiens proteasome (prosome, macropain) subunit, beta type, 10 (PSMB10), mRNA.	5699	PSMB10	proteasome (prosome, macropain) subunit, beta type, 10	LMP10|MECL1|MGC1665|beta2i	16	0.933	0.00000546	4
NM_001690	Homo sapiens ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A (ATP6V1A), mRNA.	523	ATP6V1A	ATPase, H+ transporting, lysosomal 70kDa, V1 subunit A	ATP6A1|ATP6V1A1|HO68|VA68|VPP2|Vma1	3	0.933	0.000429	4
NM_004345	Homo sapiens cathelicidin antimicrobial peptide (CAMP), mRNA.	820	CAMP	cathelicidin antimicrobial peptide	CAP18|CRAMP|FALL-39|FALL39|HSD26|LL37	3	0.933	0.00000121	4
NM_001229	Homo sapiens caspase 9, apoptosis-related cysteine peptidase (CASP9), transcript variant alpha, mRNA.	842	CASP9	caspase 9, apoptosis-related cysteine peptidase	APAF-3|APAF3|CASPASE-9c|ICE-LAP6|MCH6	1	0.933	0.0000824	4
NM_032996	Homo sapiens caspase 9, apoptosis-related cysteine peptidase (CASP9), transcript variant beta, mRNA.	842	CASP9	caspase 9, apoptosis-related cysteine peptidase	APAF-3|APAF3|CASPASE-9c|ICE-LAP6|MCH6	1	0.933	0.0000824	4
NM_006816	Homo sapiens lectin, mannose-binding 2 (LMAN2), mRNA.	10960	LMAN2	lectin, mannose-binding 2	C5orf8|GP36B|VIP36	5	0.932	0.000201	4
NM_198202	Homo sapiens processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae) (POP5), transcript variant 3, mRNA.	51367	POP5	processing of precursor 5, ribonuclease P/MRP subunit (S. cerevisiae)	HSPC004|RPP2|RPP20	12	0.932	0.0006	4
XM_945614							0.932	0.000149	4
XM_945618							0.932	0.000149	4
XM_945625							0.932	0.000149	4
NM_001007467	Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 1, mRNA.	9814	SFI1	Sfi1 homolog, spindle assembly associated (yeast)	MGC131712|MGC150663|MGC156283|MGC57874|PISD|RP5-858B16.1|hSfi1p	22	0.932	0.00000185	4
NM_014775	Homo sapiens Sfi1 homolog, spindle assembly associated (yeast) (SFI1), transcript variant 2, mRNA.	9814	SFI1	Sfi1 homolog, spindle assembly associated (yeast)	MGC131712|MGC150663|MGC156283|MGC57874|PISD|RP5-858B16.1|hSfi1p	22	0.932	0.00000185	4
NM_005583	Homo sapiens lymphoblastic leukemia derived sequence 1 (LYL1), mRNA.	4066	LYL1	lymphoblastic leukemia derived sequence 1	bHLHa18	19	0.932	0.00000933	4
NM_016111	Homo sapiens TEL2, telomere maintenance 2, homolog (S. cerevisiae) (TELO2), mRNA.	9894	TELO2	TEL2, telomere maintenance 2, homolog (S. cerevisiae)	CLK2|DKFZp434A073|FLJ10924|KIAA0683|TEL2|c305C8.3|hCLK2	16	0.932	0.00000798	4
NM_002703	Homo sapiens phosphoribosyl pyrophosphate amidotransferase (PPAT), mRNA.	5471	PPAT	phosphoribosyl pyrophosphate amidotransferase	ATASE|GPAT|PRAT	4	0.932	0.000249	4
NM_000405	Homo sapiens GM2 ganglioside activator (GM2A), mRNA.	2760	GM2A	GM2 ganglioside activator	SAP-3	5	0.932	0.000000511	4
NM_006993	Homo sapiens nucleophosmin/nucleoplasmin, 3 (NPM3), mRNA.	10360	NPM3	nucleophosmin/nucleoplasmin, 3	PORMIN|TMEM123	10	0.931	0.00017	4
NM_000182	Homo sapiens hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit (HADHA), nuclear gene encoding mitochondrial protein, mRNA.	3030	HADHA	hydroxyacyl-Coenzyme A dehydrogenase/3-ketoacyl-Coenzyme A thiolase/enoyl-Coenzyme A hydratase (trifunctional protein), alpha subunit	ECHA|GBP|HADH|LCHAD|MGC1728|MTPA|TP-ALPHA	2	0.931	0.000687	4
NM_006793	Homo sapiens peroxiredoxin 3 (PRDX3), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	10935	PRDX3	peroxiredoxin 3	AOP-1|AOP1|MER5|MGC104387|MGC24293|PRO1748|SP-22	10	0.931	0.000566	4
NM_014098	Homo sapiens peroxiredoxin 3 (PRDX3), nuclear gene encoding mitochondrial protein, transcript variant 2, mRNA.	10935	PRDX3	peroxiredoxin 3	AOP-1|AOP1|MER5|MGC104387|MGC24293|PRO1748|SP-22	10	0.931	0.000566	4
NM_002018	Homo sapiens flightless I homolog (Drosophila) (FLII), mRNA.	2314	FLII	flightless I homolog (Drosophila)	FLI|FLIL|Fli1|MGC39265	17	0.931	0.000564	4
NM_138501	Homo sapiens glycoprotein, synaptic 2 (GPSN2), mRNA.	9524	GPSN2	glycoprotein, synaptic 2	SC2|TER	19	0.931	0.0000145	4
NM_006427	Homo sapiens SIVA1, apoptosis-inducing factor (SIVA1), transcript variant 1, mRNA.	10572	SIVA1	SIVA1, apoptosis-inducing factor	CD27BP|SIVA|Siva-1|Siva-2	14	0.931	0.0000141	4
NM_016826	Homo sapiens 8-oxoguanine DNA glycosylase (OGG1), nuclear gene encoding mitochondrial protein, transcript variant 2b, mRNA.	4968	OGG1	8-oxoguanine DNA glycosylase	HMMH|HOGG1|MUTM|OGH1	3	0.93	0.0000189	4
NM_000952	Homo sapiens platelet-activating factor receptor (PTAFR), mRNA.	5724	PTAFR	platelet-activating factor receptor	PAFR	1	0.93	0.000497	4
NM_005533	Homo sapiens interferon-induced protein 35 (IFI35), mRNA.	3430	IFI35	interferon-induced protein 35	FLJ21753|IFP35	17	0.93	0.000000889	4
NM_003653	Homo sapiens COP9 constitutive photomorphogenic homolog subunit 3 (Arabidopsis) (COPS3), mRNA.	8533	COPS3	COP9 constitutive photomorphogenic homolog subunit 3 (Arabidopsis)	CSN3|SGN3	17	0.93	0.0000247	4
NM_000535	Homo sapiens PMS2 postmeiotic segregation increased 2 (S. cerevisiae) (PMS2), transcript variant 1, mRNA.	5395	PMS2	PMS2 postmeiotic segregation increased 2 (S. cerevisiae)	HNPCC4|PMS2CL|PMSL2	7	0.93	0.0000357	4
NM_001018040							0.93	0.0000357	4
NM_014435	Homo sapiens N-acylethanolamine acid amidase (NAAA), transcript variant 1, mRNA.	27163	NAAA	N-acylethanolamine acid amidase	ASAHL|PLT	4	0.93	0.000000748	4
NM_032233	Homo sapiens SET domain containing 3 (SETD3), transcript variant 1, mRNA.	84193	SETD3	SET domain containing 3	C14orf154|DKFZp761E1415|FLJ23027|MGC87236	14	0.93	0.000019	4
NM_007101	Homo sapiens sarcosine dehydrogenase (SARDH), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA.	1757	SARDH	sarcosine dehydrogenase	DMGDHL1|FLJ36475|SAR|SARD|SDH	9	0.929	0.000362	4
NM_004078	Homo sapiens cysteine and glycine-rich protein 1 (CSRP1), mRNA.	1465	CSRP1	cysteine and glycine-rich protein 1	CRP|CRP1|CSRP|CYRP|D1S181E|DKFZp686M148	1	0.929	0.0000181	4
NM_003223	Homo sapiens transcription factor AP-4 (activating enhancer binding protein 4) (TFAP4), mRNA.	7023	TFAP4	transcription factor AP-4 (activating enhancer binding protein 4)	AP-4|bHLHc41	16	0.929	0.000388	4
NM_005006	Homo sapiens NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase) (NDUFS1), nuclear gene encoding mitochondrial protein, mRNA.	4719	NDUFS1	NADH dehydrogenase (ubiquinone) Fe-S protein 1, 75kDa (NADH-coenzyme Q reductase)	CI-75Kd|MGC26839|PRO1304	2	0.929	0.000978	4
NM_004763	Homo sapiens integrin beta 1 binding protein 1 (ITGB1BP1), transcript variant 1, mRNA.	9270	ITGB1BP1	integrin beta 1 binding protein 1	DKFZp686K08158|ICAP-1A|ICAP-1B|ICAP-1alpha|ICAP1|ICAP1A|ICAP1B	2	0.929	0.0000521	4
NM_022334	Homo sapiens integrin beta 1 binding protein 1 (ITGB1BP1), transcript variant 2, mRNA.	9270	ITGB1BP1	integrin beta 1 binding protein 1	DKFZp686K08158|ICAP-1A|ICAP-1B|ICAP-1alpha|ICAP1|ICAP1A|ICAP1B	2	0.929	0.0000521	4
NM_000274	Homo sapiens ornithine aminotransferase (gyrate atrophy) (OAT), nuclear gene encoding mitochondrial protein, mRNA.	4942	OAT	ornithine aminotransferase (gyrate atrophy)	DKFZp781A11155|HOGA	10	0.929	0.000427	4
NM_004628	Homo sapiens xeroderma pigmentosum, complementation group C (XPC), mRNA.	7508	XPC	xeroderma pigmentosum, complementation group C	XP3|XPCC	3	0.929	0.0000308	4
NM_004520	Homo sapiens kinesin heavy chain member 2A (KIF2A), transcript variant 1, mRNA.	3796	KIF2A	kinesin heavy chain member 2A	HK2|KIF2	5	0.928	0.000863	4
NM_001005476	Homo sapiens plakophilin 4 (PKP4), transcript variant 2, mRNA.	8502	PKP4	plakophilin 4	FLJ31261|FLJ42243|p0071	2	0.928	0.0000288	4
NM_003628	Homo sapiens plakophilin 4 (PKP4), transcript variant 1, mRNA.	8502	PKP4	plakophilin 4	FLJ31261|FLJ42243|p0071	2	0.928	0.0000288	4
NM_003594	Homo sapiens transcription termination factor, RNA polymerase II (TTF2), mRNA.	8458	TTF2	transcription termination factor, RNA polymerase II	HuF2	1	0.928	0.0000278	4
NM_003000	Homo sapiens succinate dehydrogenase complex, subunit B, iron sulfur (Ip) (SDHB), nuclear gene encoding mitochondrial protein, mRNA.	6390	SDHB	succinate dehydrogenase complex, subunit B, iron sulfur (Ip)	FLJ92337|IP|PGL4|SDH|SDH1|SDHIP	1	0.928	0.0000916	4
NM_001984	Homo sapiens esterase D/formylglutathione hydrolase (ESD), mRNA.	2098	ESD	esterase D/formylglutathione hydrolase	FGH|FLJ11763	13	0.928	0.000147	4
NM_006860	Homo sapiens RAB, member of RAS oncogene family-like 4 (RABL4), mRNA.	11020	RABL4	RAB, member of RAS oncogene family-like 4	RAYL	22	0.927	0.000000742	4
NM_017432	Homo sapiens prostate tumor overexpressed 1 (PTOV1), mRNA.	53635	PTOV1	prostate tumor overexpressed 1	ACID2|DKFZp586I111|MGC71475	19	0.926	0.0000716	4
XM_936643							0.926	0.0000114	4
NM_001789	Homo sapiens cell division cycle 25 homolog A (S. pombe) (CDC25A), transcript variant 1, mRNA.	993	CDC25A	cell division cycle 25 homolog A (S. pombe)	CDC25A2	3	0.925	0.0000112	4
NM_201567	Homo sapiens cell division cycle 25 homolog A (S. pombe) (CDC25A), transcript variant 2, mRNA.	993	CDC25A	cell division cycle 25 homolog A (S. pombe)	CDC25A2	3	0.925	0.0000112	4
NM_022828	Homo sapiens YTH domain containing 2 (YTHDC2), mRNA.	64848	YTHDC2	YTH domain containing 2	-	5	0.925	0.000543	4
NM_178126	Homo sapiens family with sequence similarity 134, member C (FAM134C), mRNA.	162427	FAM134C	family with sequence similarity 134, member C	FLJ33806	17	0.925	0.00082	4
NM_012288	Homo sapiens translocation associated membrane protein 2 (TRAM2), mRNA.	9697	TRAM2	translocation associated membrane protein 2	KIAA0057	6	0.924	0.000171	4
NM_014452	Homo sapiens tumor necrosis factor receptor superfamily, member 21 (TNFRSF21), mRNA.	27242	TNFRSF21	tumor necrosis factor receptor superfamily, member 21	BM-018|DR6|MGC31965	6	0.924	0.00000992	4
NM_015100	Homo sapiens pogo transposable element with ZNF domain (POGZ), transcript variant 1, mRNA.	23126	POGZ	pogo transposable element with ZNF domain	KIAA0461|MGC71543|SUHW5|ZNF280E|ZNF635|ZNF635m	1	0.924	0.000000211	4
NM_207171	Homo sapiens pogo transposable element with ZNF domain (POGZ), transcript variant 2, mRNA.	23126	POGZ	pogo transposable element with ZNF domain	KIAA0461|MGC71543|SUHW5|ZNF280E|ZNF635|ZNF635m	1	0.924	0.000000211	4
NM_014832	Homo sapiens TBC1 domain family, member 4 (TBC1D4), mRNA.	9882	TBC1D4	TBC1 domain family, member 4	AS160|DKFZp779C0666	13	0.924	0.000000396	4
NM_005428	Homo sapiens vav 1 guanine nucleotide exchange factor (VAV1), mRNA.	7409	VAV1	vav 1 guanine nucleotide exchange factor	VAV	19	0.923	0.0000903	4
NM_000927	Homo sapiens ATP-binding cassette, sub-family B (MDR/TAP), member 1 (ABCB1), mRNA.	5243	ABCB1	ATP-binding cassette, sub-family B (MDR/TAP), member 1	ABC20|CD243|CLCS|GP170|MDR1|MGC163296|P-GP|PGY1	7	0.923	0.000000545	4
NM_175039	Homo sapiens ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1, 3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 (ST6GALNAC4), transcript variant 1, mRNA.	27090	ST6GALNAC4	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 4	SIAT3C|SIAT7D|ST6GALNACIV	9	0.923	0.00000176	4
