Affymetrix ID	Symbol	Gene Name	Fold difference	P.Value
1433599_at	BC065123	cDNA sequence BC065123	-3.8	1.40E-07
1416271_at	Perp	PERP, TP53 apoptosis effector	-3.9	0.012407199
1417130_s_at	Angptl4	angiopoietin-like 4	-3.9	0.017773686
1438852_x_at	Mcm6	minichromosome maintenance deficient 6 (MIS5 homolog, S. pombe) (S. cerevisiae)	-3.9	0.006779028
1452789_at	Snn	stannin	-3.9	1.22E-05
1456888_at	C230090D14	hypothetical protein C230090D14	-3.9	8.97E-05
1450767_at	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	-3.9	9.48E-08
1455121_at	---	---	-3.9	1.34E-05
1430570_at	Kynu	kynureninase (L-kynurenine hydrolase)	-3.9	1.42E-05
1415810_at	Uhrf1	ubiquitin-like, containing PHD and RING finger domains, 1	-3.9	0.005545166
1435293_at	Adam22	a disintegrin and metalloprotease domain 22	-3.9	5.77E-08
1417458_s_at	Cks2	CDC28 protein kinase regulatory subunit 2	-3.9	0.001879413
1422637_at	Rassf5	Ras association (RalGDS/AF-6) domain family 5	-4	3.72E-05
1454944_at	Hic2	hypermethylated in cancer 2	-4	0.000109539
1450646_at	Cyp51	cytochrome P450, 51	-4	0.048760976
1434252_at	C630016B22Rik	RIKEN cDNA C630016B22 gene	-4	3.40E-06
1429909_at	2600010E01Rik	RIKEN cDNA 2600010E01 gene	-4	2.19E-06
1418483_a_at	Ggta1	glycoprotein galactosyltransferase alpha 1, 3	-4	3.58E-07
1447284_at	Trem1	triggering receptor expressed on myeloid cells 1	-4	6.78E-05
1453181_x_at	Plscr1	phospholipid scramblase 1	-4	0.002005561
1435283_s_at	---	---	-4	1.04E-06
1427982_s_at	Syne2	synaptic nuclear envelope 2	-4	0.000517369
1443779_s_at	---	---	-4	3.20E-05
1437361_at	---	---	-4	0.000160912
1439484_at	4930431H11Rik	RIKEN cDNA 4930431H11 gene	-4	0.002857364
1421817_at	Gsr	glutathione reductase 1	-4.1	4.15E-05
1455238_at	9430086K21Rik	RIKEN cDNA 9430086K21 gene	-4.1	7.74E-07
1452730_at	1110033J19Rik	RIKEN cDNA 1110033J19 gene	-4.1	0.007542494
1426015_s_at	Asph	aspartate-beta-hydroxylase	-4.1	3.22E-05
1452214_at	Skil	SKI-like	-4.1	2.23E-05
1416536_at	Mum1	melanoma associated antigen (mutated) 1	-4.1	1.24E-05
1423488_at	Mmd	monocyte to macrophage differentiation-associated	-4.1	1.73E-07
1456471_x_at	Phgdh	3-phosphoglycerate dehydrogenase	-4.1	0.000130966
1439834_at	2400009B08Rik	RIKEN cDNA 2400009B08 gene	-4.2	3.34E-05
1419365_at	Ap3s2	adaptor-related protein complex 3, sigma 2 subunit	-4.2	1.09E-05
1425450_at	Chi3l4	chitinase 3-like 4	-4.2	4.85E-05
1424530_at	Sec14l2	SEC14-like 2 (S. cerevisiae)	-4.2	1.70E-06
1447885_x_at	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	-4.2	2.28E-05
1436363_a_at	Nfix	nuclear factor I/X	-4.2	4.12E-06
1422533_at	Akap9	A kinase (PRKA) anchor protein (yotiao) 9	-4.2	0.007091797
1455820_x_at	Scarb1	scavenger receptor class B, member 1	-4.2	3.86E-05
1433579_at	Tmem30b	transmembrane protein 30B	-4.2	0.000152065
1431413_at	9130218E19Rik	RIKEN cDNA 9130218E19 gene	-4.2	0.001010831
1437606_at	---	---	-4.2	0.018289205
1447363_s_at	Bub1b	budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)	-4.2	4.30E-05
1423774_a_at	Prc1	protein regulator of cytokinesis 1	-4.3	0.018092696
1425814_a_at	Calcrl	calcitonin receptor-like	-4.3	8.51E-05
1435564_at	C230078M08Rik	RIKEN cDNA C230078M08 gene	-4.3	1.17E-05
1424704_at	Runx2	runt related transcription factor 2	-4.3	1.57E-06
1448301_s_at	Serpinb1a	serine (or cysteine) proteinase inhibitor, clade B, member 1a	-4.3	0.016042539
1437378_x_at	Scarb1	scavenger receptor class B, member 1	-4.3	1.85E-06
1423489_at	Mmd	monocyte to macrophage differentiation-associated	-4.3	6.05E-08
1438294_at	Sca1	spinocerebellar ataxia 1 homolog (human)	-4.4	0.000111372
1454895_at	BC065078	cDNA sequence BC065078	-4.4	3.39E-07
1447914_x_at	4833411O04Rik	RIKEN cDNA 4833411O04 gene	-4.4	0.000706404
1419721_at	Gpr109b	G protein-coupled receptor 109B	-4.4	5.07E-07
1452151_at	BC021523	cDNA sequence BC021523	-4.5	1.35E-06
1420981_a_at	Lmo4	LIM domain only 4	-4.5	6.97E-07
1419442_at	Matn2	matrilin 2	-4.5	0.019611153
1439964_at	---	---	-4.5	0.000469435
1420904_at	Il17r	interleukin 17 receptor	-4.5	0.014995169
1435195_at	D930046M13Rik	RIKEN cDNA D930046M13 gene	-4.5	8.95E-07
1435971_at	Rims3	regulating synaptic membrane exocytosis 3	-4.5	2.81E-05
1416469_at	---	---	-4.5	3.89E-07
1418457_at	Cxcl14	chemokine (C-X-C motif) ligand 14	-4.5	8.58E-06
1428285_at	8430427H17Rik	RIKEN cDNA 8430427H17 gene	-4.5	0.000144787
1453360_a_at	Tex9	testis expressed gene 9	-4.5	5.03E-06
1440878_at	Runx1	runt related transcription factor 1	-4.5	4.64E-06
1429428_at	Tcf7l2	transcription factor 7-like 2, T-cell specific, HMG-box	-4.6	2.45E-06
1450185_a_at	Kcnj15	potassium inwardly-rectifying channel, subfamily J, member 15	-4.6	0.000283955
1423586_at	Axl	AXL receptor tyrosine kinase	-4.6	5.61E-05
1434891_at	Ptgfrn	prostaglandin F2 receptor negative regulator	-4.6	1.14E-06
1460567_at	9930116O05Rik	RIKEN cDNA 9930116O05 gene	-4.6	3.24E-06
1433968_a_at	Egfl5	EGF-like-domain, multiple 5	-4.7	2.34E-06
1417300_at	Smpdl3b	sphingomyelin phosphodiesterase, acid-like 3B	-4.7	0.005388316
1421304_at	Klra2	killer cell lectin-like receptor, subfamily A, member 2	-4.7	0.000124499
1454840_at	Mccc2	methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	-4.7	1.26E-08
1426514_at	4631426J05Rik	RIKEN cDNA 4631426J05 gene	-4.8	1.69E-06
1438055_at	Rarres1	retinoic acid receptor responder (tazarotene induced) 1	-4.8	0.001222088
1416947_s_at	Acaa1	acetyl-Coenzyme A acyltransferase 1	-4.8	7.80E-08
1417585_at	Nup210	nucleoporin 210	-4.8	5.51E-08
1436570_at	---	---	-4.8	1.80E-06
1434786_at	AI132431	expressed sequence AI132431	-4.8	7.71E-08
1454799_at	---	---	-4.8	3.22E-07
1423933_a_at	1600029D21Rik	RIKEN cDNA 1600029D21 gene	-4.8	0.00505711
1422567_at	Niban	niban protein	-4.8	5.65E-07
1428700_at	P2ry13	Vpurinergic receptor P2Y, G-protein coupled 13	-4.8	0.000180587
1434384_at	Nrip1	nuclear receptor interacting protein 1	-4.8	4.84E-05
1434451_at	---	---	-4.9	1.41E-06
1449896_at	Mlph	melanophilin	-4.9	0.000214023
1433543_at	Anln	anillin, actin binding protein (scraps homolog, Drosophila)	-4.9	4.38E-05
1448665_at	Dmd	dystrophin, muscular dystrophy	-5	0.027385334
1449089_at	Nrip1	nuclear receptor interacting protein 1	-5	5.63E-06
1434496_at	Plk3	polo-like kinase 3 (Drosophila)	-5	0.000137959
1430640_a_at	Prkar2b	protein kinase, cAMP dependent regulatory, type II beta	-5	5.85E-06
1436413_at	Frk	fyn-related kinase	-5.1	6.24E-05
1422751_at	Tle1	transducin-like enhancer of split 1, homolog of Drosophila E(spl)	-5.1	5.20E-06
1428284_at	---	---	-5.1	6.66E-07
1434372_at	---	---	-5.2	0.009261126
1425837_a_at	Ccrn4l	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	-5.2	1.64E-05
1422818_at	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	-5.3	2.02E-09
1422864_at	Runx1	runt related transcription factor 1	-5.3	0.0026714
1441045_at	---	---	-5.3	1.96E-08
1441880_x_at	MGC30332	hypothetical protein MGC30332	-5.3	1.03E-05
1420905_at	Il17r	interleukin 17 receptor	-5.4	7.12E-07
1417588_at	Galnt3	UDP-N-acetyl-alpha-D-galactosamine	-5.4	6.38E-06
1436729_at	2600003E23Rik	RIKEN cDNA 2600003E23 gene	-5.4	3.29E-06
1454942_at	Niban	niban protein	-5.4	2.19E-07
1438306_at	3110001E11Rik	RIKEN cDNA 3110001E11 gene	-5.4	5.33E-07
1460014_at	Treml4	triggering receptor expressed on myeloid cells-like 4	-5.4	5.93E-06
1449328_at	Ly75	lymphocyte antigen 75	-5.5	2.55E-06
1428319_at	Pdlim7	PDZ and LIM domain 7	-5.5	0.000119318
1456403_at	Pag	phosphoprotein associated with glycosphingolipid-enriched microdomains	-5.5	7.79E-08
1434678_at	---	---	-5.6	5.14E-07
1434645_at	C530008M17Rik	RIKEN cDNA C530008M17 gene	-5.6	6.47E-05
1442434_at	D8Ertd82e	DNA segment, Chr 8, ERATO Doi 82, expressed	-5.6	1.10E-08
1418770_at	Cd2	CD2 antigen	-5.6	0.005722486
1418499_a_at	Kcne3	potassium voltage-gated channel, Isk-related subfamily, gene 3	-5.6	0.017889957
1433942_at	Myo6	myosin VI	-5.6	1.10E-05
1425895_a_at	Idb1	inhibitor of DNA binding 1	-5.6	0.000270783
1447851_x_at	Atp10a	ATPase, class V, type 10A	-5.8	2.82E-07
1441962_at	F730011J02	hypothetical protein F730011J02	-5.8	1.66E-06
1433933_s_at	Slco2b1	solute carrier organic anion transporter family, member 2b1	-5.8	6.45E-05
1434326_x_at	Coro2b	coronin, actin binding protein, 2B	-5.8	2.44E-05
1437132_x_at	Nedd9	neural precursor cell expressed, developmentally down-regulated gene 9	-5.9	1.37E-07
1430554_at	9430095K15Rik	RIKEN cDNA 9430095K15 gene	-6	2.33E-05
1428749_at	6430411K14Rik	RIKEN cDNA 6430411K14 gene	-6	3.76E-07
1450700_at	Cdc42ep3	CDC42 effector protein (Rho GTPase binding) 3	-6.1	1.36E-06
1419103_a_at	Abhd6	abhydrolase domain containing 6	-6.2	1.12E-06
1424714_at	Aldoc	aldolase 3, C isoform	-6.3	7.63E-08
1416600_a_at	Dscr1	Down syndrome critical region homolog 1 (human)	-6.3	1.13E-05
1425216_at	Gpr43	G protein-coupled receptor 43	-6.5	1.46E-06
1417946_at	Abhd3	abhydrolase domain containing 3	-6.5	0.000968296
1437259_at	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2	-6.6	0.000413479
1430612_at	1810033B17Rik	RIKEN cDNA 1810033B17 gene	-6.6	0.000337691
1436142_at	3526401B18Rik	RIKEN cDNA 3526401B18 gene	-6.7	0.000231096
1451461_a_at	Aldoc	aldolase 3, C isoform	-6.8	8.28E-06
1422642_at	Cdc42ep3	CDC42 effector protein (Rho GTPase binding) 3	-6.9	1.76E-08
1439568_at	Greb1	gene regulated by estrogen in breast cancer protein	-6.9	6.27E-08
1416946_a_at	Acaa1	acetyl-Coenzyme A acyltransferase 1	-6.9	1.14E-07
1441353_at	---	---	-7	6.31E-06
1435996_at	Card11	caspase recruitment domain family, member 11	-7.1	5.46E-08
1427356_at	2310031A18Rik	RIKEN cDNA 2310031A18 gene	-7.1	4.11E-06
1454880_s_at	Bmf	Bcl2 modifying factor	-7.1	9.46E-05
1434051_s_at	Hspa12a	heat shock 70kDa protein 12A	-7.1	9.54E-06
1435560_at	Itgal	integrin alpha L	-7.1	1.51E-08
1426930_at	Brunol4	bruno-like 4, RNA binding protein (Drosophila)	-7.2	1.50E-05
1447272_s_at	Atp10a	ATPase, class V, type 10A	-7.2	5.40E-06
1452013_at	Atp10a	ATPase, class V, type 10A	-7.2	2.62E-08
1424123_at	BC011209	cDNA sequence BC011209	-7.4	3.09E-05
1425503_at	Gcnt2	glucosaminyl (N-acetyl) transferase 2, I-branching enzyme	-7.4	5.18E-06
1437085_at	D630039A03Rik	RIKEN cDNA D630039A03 gene	-7.4	2.75E-06
1448261_at	Cdh1	cadherin 1	-7.4	0.002878506
1434245_a_at	BC065078	cDNA sequence BC065078	-7.5	3.73E-06
1422084_at	Bmx	BMX non-receptor tyrosine kinase	-7.6	0.000122301
1421321_a_at	Net1	neuroepithelial cell transforming gene 1	-7.6	0.000622981
1448250_at	9030425E11Rik	RIKEN cDNA 9030425E11 gene	-7.7	9.59E-08
1422953_at	Fpr-rs2	formyl peptide receptor, related sequence 2	-7.9	0.000443164
1454254_s_at	1600029D21Rik	RIKEN cDNA 1600029D21 gene	-7.9	0.001966387
1419534_at	Olr1	oxidized low density lipoprotein (lectin-like) receptor 1	-7.9	5.71E-06
1426914_at	Marveld2	MARVEL (membrane-associating) domain containing 2	-7.9	1.61E-06
1422852_at	Cib2	calcium and integrin binding family member 2	-8	4.32E-09
1458802_at	Hivep3	human immunodeficiency virus type I enhancer binding protein 3	-8	1.48E-05
1433935_at	AU020206	expressed sequence AU020206	-8	4.10E-08
1448352_at	Luzp1	leucine zipper protein 1	-8.1	2.74E-05
1453055_at	Sema6d	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	-8.2	6.45E-06
1448251_at	9030425E11Rik	RIKEN cDNA 9030425E11 gene	-8.3	3.66E-06
1421960_at	2810429O05Rik	RIKEN cDNA 2810429O05 gene	-8.4	0.000144149
1423420_at	Adrb1	adrenergic receptor, beta 1	-8.4	0.00208304
1436303_at	5033403D15Rik	RIKEN cDNA 5033403D15 gene	-8.5	1.75E-07
1441516_a_at	C130050O18Rik	RIKEN cDNA C130050O18 gene	-8.8	4.24E-07
1436613_at	B930093C12Rik	RIKEN cDNA B930093C12 gene	-8.8	1.74E-07
1418984_at	Cipp	channel-interacting PDZ domain protein	-9.2	6.84E-07
1438664_at	Prkar2b	protein kinase, cAMP dependent regulatory, type II beta	-9.6	2.02E-06
1456475_s_at	Prkar2b	protein kinase, cAMP dependent regulatory, type II beta	-9.8	1.88E-06
1452092_at	4631426J05Rik	RIKEN cDNA 4631426J05 gene	-10.5	8.28E-10
1428547_at	Nt5e	5 nucleotidase, ecto	-11.1	6.95E-07
1456064_at	---	---	-11.2	9.28E-08
1427327_at	Pilra	paired immunoglobin-like type 2 receptor alpha	-11.2	0.000534693
1420425_at	Prdm1	PR domain containing 1, with ZNF domain	-11.6	2.30E-05
1420062_at	---	---	-13.6	2.75E-07
1452353_at	Gpr155	G protein-coupled receptor 155	-13.7	1.31E-07
1449254_at	Spp1	secreted phosphoprotein 1	-13.9	0.000822269
1455161_at	---	---	-14	1.07E-08
1416630_at	Idb3	inhibitor of DNA binding 3	-14.1	9.18E-08
1419692_a_at	Ltc4s	leukotriene C4 synthase	-14.3	1.26E-07
1416357_a_at	Mcam	melanoma cell adhesion molecule	-14.6	6.92E-07
1435275_at	Cox6b2	cytochrome c oxidase subunit VIb polypeptide 2	-14.6	1.24E-10
1417150_at	Slc6a4	solute carrier family 6 (neurotransmitter transporter, serotonin), member 4	-14.8	1.45E-08
1456980_at	9830134C10Rik	RIKEN cDNA 9830134C10 gene	-15.7	1.51E-07
1417156_at	Krt1-19	keratin complex 1, acidic, gene 19	-16	1.54E-05
1450808_at	Fpr1	formyl peptide receptor 1	-16	5.28E-05
1424595_at	F11r	F11 receptor	-16.2	3.05E-07
1417481_at	Ramp1	receptor (calcitonin) activity modifying protein 1	-16.4	9.04E-07
1448134_at	Pald	paladin	-17.1	8.30E-08
1419149_at	Serpine1	serine (or cysteine) proteinase inhibitor, clade E, member 1	-17.5	0.000229053
1417507_at	Cyb561	cytochrome b-561	-17.8	8.04E-07
1425644_at	Lepr	leptin receptor	-18.3	0.004709098
1418983_at	Cipp	channel-interacting PDZ domain protein	-18.4	4.31E-09
1438364_x_at	Ang4	angiogenin, ribonuclease A family, member 4	-19.4	4.30E-06
1448873_at	Ocln	occludin	-21	5.92E-09
1435513_at	Htr2c	5-hydroxytryptamine (serotonin) receptor 2C	-24	2.14E-12
1417818_at	2310058J06Rik	RIKEN cDNA 2310058J06 gene	-24.3	1.09E-07
1419300_at	Flt1	FMS-like tyrosine kinase 1	-24.3	7.78E-07
1452065_at	BC027127	cDNA sequence BC027127	-24.6	0.000503596
1416579_a_at	Tacstd1	tumor-associated calcium signal transducer 1	-25.3	7.55E-08
1436528_at	Kazald1	Kazal-type serine protease inhibitor domain 1	-26.6	4.66E-10
1452260_at	Cidec	cell death-inducing DFFA-like effector c	-27.5	4.74E-07
1418094_s_at	Car4	carbonic anhydrase 4	-32.2	0.004404565
1456156_at	Lepr	leptin receptor	-33.6	0.002720957
1448949_at	Car4	carbonic anhydrase 4	-43.5	0.044401226
1435354_at	4930414N08Rik	RIKEN cDNA 4930414N08 gene	-58.9	8.53E-10
1421791_at	Ang3	angiogenin, ribonuclease A family, member 3	-59.6	5.65E-05
1448764_a_at	Fabp1	fatty acid binding protein 1, liver	-64.9	3.52E-05
1417556_at	Fabp1	fatty acid binding protein 1, liver	-71.7	1.36E-07
1424975_at	Siglec5	sialic acid binding Ig-like lectin 5	-74.6	1.13E-05
1427352_at	BC031593	cDNA sequence BC031593	-81.3	1.02E-07
1424451_at	MGC29978	3-ketoacyl-CoA thiolase B	-216.5	3.14E-09
