Unigene	Gene name	Description	Map	Avg tumor/avg mucosa
Hs.368171	SFXN5	sideroflexin 5 (SFXN5), mRNA.	2p13	0.505757307
Hs.296323	SGK	serum/glucocorticoid regulated kinase (SGK), mRNA.	6q23	0.497335702
Hs.24678	SGPP1	sphingosine-1-phosphate phosphatase 1 (SGPP1), mRNA.	14q23.2	0.374952705
Hs.203910	SGTA	small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha (SGTA), mRNA.	19p13	1.90201005
Hs.103527	SH2D2A	SH2 domain protein 2A (SH2D2A), mRNA.	1q21	1.701030928
Hs.407909	SH3BP1	SH3-domain binding protein 1 (SH3BP1), mRNA.	22q13.1	1.728448276
Hs.97616	SH3GL1	SH3-domain GRB2-like 1 (SH3GL1), mRNA.	19p13.3	1.729166667
Hs.529755	Sharpin	shank-interacting protein-like 1 (Sharpin), mRNA.	8q24.3	1.512572534
Hs.521482	SHB	SHB (Src homology 2 domain containing) adaptor protein B (SHB), mRNA.	9p12-p11	2.001519757
Hs.30965	SHC2	PREDICTED: SHC (Src homology 2 domain containing) transforming protein 2 (SHC2), mRNA.	19	2.202090592
Hs.489201	SHFM1	split hand/foot malformation (ectrodactyly) type 1 (SHFM1), mRNA.	7q21.3-q22.1	2.536885246
Hs.75069	SHMT2	Serine hydroxymethyltransferase 2 (mitochondrial)	12q12-q14	2.092227979
Hs.302341	SIAT8B	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2	15q26	1.525267994
Hs.475812	SIMP	Source of immunodominant MHC-associated peptides	3p24.1	1.932330827
Hs.423756	SIRT6	sirtuin (silent mating type information regulation 2 homolog) 6 (S. cerevisiae) (SIRT6), mRNA.	19p13.3	0.508409419
Hs.515146	SITPEC	likely ortholog of mouse signaling intermediate in Toll pathway-evolutionarily conserved (SITPEC), mRNA.	19p13.2	2.313672922
Hs.523877	SKD3	suppressor of potassium transport defect 3 (SKD3), mRNA.	11q13.4	1.781818182
Hs.127401	SLB	Selective LIM binding factor, rat homolog	2p23.3	1.818737271
Hs.162585	SLC12A2	solute carrier family 12 (sodium/potassium/chloride transporters), member 2 (SLC12A2), mRNA.	5q23.3	13.26978818
Hs.477425	SLC12A8	solute carrier family 12 (potassium/chloride transporters), member 8 (SLC12A8), mRNA.	3q21.2	1.361081081
Hs.521087	SLC12A9	solute carrier family 12 (potassium/chloride transporters), member 9	7q22	1.760791367
Hs.500761	SLC16A3	solute carrier family 16 (monocarboxylic acid transporters), member 3	17q25	1.65625
Hs.502338	SLC1A2	solute carrier family 1 (glial high affinity glutamate transporter), member 2	11p13-p12	1.411671924
Hs.373498	SLC22A17	solute carrier family 22 (organic cation transporter), member 17 (SLC22A17), transcript variant 2, mRNA.	14q11.2	0.467228464
Hs.436385	SLC22A2	solute carrier family 22 (organic cation transporter), member 2 (SLC22A2), transcript variant 1, mRNA.	6q26	1.850117096
Hs.282982	SLC25A18	solute carrier family 25 (mitochondrial carrier), member 18	22q11.2	1.482470785
Hs.302738	SLC26A2	solute carrier family 26 (sulfate transporter), member 2 (SLC26A2), mRNA.	5q31-q34	0.174830445
Hs.1650	SLC26A3	solute carrier family 26, member 3 (SLC26A3), mRNA.	7q31	0.290626733
Hs.438723	SLC27A3	solute carrier family 27 (fatty acid transporter), member 3	1q21.3	0.707881417
Hs.309583	SLC27A5	solute carrier family 27 (fatty acid transporter), member 5	19q13.43	1.550458716
Hs.32951	SLC29A2	solute carrier family 29 (nucleoside transporters), member 2	11q13	1.996055227
Hs.531906	SLC2A11	Solute carrier family 2 (facilitated glucose transporter), member 11	22	2.474747475
Hs.551514	SLC2A4	solute carrier family 2 (facilitated glucose transporter), member 4	17p13	0.474763407
Hs.519469	SLC30A1	solute carrier family 30 (zinc transporter), member 1 (SLC30A1), mRNA.	1q32-q41	3.40234375
Hs.519812	SLC30A10	solute carrier family 30 (zinc transporter), member 10 (SLC30A10), transcript variant 1, mRNA.	1q41	0.421009098
Hs.482363	SLC30A5	solute carrier family 30 (zinc transporter), member 5 (SLC30A5), mRNA.	5q12.1	0.629230769
Hs.552598	SLC30A6	Solute carrier family 30 (zinc transporter), member 6	2p22.3	0.529613215
Hs.506720	SLC41A3	solute carrier family 41, member 3 (SLC41A3), transcript variant 2, mRNA.	3q21.2	1.801822323
Hs.433984	SLC4A2	solute carrier family 4, anion exchanger, member 2 (erythrocyte membrane protein band 3-like 1) (SLC4A2), mRNA.	7q35-q36	1.501644737
Hs.5462	SLC4A4	solute carrier family 4, sodium bicarbonate cotransporter, member 4	4q21	0.300937346
Hs.101791	SLC6A11	solute carrier family 6 (neurotransmitter transporter, GABA), member 11	3p25.3	0.599897541
Hs.14846	SLC7A1	Solute carrier family 7 (cationic amino acid transporter, y+ system), member 1	13q12-q14	2.154175589
Hs.14846	SLC7A1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 (SLC7A1), mRNA.	13q12-q14	2.218614719
Hs.22891	SLC7A8	solute carrier family 7 (cationic amino acid transporter, y+ system), member 8 (SLC7A8), transcript variant 2, mRNA.	14q11.2	1.85995086
Hs.549065	SLC9A3	Solute carrier family 9 (sodium/hydrogen exchanger), isoform 3	5p15.3	1.653125
Hs.549065	SLC9A3	solute carrier family 9 (sodium/hydrogen exchanger), isoform 3	5p15.3	0.232423135
Hs.235782	SLCO4A1	solute carrier organic anion transporter family, member 4A1	20q13.33	2.622149837
Hs.127648	SLCO4C1	Solute carrier organic anion transporter family, member 4C1	5q21.2	0.514533401
Hs.521557	SLD5	SLD5 homolog (SLD5), mRNA.	8p11.21	2.205673759
Hs.153863	SMAD6	SMAD, mothers against DPP homolog 6 (Drosophila) (SMAD6), mRNA.	15q21-q22	0.605117913
Hs.3068	SMARCA3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 3 (SMARCA3), transcript variant 1, mRNA.	3q25.1-q26.1	0.234486026
Hs.476179	SMARCC1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1 (SMARCC1), mRNA.	3p23-p21	2.543568465
Hs.211602	SMC1L1	SMC1 structural maintenance of chromosomes 1-like 1 (yeast)	Xp11.22-p11.21	1.74025974
Hs.331268	SMILE	SMILE protein	12q21.33	1.548983364
Hs.516095	SMYD5	SMYD family member 5 (SMYD5), mRNA.	2p13.2	2.317679558
Hs.122523	SND1	staphylococcal nuclease domain containing 1 (SND1), mRNA.	7q31.3	2.925
Hs.448872	SNIP	SNAP25-interacting protein	17q12	2.991285403
Hs.471951	SNIP1	Smad nuclear interacting protein (SNIP1), mRNA.	1p34.3	1.730458221
Hs.83753	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1 (SNRPB), transcript variant 2, mRNA.	20p13	2.753846154
Hs.1063	SNRPC	small nuclear ribonucleoprotein polypeptide C (SNRPC), mRNA.	6p21.31	1.835897436
Hs.515472	SNRPD2	small nuclear ribonucleoprotein D2 polypeptide 16.5kDa (SNRPD2), transcript variant 1, mRNA.	19q13.2	3.18
Hs.356549	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide 18kDa (SNRPD3), mRNA.	22q11.23	1.480769231
Hs.334612	SNRPE	small nuclear ribonucleoprotein polypeptide E (SNRPE), mRNA.	1q32	2.561983471
Hs.516076	SNRPG	Small nuclear ribonucleoprotein polypeptide G	2p13.3	1.952191235
Hs.31121	SNTA1	syntrophin, alpha 1 (dystrophin-associated protein A1, 59kDa, acidic component) (SNTA1), mRNA.	20q11.2	1.871046229
Hs.549067	SNTB1	syntrophin, beta 1 (dystrophin-associated protein A1, 59kDa, basic component 1) (SNTB1), mRNA.	8q23-q24	3.402985075
Hs.278569	SNX17	sorting nexin 17 (SNX17), mRNA.	2p23-p22	0.402020931
Hs.496383	SOAT1	sterol O-acyltransferase (acyl-Coenzyme A: cholesterol acyltransferase) 1 (SOAT1), transcript variant 688113, mRNA.	1q25	0.369974337
Hs.532610	SOCS4	suppressor of cytokine signaling 4 (SOCS4), transcript variant 2, mRNA.	14q22.2	1.561023622
Hs.878	SORD	sorbitol dehydrogenase (SORD), mRNA.	15q15.3	2.280660377
Hs.278733	SOS1	son of sevenless homolog 1 (Drosophila) (SOS1), mRNA.	2p22-p21	1.958518519
Hs.357901	SOX4	SRY (sex determining region Y)-box 4 (SOX4), mRNA.	6p22.3	2.388127854
Hs.357901	SOX4	SRY (sex determining region Y)-box 4 (SOX4), mRNA.	6p22.3	2.25415677
Hs.131017	SPATA13	spermatogenesis associated 13 (SPATA13), mRNA.	13q12.12	2.859102244
Hs.131017	SPATA13	Spermatogenesis associated 13	13q12.12	1.992882562
Hs.150087	SPFH1	SPFH domain family, member 1 (SPFH1), mRNA.	10q21-q22	1.583690987
Hs.483771	SPINK5L3	PREDICTED: serine PI Kazal type 5-like 3 (SPINK5L3), mRNA.	5	1.670702179
Hs.498992	SPINL	spinster-like (SPINL), mRNA.	16p11.2	1.814492754
Hs.62604	SPOCD1	SPOC domain containing 1	1p35.2	1.767386091
Hs.124611	SPOCK	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican)	5q31	0.319571046
Hs.436944	SPRY1	sprouty homolog 1, antagonist of FGF signaling (Drosophila) (SPRY1), transcript variant 1, mRNA.	4q28.1	0.648547329
Hs.372331	SPTAN1	Spectrin, alpha, non-erythrocytic 1 (alpha-fodrin)	9q33-q34	2.207482993
Hs.32706	SPTBN4	spectrin, beta, non-erythrocytic 4 (SPTBN4), mRNA.	19q13.13	0.605358765
Hs.529577	SR140	U2-associated SR140 protein	3q23	2.268348624
Hs.445097	SRCAP	Snf2-related CBP activator protein (SRCAP), mRNA.	16p11.2	1.481081081
Hs.450763	SRGAP1	SLIT-ROBO Rho GTPase activating protein 1	12q14.2	2.649717514
Hs.167535	SRP54	signal recognition particle 54kDa (SRP54), mRNA.	14q13.2	4.60106383
Hs.237825	SRP72	signal recognition particle 72kDa (SRP72), mRNA.	4q11	2.476190476
Hs.511425	SRP9	signal recognition particle 9kDa (SRP9), mRNA.	1q42.12	0.371635611
Hs.15154	SRPX	sushi-repeat-containing protein, X-linked (SRPX), mRNA.	Xp21.1	0.345953003
Hs.154429	SS18L1	synovial sarcoma translocation gene on chromosome 18-like 1 (SS18L1), transcript variant 2, mRNA.	20q13.3	0.548387097
Hs.546301	SSB	Sjogren syndrome antigen B (autoantigen La) (SSB), mRNA.	2q31.1	2.284552846
Hs.490394	SSBP1	single-stranded DNA binding protein 1 (SSBP1), mRNA.	7q34	2.735682819
Hs.175551	SSBP3	single stranded DNA binding protein 3 (SSBP3), transcript variant 1, mRNA.	1p32.3	1.464065708
Hs.515259	SSBP4	single stranded DNA binding protein 4 (SSBP4), transcript variant 1, mRNA.	19p13.1	1.854447439
Hs.60377	SSH1	Slingshot homolog 1 (Drosophila)	12q24.11	0.641315015
Hs.103147	SSP411	sperm protein SSP411 (SSP411), mRNA.	17q21.33	1.755208333
Hs.74564	SSR2	signal sequence receptor, beta (translocon-associated protein beta)	1q21-q23	2.185053381
Hs.534388	SSSCA1	Sjogrens syndrome/scleroderma autoantigen 1 (SSSCA1), mRNA.	11q13.1	2.480314961
Hs.368611	ST3GAL2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2 (ST3GAL2), mRNA.	16q22.1	1.976261128
Hs.408249	STAB2	stabilin 2 (STAB2), mRNA.	12q23.3	0.588527552
Hs.470943	STAT1	Signal transducer and activator of transcription 1, 91kDa	2q32.2	1.594222834
Hs.463059	STAT3	Signal transducer and activator of transcription 3 (acute-phase response factor)	17q21.31	1.642969984
Hs.437058	STAT5A	signal transducer and activator of transcription 5A (STAT5A), mRNA.	17q11.2	0.302997275
Hs.524518	STAT6	signal transducer and activator of transcription 6, interleukin-4 induced	12q13	2.013742072
Hs.370187	STAU	staufen, RNA binding protein (Drosophila), transcript variant T1,	20q13.1	1.923076923
Hs.135763	STIM2	stromal interaction molecule 2 (STIM2), mRNA.	4p15.2	1.710172745
Hs.337295	STIP1	stress-induced-phosphoprotein 1 (Hsp70/Hsp90-organizing protein)	11q13	1.576923077
Hs.508514	STK24	Serine/threonine kinase 24 (STE20 homolog, yeast)	13q31.2-q32.3	1.54822335
Hs.516807	STK25	Serine/threonine kinase 25 (STE20 homolog, yeast)	2q37.3	1.753176044
Hs.516807	STK25	serine/threonine kinase 25 (STE20 homolog, yeast) (STK25), mRNA.	2q37.3	0.54064588
Hs.170819	STK29	BR serine/threonine kinase 2	11p15.5	1.796905222
Hs.3439	STOML2	stomatin (EPB72)-like 2 (STOML2), mRNA.	9p13.1	1.872781065
Hs.37616	STRA13	stimulated by retinoic acid 13 homolog (mouse) (STRA13), mRNA.	17q25.3	2.150641026
Hs.401843	STRN3	striatin, calmodulin binding protein 3 (STRN3), mRNA.	14q13-q21	0.494464945
Hs.43812	STX10	syntaxin 10 (STX10), mRNA.	19p13.13	1.744493392
Hs.307913	STX16	syntaxin 16 (STX16), transcript variant 2, mRNA.	20q13.32	2.993569132
Hs.307913	STX16	syntaxin 16 (STX16), transcript variant 3, mRNA.	20q13.32	1.862704918
Hs.518417	STX6	Syntaxin 6	1q25.3	2.521505376
Hs.93534	STXBP5	syntaxin binding protein 5 (tomosyn) (STXBP5), mRNA.	6q24.3	2.196213425
Hs.494827	SUSD1	sushi domain containing 1 (SUSD1), mRNA.	9q31.3-q33.1	1.787610619
Hs.489336	SYAP1	synapse associated protein 1, SAP47 homolog (Drosophila)	Xp22.2	1.882703777
Hs.371720	SYK	Spleen tyrosine kinase	9q22	2.197125257
Hs.485877	SYNCRIP	synaptotagmin binding, cytoplasmic RNA interacting protein	6q14-q15	3.236363636
Hs.485877	SYNCRIP	Synaptotagmin binding, cytoplasmic RNA interacting protein	6q14-q15	2.069090909
Hs.216226	SYNGR1	synaptogyrin 1 (SYNGR1), transcript variant 1a, mRNA.	22q13.1	2.120481928
Hs.464210	SYNGR2	synaptogyrin 2 (SYNGR2), mRNA.	17q25.3	4.060693642
Hs.321535	SYVN1	synovial apoptosis inhibitor 1, synoviolin, transcript variant 1,	11q13	1.918181818
Hs.26814	T1	Tularik gene 1 (T1), mRNA.	8q24.3	1.673835125
Hs.272382	TAAR2	trace amine associated receptor 2 (TAAR2), mRNA.	6q24	0.593272171
Hs.501252	TACC2	transforming, acidic coiled-coil containing protein 2, transcript variant 3	10q26	0.541754757
Hs.122752	TAF2	TAF2 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 150kDa (TAF2), mRNA.	8q24.12	1.689333333
Hs.489309	TAF6	TAF6 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 80kDa (TAF6), transcript variant 3, mRNA.	7q22.1	1.698113208
Hs.248941	TAF9	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa (TAF9), transcript variant 1, mRNA.	5q11.2-q13.1	2.842696629
Hs.517168	TAGLN2	transgelin 2 (TAGLN2), mRNA.	1q21-q25	1.958515284
Hs.438678	TALDO1	transaldolase 1 (TALDO1), mRNA.	11p15.5-p15.4	3.004385965
Hs.368304	TAOK3	TAO kinase 3 (TAOK3), mRNA.	12q	0.658180104
Hs.370937	TAPBP	TAP binding protein (tapasin) (TAPBP), transcript variant 1, mRNA.	6p21.3	2.605590062
Hs.498115	TARBP1	TAR (HIV) RNA binding protein 1 (TARBP1), mRNA.	1q42.3	2.08056042
Hs.300624	TARDBP	TAR DNA binding protein (TARDBP), mRNA.	1p36.22	0.453384913
Hs.481860	TARS	threonyl-tRNA synthetase (TARS), mRNA.	5p13.2	2.406698565
Hs.515545	TBC1D17	TBC1 domain family, member 17 (TBC1D17), mRNA.	19q13.33	2.258992806
Hs.435044	TBC1D22A	TBC1 domain family, member 22A	22q13.3	1.541871921
Hs.475629	TBC1D5	TBC1 domain family, member 5 (TBC1D5), mRNA.	3p24.3	1.655737705
Hs.291212	TBCA	Tubulin-specific chaperone a	5q14.1	1.597468354
Hs.291212	TBCA	tubulin-specific chaperone a (TBCA), mRNA.	5q14.1	1.812056738
Hs.75064	TBCC	tubulin-specific chaperone c (TBCC), mRNA.	6pter-p12.1	2.665993946
Hs.498143	TBCE	tubulin-specific chaperone e (TBCE), mRNA.	1q42.3	2.192612137
Hs.495656	TBL1X	transducin (beta)-like 1X-linked (TBL1X), mRNA.	Xp22.3	0.322872661
Hs.129895	TBX3	T-box 3 (ulnar mammary syndrome) (TBX3), transcript variant 1, mRNA.	12q24.1	1.882011605
	TC10	Ras-like protein		0.648838846
Hs.505004	TCEA2	transcription elongation factor A (SII), 2, transcript variant 2	20q13.33	1.774021352
Hs.95243	TCEAL1	transcription elongation factor A (SII)-like 1, transcript variant 1	Xq22.1	0.493608653
Hs.172772	TCEB2	transcription elongation factor B (SIII), polypeptide 2 (18kDa, elongin B) (TCEB2), transcript variant 1, mRNA.	16p12.3	2.175438596
Hs.526401	TCEB3BP1	transcription elongation factor B polypeptide 3 binding protein 1 (TCEB3BP1), mRNA.	19p13.3	0.579478553
Hs.475018	TCF20	transcription factor 20 (AR1) (TCF20), transcript variant 2, mRNA.	22q13.3	2.091726619
Hs.371282	TCF3	transcription factor 3 (E2A immunoglobulin enhancer binding factors E12/E47) (TCF3), mRNA.	19p13.3	2.232484076
Hs.519672	TCOF1	Treacher Collins-Franceschetti syndrome 1, transcript variant 2	5q32-q33.1	2
Hs.35052	TEGT	testis enhanced gene transcript (BAX inhibitor 1) (TEGT), mRNA.	12q12-q13	1.980477223
Hs.6147	TENC1	tensin like C1 domain containing phosphatase, transcript variant 3	12q13.13	0.487926136
Hs.533391	TES	Testis derived transcript (3 LIM domains)	7q31.2	0.592749245
Hs.517864	TEX264	testis expressed sequence 264 (TEX264), mRNA.	3p21.31	1.748400853
Hs.434107	TFAP2D	transcription factor AP-2 delta (activating enhancer binding protein 2 delta) (TFAP2D), mRNA.	6p12.1	1.938983051
Hs.279908	TFB1M	transcription factor B1, mitochondrial (TFB1M), mRNA.	6q25.1-q25.3	1.612903226
Hs.79353	TFDP1	transcription factor Dp-1 (TFDP1), mRNA.	13q34	3.080858086
Hs.518123	TFG	TRK-fused gene (TFG), transcript variant 1, mRNA.	3q12.2	1.684210526
Hs.369397	TGFBI	transforming growth factor, beta-induced, 68kDa (TGFBI), mRNA.	5q31	4.839662447
Hs.482390	TGFBR3	transforming growth factor, beta receptor III (betaglycan, 300kDa) (TGFBR3), mRNA.	1p33-p32	0.489724311
Hs.373550	TGIF	TGFB-induced factor (TALE family homeobox), transcript variant 7	18p11.3	3.129746835
Hs.517148	TH1L	TH1-like (Drosophila) (TH1L), transcript variant 2, mRNA.	20q13	3.613756614
Hs.9933	THAP3	THAP domain containing, apoptosis associated protein 3	1p36.31	1.62195122
Hs.24309	THEDC1	thioesterase domain containing 1 (THEDC1), mRNA.	10p13	0.645812808
Hs.484227	THOC3	THO complex 3 (THOC3), mRNA.	5q35.2	1.888382688
Hs.534385	THOC4	THO complex 4 (THOC4), mRNA.	17q25.3	1.797297297
Hs.78769	THOP1	thimet oligopeptidase 1 (THOP1), mRNA.	19q13.3	1.87202381
Hs.724	THRA	thyroid hormone receptor, alpha (erythroblastic leukemia viral (v-erb-a) oncogene homolog, avian) (THRA), transcript variant 2, mRNA.	17q11.2	1.752900232
Hs.462983	THRAP4	thyroid hormone receptor associated protein 4 (THRAP4), mRNA.	17q21.1	1.689361702
Hs.365207	THRAP5	thyroid hormone receptor associated protein 5 (THRAP5), mRNA.	19p13.3	1.361809045
Hs.492612	THRAP6	thyroid hormone receptor associated protein 6 (THRAP6), mRNA.	8q24.11	1.533913043
Hs.501203	TIAL1	TIA1 cytotoxic granule-associated RNA binding protein-like 1 (TIAL1), transcript variant 2, mRNA.	10q	1.784543326
Hs.78824	TIE1	tyrosine kinase with immunoglobulin-like and EGF-like domains 1	1p34-p33	0.62306728
Hs.522632	TIMP1	tissue inhibitor of metalloproteinase 1 (erythroid potentiating activity, collagenase inhibitor) (TIMP1), mRNA.	Xp11.3-p11.23	2.279220779
Hs.104839	TIMP2	tissue inhibitor of metalloproteinase 2 (TIMP2), mRNA.	17q25	1.787061995
Hs.482526	TINP1	TGF beta-inducible nuclear protein 1 (TINP1), mRNA.	5q13.3	2.125401929
Hs.546407	TIP120A	TBP-interacting protein (TIP120A), mRNA.	12q14	1.932539683
Hs.89643	TKT	transketolase (Wernicke-Korsakoff syndrome) (TKT), mRNA.	3p14.3	3.681318681
Hs.529591	TLOC1	Translocation protein 1	3q26.2-q27	1.89044289
Hs.438641	TM7SF3	transmembrane 7 superfamily member 3 (TM7SF3), mRNA.	12q11-q12	1.765182186
Hs.482873	TMED5	transmembrane emp24 protein transport domain containing 5	1pter-q31.3	1.800829876
Hs.508765	TMED7	transmembrane emp24 protein transport domain containing 7	5q22.3	1.803234501
Hs.126221	TMEM1	transmembrane protein 1 (TMEM1), transcript variant 1, mRNA.	21q22.3	2.133333333
Hs.273077	TMEM14B	transmembrane protein 14B (TMEM14B), mRNA.	6p25.1-p23	0.419615774
Hs.531563	TMEM15	transmembrane protein 15 (TMEM15), mRNA.	9q34.11	1.923232323
Hs.25544	TMEM39B	Transmembrane protein 39B	1p35.1	1.714782609
Hs.8752	TMEM4	transmembrane protein 4 (TMEM4), mRNA.	12q15	2.17254902
Hs.517817	TMEM43	transmembrane protein 43 (TMEM43), mRNA.	3p25.1	2.075208914
Hs.370885	TMPRSS6	transmembrane protease, serine 6 (TMPRSS6), mRNA.	22q12.3-q13.1	1.608630952
Hs.446574	TMSB10	thymosin, beta 10 (TMSB10), mRNA.	2p11.2	3.207272727
Hs.159201	TMSB4Y	thymosin, beta 4, Y-linked (TMSB4Y), mRNA.	Yq11.221	2.147239264
Hs.401745	TNFRSF10A	tumor necrosis factor receptor superfamily, member 10a	8p21	2.191983122
Hs.355899	TNFRSF12A	tumor necrosis factor receptor superfamily, member 12A	16p13.3	1.81748072
Hs.501497	TNFSF7	tumor necrosis factor (ligand) superfamily, member 7 (TNFSF7), mRNA.	19p13	2.276785714
Hs.482497	TNPO1	transportin 1 (TNPO1), transcript variant 2, mRNA.	5q13.2	1.657004831
Hs.416049	TNPO2	transportin 2 (importin 3, karyopherin beta 2b) (TNPO2), mRNA.	19p13.13	0.615026596
Hs.471381	TNS	tensin (TNS), mRNA.	2q35-q36	2.864130435
Hs.474978	TOB2	transducer of ERBB2, 2 (TOB2), mRNA.	22q13.2-q13.31	0.634302612
Hs.474705	TOM1	target of myb1 (chicken) (TOM1), mRNA.	22q13.1	2.083032491
Hs.462379	TOM1L2	Target of myb1-like 2 (chicken)	17p11.2	0.634730539
Hs.310542	TOMM40	translocase of outer mitochondrial membrane 40 homolog (yeast)	19q13	2.339552239
Hs.156346	TOP2A	topoisomerase (DNA) II alpha 170kDa (TOP2A), mRNA.	17q21-q22	4.242857143
Hs.475733	TOP2B	topoisomerase (DNA) II beta 180kDa (TOP2B), mRNA.	3p24	1.592833876
Hs.516994	TP53INP2	tumor protein p53 inducible nuclear protein 2 (TP53INP2), mRNA.	20q11.22	0.380819737
Hs.479766	TPARL	TPA regulated locus (TPARL), mRNA.	4q12	2.560906516
Hs.524219	TPI1	triosephosphate isomerase 1 (TPI1), mRNA.	12p13	2.436893204
Hs.146070	TPM3	tropomyosin 3 (TPM3), mRNA.	1q21.2	2.054054054
Hs.474441	TPST2	tyrosylprotein sulfotransferase 2 (TPST2), transcript variant 2, mRNA.	22q12.1	1.80349345
Hs.374596	TPT1	tumor protein, translationally-controlled 1 (TPT1), mRNA.	13q12-q14	2.196428571
Hs.377488	TPTE2	transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 (TPTE2), transcript variant 1, mRNA.	13q12.11	1.64274571
Hs.74647	TRA@	T cell receptor alpha locus	14q11.2	1.800424628
Hs.192374	TRA1	tumor rejection antigen (gp96) 1 (TRA1), mRNA.	12q24.2-q24.3	3.163366337
Hs.30345	TRAP1	TNF receptor-associated protein 1 (TRAP1), mRNA.	16p13.3	2.466666667
Hs.24379	TRAPPC1	trafficking protein particle complex 1 (TRAPPC1), mRNA.	17p13.1	1.599469496
Hs.467408	TRIM28	tripartite motif-containing 28 (TRIM28), mRNA.	19q13.4	2.123762376
Hs.326734	TRIM51	tripartite motif-containing 51 (TRIM51), mRNA.	11q11	1.595238095
Hs.523438	TRIM68	tripartite motif-containing 68 (TRIM68), mRNA.	11p15.4	3.225
Hs.439524	TRMT1	TRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase 1	22q13	1.569506726
Hs.506382	TRNT1	tRNA nucleotidyl transferase, CCA-adding, 1 (TRNT1), mRNA.	3p25.1	1.695035461
Hs.524399	TROAP	trophinin associated protein (tastin) (TROAP), mRNA.	12q13.12	2.914027149
Hs.262960	TRPC4	transient receptor potential cation channel, subfamily C, member 4	13q13.1-q13.2	1.61221374
Hs.168073	TRPC4AP	transient receptor potential cation channel, subfamily C, member 4 associated protein (TRPC4AP), transcript variant 2, mRNA.	20q11.22	1.586397059
Hs.369759	TRPM2	Transient receptor potential cation channel, subfamily M, member 2	21q22.3	1.807142857
Hs.253594	TRPS1	trichorhinophalangeal syndrome I (TRPS1), mRNA.	8q24.12	0.628757515
Hs.279746	TRPV2	Transient receptor potential cation channel, subfamily V, member 2	17p11.2	4.638686131
Hs.203952	TRRAP	transformation/transcription domain-associated protein (TRRAP), mRNA.	7q21.2-q22.1	1.467032967
Hs.370854	TSC1	tuberous sclerosis 1 (TSC1), transcript variant 1, mRNA.	9q34	1.874336283
Hs.469798	TSC22D4	TSC22 domain family 4 (TSC22D4), mRNA.	7p21-p15	1.701587302
Hs.404119	TSTA3	tissue specific transplantation antigen P35B (TSTA3), mRNA.	8q24.3	2.961722488
Hs.462316	TTC19	tetratricopeptide repeat domain 19 (TTC19), mRNA.	17p12	1.491362764
Hs.440899	TTYH3	Tweety homolog 3 (Drosophila)	7p22	2.010335917
Hs.279669	TUBG1	tubulin, gamma 1 (TUBG1), mRNA.	17q21	0.39301848
Hs.12084	TUFM	Tu translation elongation factor, mitochondrial (TUFM), mRNA.	16p11.2	2.412371134
Hs.486993	TULP4	tubby like protein 4 (TULP4), transcript variant 1, mRNA.	6q25-q26	2.221183801
Hs.517981	TUSC2	tumor suppressor candidate 2 (TUSC2), mRNA.	3p21.3	0.67543021
Hs.435136	TXN	thioredoxin (TXN), mRNA.	9q31	2.299401198
Hs.381282	TYRO3	TYRO3 protein tyrosine kinase (TYRO3), mRNA.	15q15.1-q21.1	0.558606125
Hs.365116	U2AF1	U2(RNU2) small nuclear RNA auxiliary factor 1 (U2AF1), mRNA.	21q22.3	1.865612648
Hs.528007	U2AF2	U2 (RNU2) small nuclear RNA auxiliary factor 2, transcript variant 1	19q13.42	1.97027027
Hs.151787	U5-116KD	U5 snRNP-specific protein, 116 kD (U5-116KD), mRNA.	17q21.31	1.680327869
Hs.142076	UAP1L1	UDP-N-acteylglucosamine pyrophosphorylase 1-like 1 (UAP1L1), mRNA.	9q34.3	1.769230769
Hs.5308	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1 (UBA52), mRNA.	19p13.1-p12	2.82962963
Hs.493739	UBAP2	ubiquitin associated protein 2 (UBAP2), transcript variant 2, mRNA.	9p13.3	2.31316726
Hs.533273	UBE1	ubiquitin-activating enzyme E1 (A1S9T and BN75 temperature sensitivity complementing) (UBE1), transcript variant 2, mRNA.	Xp11.23	2.222222222
Hs.154320	UBE1C	ubiquitin-activating enzyme E1C (UBA3 homolog, yeast), transcript variant 3,	3p24.3-p13	0.701076631
Hs.93002	UBE2C	ubiquitin-conjugating enzyme E2C (UBE2C), transcript variant 6, mRNA.	20q13.12	2.609302326
Hs.518773	UBE2D3	ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast) (UBE2D3), transcript variant 7, mRNA.	4q24	1.568710359
