Probe ID	Gene Symbol	Description	CM/ES Fold change	CM/EB Fold change	FH/ES Fold change	FH/EB Fold change	AH/ES Fold change	AH/EB Fold change
4210647	C16orf30	chromosome 16 open reading frame 30	-3.2	-4.23	-0.04	-0.06	-0.04	-0.05
1470044	CRTAP	cartilage associated protein	-3.19	-3.47	-2.6	-2.83	-4.44	-4.83
3170767	PCTK3	PCTAIRE protein kinase 3	-3.19	-2.4	-0.42	-0.32	-0.19	-0.15
3440139	SNX26	sorting nexin 26	-3.18	-3.07	-1.27	-1.22	-4.8	-4.63
4490066	LRRN6A	leucine rich repeat neuronal 6A	-3.18	-2.37	-3.89	-2.9	-18.32	-13.67
3370017	MFAP2	microfibrillar-associated protein 2	-3.18	-5.28	-1.4	-2.32	-161.73	-269.02
4260053	PHF10	PHD finger protein 10	-3.17	-2.39	-1.74	-1.31	-1.63	-1.23
6250538	4-Sep	septin 4	-3.17	-6.22	-0.18	-0.36	-0.12	-0.24
4850538	MTNR1B	melatonin receptor 1B	-3.17	-25.94	-0.55	-4.55	-0.21	-1.75
5570608	FBLN5	fibulin 5	-3.16	-3.54	-0.15	-0.17	-0.19	-0.22
7400274	NEIL3	nei endonuclease VIII-like 3 (E. coli)	-3.15	-2.33	-2.58	-1.9	-185.6	-137.14
7160615	WDR5	WD repeat domain 5	-3.15	-2.23	-2.62	-1.86	-1.87	-1.32
1740072	FMNL2	Formin-like 2	-3.14	-3.86	-2.32	-2.85	-4.42	-5.43
7040187	ARRDC4	arrestin domain containing 4	-3.14	-2.29	-3.16	-2.31	-2.88	-2.1
2450022	ATP11C	ATPase, Class VI, type 11C	-3.14	-2.13	-7	-4.76	-11.64	-7.9
4290114	NUSAP1	nucleolar and spindle associated protein 1	-3.14	-2.26	-2.75	-1.99	-185.88	-134.16
7210767	ABI2	abl interactor 2	-3.14	-2.83	-2.11	-1.91	-3.09	-2.79
7560446	ZNF217	zinc finger protein 217	-3.13	-2.48	-2.88	-2.29	-6.89	-5.46
3170296	SLC35B4	solute carrier family 35, member B4	-3.12	-4.26	-2.86	-3.9	-1.63	-2.23
4560722	KRTAP23-1	keratin associated protein 23-1	-3.1	-35.21	-1.18	-13.33	-0.05	-0.57
5910682	LOC348645		-3.1	-4.25	-0.06	-0.08	-0.04	-0.06
5290328	ASF1B	ASF1 anti-silencing function 1 homolog B (S. cerevisiae)	-3.1	-2.05	-4.11	-2.71	-294.02	-194.06
840356	MVP	major vault protein	-3.1	-4.72	-0.73	-1.11	-0.42	-0.64
1980014	CLEC14A	C-type lectin domain family 14, member A	-3.09	-3.38	-0.08	-0.09	-0.06	-0.07
3060408	ZNF485	zinc finger protein 485	-3.08	-2.2	-4.6	-3.29	-3.38	-2.42
3710017	LRFN5	leucine rich repeat and fibronectin type III domain containing 5	-3.08	-6.36	-0.66	-1.37	-73.14	-151.24
1850164	ZNF179	zinc finger protein 179	-3.07	-3.73	-1.05	-1.27	-1.12	-1.36
4220364	C1R	complement component 1, r subcomponent	-3.07	-2.61	-0.19	-0.16	-0.21	-0.18
1030767	ADM2	adrenomedullin 2	-3.07	-2.97	-7.26	-7.03	-5.54	-5.37
4050603	MKI67	antigen identified by monoclonal antibody Ki-67	-3.06	-2.44	-1.52	-1.21	-7.05	-5.61
6450056	CD200	CD200 molecule	-3.06	-3.22	-3.11	-3.27	-4.68	-4.92
4540561	Kua-UEV	ubiquitin-conjugating enzyme E2 variant 1	-3.06	-2.75	-2.87	-2.59	-2.26	-2.03
4010632	REEP4	receptor accessory protein 4	-3.05	-2.39	-2.37	-1.86	-3.22	-2.53
6020497	C1QTNF4	C1q and tumor necrosis factor related protein 4	-3.05	-3.15	-0.91	-0.94	-3.99	-4.13
3140427	PTK7	PTK7 protein tyrosine kinase 7	-3.05	-3.03	-2.83	-2.81	-159.68	-158.66
7050315	PCDHA13	protocadherin alpha 13	-3.05	-10.63	-3.05	-10.63	-1.26	-4.38
1980382	TGIF	TGFB-induced factor (TALE family homeobox)	-3.04	-2.99	-4.61	-4.54	-113.68	-111.82
5420332	NR4A1	nuclear receptor subfamily 4, group A, member 1	-3.03	-2.06	-0.25	-0.17	-0.29	-0.2
2640044	BASP1	brain abundant, membrane attached signal protein 1	-3.03	-3.15	-7.03	-7.32	-48.19	-50.16
2750709	SH3PXD2B	SH3 and PX domains 2B	-3.02	-2.59	-2.73	-2.34	-21.3	-18.25
5050682	SLC39A2	solute carrier family 39 (zinc transporter), member 2	-3.02	-1523.65	-3.02	-1523.65	-3.02	-1523.65
6520767	TOP2A	topoisomerase (DNA) II alpha 170kDa	-3.01	-2.3	-2.85	-2.18	-184.62	-141.06
1570561	RTTN	rotatin	-3.01	-2.29	-2.26	-1.73	-2.22	-1.69
4120397	PTPRF	protein tyrosine phosphatase, receptor type, F	-2.99	-3.86	-14.99	-19.34	-15.93	-20.56
3990369	TBXAS1	thromboxane A synthase 1 (platelet, cytochrome P450, family 5, subfamily A)	-2.99	-9.22	-0.05	-0.17	-0.07	-0.22
6200041	C22orf9	chromosome 22 open reading frame 9	-2.99	-4.1	-3.51	-4.82	-3.05	-4.18
4570703	TKTL1	transketolase-like 1	-2.98	-82.26	0	-0.13	0	-0.07
2940114	TPD52	tumor protein D52	-2.98	-2.22	-3.35	-2.49	-2.68	-2
70048	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	-2.96	-2	-1.78	-1.2	-2.48	-1.68
3440187	OR5V1	olfactory receptor, family 5, subfamily V, member 1	-2.95	-4.7	-8.4	-13.36	-0.1	-0.16
1430451	FANCG	Fanconi anemia, complementation group G	-2.95	-2.16	-3.16	-2.31	-9.76	-7.13
6660246	FBLN1	fibulin 1	-2.95	-4.61	-0.53	-0.82	-0.49	-0.76
6040427	ESR1	estrogen receptor 1	-2.95	-2.31	-0.46	-0.36	-0.01	-0.01
4670082	HMCN1	hemicentin 1	-2.95	-60.87	-0.19	-3.89	-2.95	-60.87
1440445	UIP1	26S proteasome-associated UCH interacting protein 1	-2.94	-2.19	-1.44	-1.07	-0.94	-0.7
5670603	RNF130	ring finger protein 130	-2.94	-2.14	-2.55	-1.86	-1.95	-1.42
6100750	NUMBL	numb homolog (Drosophila)-like	-2.94	-3.92	-1.36	-1.81	-2.29	-3.05
4220095	KIF11	kinesin family member 11	-2.94	-2.47	-3.14	-2.65	-121.52	-102.38
7650689	ZDHHC18	zinc finger, DHHC-type containing 18	-2.94	-2.03	-3.14	-2.17	-3.43	-2.37
6840253	STK10	serine/threonine kinase 10	-2.93	-2.08	-1.25	-0.89	-2	-1.42
940370	FLJ30058	hypothetical protein FLJ30058	-2.93	-4.98	-0.1	-0.18	-44.8	-76.11
2450669	GRB10	growth factor receptor-bound protein 10	-2.93	-2.7	-1.33	-1.22	-1.22	-1.13
4060408	KSP37	Ksp37 protein	-2.92	-3.47	-0.26	-0.31	-0.01	-0.01
6940204	FLJ32745	hypothetical protein FLJ32745	-2.92	-3.61	-11.1	-13.72	-5.67	-7.01
5550343	LMNB2	lamin B2	-2.92	-2.01	-3.9	-2.68	-17.38	-11.96
460102	RPLP0	ribosomal protein, large, P0	-2.92	-2.14	-2.87	-2.1	-7.42	-5.44
3800095	PHACTR1	phosphatase and actin regulator 1	-2.91	-3.78	-0.18	-0.23	-0.33	-0.43
3120095	BRCA1		-2.91	-2.11	-14.44	-10.45	-14.31	-10.36
6840082	COPG2	coatomer protein complex, subunit gamma 2	-2.9	-2.6	-2.66	-2.38	-1.88	-1.68
780068	WWC1	WW, C2 and coiled-coil domain containing 1	-2.9	-2.03	-7.41	-5.19	-18.38	-12.87
1340379	KREMEN2	kringle containing transmembrane protein 2	-2.9	-2.46	-1.72	-1.46	-1.15	-0.98
290048	CTSZ	cathepsin Z	-2.89	-2.32	-0.62	-0.49	-0.24	-0.19
1440324	FLJ37970	coiled-coil domain containing 88	-2.89	-2.07	-2.61	-1.87	-1.04	-0.75
6650280	SGOL1	shugoshin-like 1 (S. pombe)	-2.89	-2.55	-9.04	-7.97	-263.24	-232.27
4010451	OR8D1	olfactory receptor, family 8, subfamily D, member 1	-2.89	-3.34	-0.78	-0.91	-0.02	-0.03
4610112	SAMD14	sterile alpha motif domain containing 14	-2.88	-6.28	-1.31	-2.85	-2.39	-5.2
450327	OAS2	2-5-oligoadenylate synthetase 2, 69/71kDa	-2.87	-18.52	-0.04	-0.27	-0.01	-0.06
5310719	HSPB6	heat shock protein, alpha-crystallin-related, B6	-2.87	-3.67	-0.05	-0.07	-0.01	-0.01
7560477	RRBP1	ribosome binding protein 1 homolog 180kDa (dog)	-2.87	-2.71	-2.17	-2.06	-5.64	-5.34
6980079	POLE	polymerase (DNA directed), epsilon	-2.87	-2.37	-1.97	-1.63	-5.72	-4.73
1980064	GUCY2F	guanylate cyclase 2F, retinal	-2.86	-8.48	-2.13	-6.29	-0.14	-0.42
6380414	AKNA	AT-hook transcription factor	-2.85	-2.11	-2.82	-2.08	-4.58	-3.38
4890035	KNTC1	kinetochore associated 1	-2.84	-2.31	-4.55	-3.7	-40.37	-32.86
1340386	PCDH19	protocadherin 19	-2.84	-8.54	-2.18	-6.57	-2.76	-8.3
2710706	ATP13A5	ATPase type 13A5	-2.84	-14.39	-11.86	-60.15	-1.65	-8.39
10682	NRM	nurim (nuclear envelope membrane protein)	-2.83	-2.69	-2.25	-2.14	-8.26	-7.86
5690327	PYCR1	pyrroline-5-carboxylate reductase 1	-2.83	-2.53	-6.43	-5.75	-69.15	-61.81
5310521	GYG2	glycogenin 2	-2.82	-2.19	-12.12	-9.39	-18.88	-14.62
4920768	KLK7	kallikrein 7 (chymotryptic, stratum corneum)	-2.82	-5.69	-2.21	-4.44	-1.37	-2.76
6980487	SLC25A29	solute carrier family 25, member 29	-2.81	-3.07	-1.08	-1.18	-3.29	-3.59
7560630	NENF	neuron derived neurotrophic factor	-2.81	-3.15	-0.74	-0.83	-0.7	-0.79
20300	NTRK3	neurotrophic tyrosine kinase, receptor, type 3	-2.8	-2.83	-0.94	-0.95	-1.16	-1.17
5670184	GNL1	guanine nucleotide binding protein-like 1	-2.8	-2.58	-1.82	-1.68	-3.42	-3.16
4590523	GGT2	gamma-glutamyltransferase 2	-2.79	-2.78	-11.24	-11.17	-5.96	-5.92
840328	ADSS	adenylosuccinate synthase	-2.78	-2.26	-4.52	-3.68	-7.44	-6.05
1850561	BMP4	bone morphogenetic protein 4	-2.78	-2.57	-1.36	-1.26	-49.95	-46.25
1300450	FLJ22531	hypothetical protein FLJ22531	-2.78	-3.28	-5.06	-5.98	-83.11	-98.25
1850053	FLJ36070	likely ortholog of MEF2-activating SAP transcriptional regulator	-2.77	-3.35	-0.67	-0.81	-0.91	-1.1
70242	LAPTM5	lysosomal associated multispanning membrane protein 5	-2.76	-22.13	0	-0.01	0	-0.02
4900091	C14orf162	chromosome 14 open reading frame 162	-2.76	-3.91	-1.31	-1.85	-0.55	-0.78
2350725	C9orf76	RMI1, RecQ mediated genome instability 1, homolog (S. cerevisiae)	-2.75	-2.27	-2.5	-2.07	-5.77	-4.77
5270327	CYFIP1	cytoplasmic FMR1 interacting protein 1	-2.74	-2.62	-1.8	-1.72	-2.61	-2.5
110408	LOC134147	carboxymethylenebutenolidase-like (Pseudomonas)	-2.74	-4.02	-0.51	-0.75	-0.31	-0.46
3520671	BAIAP2	BAI1-associated protein 2	-2.74	-3.36	-1.35	-1.66	-1.26	-1.55
510075	SOX6	SRY (sex determining region Y)-box 6	-2.74	-11.98	-11.65	-50.98	-1.51	-6.62
1780672	PELI1	pellino homolog 1 (Drosophila)	-2.74	-2.63	-2.09	-2.01	-3.89	-3.74
4780437	C16orf34	chromosome 16 open reading frame 34	-2.74	-2.18	-4.71	-3.75	-6.03	-4.8
270253	PTCH	patched homolog (Drosophila)	-2.74	-12.05	-1.13	-4.97	-3.45	-15.18
5490402	OR5H6	olfactory receptor, family 5, subfamily H, member 6	-2.74	-8.28	-12.57	-38.03	-0.17	-0.53
270402	WNT3A	wingless-type MMTV integration site family, member 3A	-2.73	-31.29	-11.93	-137	-163.65	-1879.29
3830041	IFIT3	interferon-induced protein with tetratricopeptide repeats 3	-2.72	-3.66	-0.89	-1.2	-0.03	-0.05
4220593	SEMA4C	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	-2.72	-2.64	-1.97	-1.91	-2.92	-2.82
5870221	IFI44	interferon-induced protein 44	-2.71	-13.36	-0.05	-0.24	-0.01	-0.03
1170424	TRIM46	tripartite motif-containing 46	-2.71	-2.75	-13.92	-14.12	-29.55	-29.97
1500768	DPYSL2	dihydropyrimidinase-like 2	-2.71	-2.79	-1.2	-1.24	-1.2	-1.23
7040743	FLJ46082	FLJ46082 protein	-2.71	-6.58	-0.19	-0.46	-1.05	-2.55
4640601	DAPK1	death-associated protein kinase 1	-2.71	-2.51	-2.24	-2.08	-18.34	-17.02
4610291	FSHPRH1	centromere protein I	-2.71	-2.28	-2.7	-2.28	-27.31	-23.06
6350167	C15orf39	chromosome 15 open reading frame 39	-2.7	-2.51	-1.57	-1.46	-2.34	-2.18
2230452	KIAA0286	KIAA0286 protein	-2.69	-2.29	-1.94	-1.65	-9.51	-8.09
5810189	MGC26816	WBP2 N-terminal like	-2.69	-14.23	-2.69	-14.23	-0.05	-0.26
6330538	TEK	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)	-2.69	-8.34	-0.14	-0.44	-0.16	-0.51
4280703	CHD4	chromodomain helicase DNA binding protein 4	-2.69	-2.89	-1.71	-1.84	-1.76	-1.89
7150521	CENTA2	centaurin, alpha 2	-2.68	-2.06	-0.21	-0.16	-0.21	-0.16
7380762	BAI1	brain-specific angiogenesis inhibitor 1	-2.68	-16.67	-0.63	-3.9	-0.03	-0.2
430279	CEP72	centrosomal protein 72kDa	-2.68	-2.07	-4.33	-3.34	-88.36	-68.2
7510431	SERTAD4	SERTA domain containing 4	-2.68	-8.33	-0.3	-0.92	-0.45	-1.4
3290307	STX16	syntaxin 16	-2.67	-25.74	-5.62	-54.1	-0.66	-6.33
1500091	FLT4	fms-related tyrosine kinase 4	-2.67	-2.27	-1.81	-1.53	-2.95	-2.5
1500110	LZTS1	leucine zipper, putative tumor suppressor 1	-2.67	-4.17	-1.58	-2.46	-2.22	-3.46
3170167	CLEC2D	C-type lectin domain family 2, member D	-2.66	-2.31	-3.71	-3.23	-7.53	-6.55
7050682	CMKOR1	chemokine orphan receptor 1	-2.66	-8.58	-0.22	-0.73	-0.3	-0.97
2060497	SLC4A7	solute carrier family 4, sodium bicarbonate cotransporter, member 7	-2.66	-2.37	-3.65	-3.26	-29.17	-26.03
670494	TOM1L1	target of myb1-like 1 (chicken)	-2.66	-2.45	-87.07	-80.28	-251.81	-232.16
130382	LASP1	LIM and SH3 protein 1	-2.65	-2.34	-1.76	-1.55	-3.28	-2.89
3780092	OR2M5	olfactory receptor, family 2, subfamily M, member 5	-2.65	-3.09	-0.84	-0.98	-0.08	-0.09
620494	RRM2	ribonucleotide reductase M2 polypeptide	-2.65	-2.38	-5.26	-4.72	-17.59	-15.78
7040097	WDFY2	WD repeat and FYVE domain containing 2	-2.65	-2.16	-2.74	-2.23	-3.93	-3.19
3940364	PLEC1	plectin 1, intermediate filament binding protein 500kDa	-2.65	-2.08	-0.6	-0.47	-0.46	-0.36
2690014	DLL1	delta-like 1 (Drosophila)	-2.65	-12.84	-0.44	-2.12	-0.28	-1.37
6560156	BRSK2	BR serine/threonine kinase 2	-2.64	-6.4	-2.47	-5.99	-57.9	-140.15
240482	TIMELESS	timeless homolog (Drosophila)	-2.63	-2.03	-4.81	-3.71	-22.41	-17.3
770630	KLRD1	killer cell lectin-like receptor subfamily D, member 1	-2.63	-148.74	-0.26	-14.75	-0.03	-1.67
4540494	ZNF136	zinc finger protein 136	-2.63	-24.04	-4.17	-38.1	-0.31	-2.83
3930546	C6orf32	chromosome 6 open reading frame 32	-2.63	-2.34	-0.63	-0.56	-9.32	-8.28
1410280	STX6	syntaxin 6	-2.62	-2.04	-1.98	-1.54	-4.75	-3.69
1470196	C14orf68	chromosome 14 open reading frame 68	-2.62	-3.63	-2.21	-3.06	-1.01	-1.4
6660577	TCFL5	transcription factor-like 5 (basic helix-loop-helix)	-2.61	-2.16	-2.48	-2.05	-2.87	-2.38
2600037	ARHGAP15	Rho GTPase activating protein 15	-2.61	-9.48	-0.2	-0.74	-0.3	-1.08
610465	KIF1B	kinesin family member 1B	-2.6	-2.33	-3.06	-2.75	-4.91	-4.41
2140463	MGC13040	chromosome 11 open reading frame 70	-2.6	-4.88	-3	-5.63	-15.21	-28.54
1690273	ADD3	adducin 3 (gamma)	-2.6	-2.08	-5.23	-4.19	-7.73	-6.2
6020600	MTIF2	mitochondrial translational initiation factor 2	-2.6	-35.1	-1	-13.48	-0.22	-3.04
6480736	CCDC77	coiled-coil domain containing 77	-2.6	-2.06	-4.27	-3.39	-13.11	-10.42
10477	LOC90355	chromosome 5 open reading frame 30	-2.6	-3.85	-2.67	-3.97	-4.76	-7.07
610445	GPR17	G protein-coupled receptor 17	-2.6	-4.19	-0.34	-0.54	-0.06	-0.1
6770669	EFCBP2	EF-hand calcium binding protein 2	-2.59	-4.8	-2.48	-4.59	-20.39	-37.74
1070750	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta) -2.59	-926.4	-7	-2503.64	-7	-2503.64
270717	PELI2	pellino homolog 2 (Drosophila)	-2.59	-4.35	-1.26	-2.11	-3	-5.04
7210341	GNG3	guanine nucleotide binding protein (G protein), gamma 3	-2.58	-8.22	-2.71	-8.63	-46.42	-147.69
5490563	SFRS9	splicing factor, arginine/serine-rich 9	-2.57	-2.12	-3.7	-3.06	-5.72	-4.72
6180039	RHPN2	rhophilin, Rho GTPase binding protein 2	-2.57	-2.6	-5.55	-5.63	-30.07	-30.49
4150202	SIN3A	SIN3 homolog A, transcription regulator (yeast)	-2.57	-2.06	-2	-1.61	-3.43	-2.76
4200296	CCDC50	coiled-coil domain containing 50	-2.57	-5.21	-16.71	-33.93	-16.71	-33.93
1070767	FPGS	folylpolyglutamate synthase	-2.56	-10.68	-11.18	-46.59	-1.55	-6.48
6450379	BNC1	basonuclin 1	-2.56	-67.11	-2.87	-75.28	-45.73	-1197.98
990136	SPAG6	sperm associated antigen 6	-2.56	-283.8	-1.56	-172.27	-1.03	-113.68
4390739	FMO3	flavin containing monooxygenase 3	-2.56	-11.96	-0.09	-0.42	-0.01	-0.03
4280102	PCDHA10	protocadherin alpha 10	-2.56	-25.83	-0.81	-8.19	-0.34	-3.38
7320220	CXorf36	chromosome X open reading frame 36	-2.56	-3.63	-0.03	-0.05	-0.01	-0.02
2320435	KIAA1409	KIAA1409	-2.55	-4	-19.81	-31	-75.53	-118.2
1710095	CHRNA5	cholinergic receptor, nicotinic, alpha 5	-2.55	-2.04	-17.04	-13.6	-7.59	-6.05
4260546	KIAA1333	KIAA1333	-2.55	-2.33	-4.38	-4.01	-14.83	-13.58
5700348	DGKG	diacylglycerol kinase, gamma 90kDa	-2.54	-6.05	-0.14	-0.34	-0.01	-0.03
3610719	KIAA1853	KIAA1853	-2.54	-35.4	-0.4	-5.56	-0.13	-1.87
2100048	TPBG	trophoblast glycoprotein	-2.54	-5.7	-12.53	-28.16	-192.64	-432.84
2630577	G0S2	G0/G1switch 2	-2.53	-2.3	-0.78	-0.71	-0.12	-0.11
6590148	CLDN5	claudin 5 (transmembrane protein deleted in velocardiofacial syndrome)	-2.53	-9.63	-0.02	-0.09	-0.04	-0.14
6590113	NUDT11	nudix (nucleoside diphosphate linked moiety X)-type motif 11	-2.53	-2.17	-9.95	-8.54	-76.49	-65.66
7320669	TMEM87B	transmembrane protein 87B	-2.53	-3.86	-4.01	-6.13	-77.3	-118.29
1430554	C14orf139	-2.52	-2.32	-0.2	-0.18	-0.18	-0.16
4570112	PPAP2B	phosphatidic acid phosphatase type 2B	-2.52	-3.02	-0.85	-1.02	-0.41	-0.49
5890364	SST	somatostatin	-2.52	-70.33	-0.57	-15.9	-1.81	-50.5
1030138	COL8A2	collagen, type VIII, alpha 2	-2.52	-5.67	-1	-2.26	-1.08	-2.44
6550468	CTSO	cathepsin O	-2.51	-2.84	-0.3	-0.34	-0.26	-0.29
4210291	IFITM3	interferon induced transmembrane protein 3 (1-8U)	-2.51	-2.07	-1.78	-1.47	-1.89	-1.56
5490520	GUCY2D	guanylate cyclase 2D, membrane (retina-specific)	-2.51	-4.46	-14.04	-24.93	-2.64	-4.68
6290044	SHFM1	split hand/foot malformation (ectrodactyly) type 1	-2.51	-2.15	-3.17	-2.71	-1.49	-1.28
5220181	ZNF519	zinc finger protein 519	-2.49	-4.45	-3.02	-5.4	-5.99	-10.72
730333	PDYN	prodynorphin	-2.49	-3.67	-6.59	-9.73	-7.19	-10.61
6290400	SEZ6L2	seizure related 6 homolog (mouse)-like 2	-2.49	-4.23	-3.97	-6.76	-3.92	-6.68
7210438	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	-2.48	-3.59	-5.59	-8.08	-16.03	-23.19
5340392	MAN2A1	mannosidase, alpha, class 2A, member 1	-2.48	-2.21	-3.07	-2.74	-5.22	-4.65
3850554	POU2F1	POU domain, class 2, transcription factor 1	-2.48	-2.01	-1.5	-1.22	-3.19	-2.59
6550500	EBF	early B-cell factor	-2.48	-61.92	-0.03	-0.81	-0.03	-0.68
1580400	SERP1	stress-associated endoplasmic reticulum protein 1	-2.48	-2.3	-3.73	-3.46	-4.04	-3.75
2650446	BSN	bassoon (presynaptic cytomatrix protein)	-2.47	-3.55	-1.53	-2.2	-6.84	-9.82
4670372	RKHD1	ring finger and KH domain containing 1	-2.47	-2.33	-1.87	-1.76	-7.42	-6.98
160358	ZNF662	zinc finger protein 662	-2.47	-24.75	-0.01	-0.06	-0.02	-0.18
5090653	B4GALNT4	beta-1,4-N-acetyl-galactosaminyl transferase 4	-2.46	-4.98	-2.96	-5.97	-3.72	-7.51
2630328	ACLY	ATP citrate lyase	-2.44	-2.1	-4.97	-4.28	-7.49	-6.45
6620301	BZRP	translocator protein (18kDa)	-2.44	-2.98	-0.43	-0.52	-0.43	-0.52
5670291	AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 (lysophosphatidic acid acyltransferase, zeta)	-2.43	-2.28	-1.19	-1.11	-1.1	-1.03
6200070	RTN4R	reticulon 4 receptor	-2.43	-2.15	-3.97	-3.5	-5.59	-4.93
2940093	CDCA1	cell division cycle associated 1	-2.43	-2.17	-5.59	-4.99	-98.7	-88.19
2850368	TMC4	transmembrane channel-like 4	-2.43	-2.89	-3.33	-3.96	-2.31	-2.75
7150615	ROBO3	roundabout, axon guidance receptor, homolog 3 (Drosophila)	-2.43	-4.03	-1.38	-2.29	-2.57	-4.28
540128	SLCO2A1	solute carrier organic anion transporter family, member 2A1	-2.43	-3.55	-0.19	-0.28	-0.46	-0.68
2710722	ARL6IP6	ADP-ribosylation-like factor 6 interacting protein 6	-2.42	-2.75	-2.78	-3.15	-7.68	-8.71
7550059	XKR4	XK, Kell blood group complex subunit-related family, member 4	-2.42	-5.61	-0.26	-0.6	-0.26	-0.61
2970537	RPL18A	ribosomal protein L18a	-2.42	-2.16	-1.46	-1.3	-3.23	-2.89
6350113	RGC32	response gene to complement 32	-2.42	-13.5	-0.04	-0.2	-0.03	-0.17
3520458	MFAP2	microfibrillar-associated protein 2	-2.41	-3.33	-1.13	-1.56	-65.91	-91.06
4540301	DKFZP586D09 family with sequence similarity 119, member B	-2.41	-3.56	-0.88	-1.3	-1.69	-2.5
5960040	HES5	hairy and enhancer of split 5 (Drosophila)	-2.41	-66.16	-0.2	-5.6	-0.46	-12.75
5090047	ACSS1	acyl-CoA synthetase short-chain family member 1	-2.41	-22.75	0	-0.02	0	-0.01
1710170	SLC7A7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	-2.4	-10.61	-0.8	-3.53	-2.48	-10.97
6270138	ABCB4	ATP-binding cassette, sub-family B (MDR/TAP), member 4	-2.4	-3.13	-0.12	-0.16	-0.21	-0.28
2340717	CD83	CD83 molecule	-2.4	-3	-1.57	-1.96	-2.13	-2.66
6980110	PYCR1	pyrroline-5-carboxylate reductase 1	-2.4	-2.25	-2.64	-2.47	-2.31	-2.17
4810605	ST6GALNAC2 ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 -2.39	-6.97	-0.34	-0.99	-0.1	-0.29
4810291	FLT1	fms-related tyrosine kinase 1 (vascular endothelial growth factor/vascular permeability factor receptor)	-2.38	-2.51	-0.28	-0.29	-0.22	-0.23
4260678	LOC388503	similar to Complement C3 precursor	-2.38	-8.81	-0.74	-2.73	-0.09	-0.32
2340546	ZNFN1A2	IKAROS family zinc finger 2 (Helios)	-2.38	-22.86	-2.38	-22.86	-0.97	-9.3
6840196	KRT19	keratin 19	-2.38	-6.71	-17.42	-49.14	-56.7	-159.93
2510070	CASK	calcium/calmodulin-dependent serine protein kinase (MAGUK family)	-2.38	-3.34	-4.46	-6.27	-7.42	-10.44
5870730	C9orf45		-2.37	-2.39	-1.6	-1.62	-3.47	-3.49
870327	LOC497190	secretory protein LOC497190	-2.37	-12.98	-6.98	-38.17	-1.84	-10.05
3710131	CMIP	c-Maf-inducing protein	-2.37	-2.55	-1.38	-1.48	-4.09	-4.4
2630270	SND1	staphylococcal nuclease domain containing 1	-2.37	-2.05	-2.23	-1.92	-3.16	-2.73
3930575	PI4K2B	phosphatidylinositol 4-kinase type 2 beta	-2.36	-2.03	-2.9	-2.49	-5.73	-4.92
5670521	EIF2S3	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa	-2.36	-2.26	-1.79	-1.71	-3.11	-2.97
650360	TEAD4	TEA domain family member 4	-2.36	-28.31	-12.99	-155.89	-0.1	-1.18
6520576	IRF1	interferon regulatory factor 1	-2.36	-2.4	-0.58	-0.59	-0.39	-0.4
5270382	NLGN2	neuroligin 2	-2.35	-3.87	-2.08	-3.42	-3.86	-6.36
6290274	RPS4X	ribosomal protein S4, X-linked	-2.35	-2.51	-1.31	-1.4	-2.68	-2.86
1340128	AGRN	agrin	-2.35	-2.61	-1.47	-1.63	-2.22	-2.46
1110338	KIAA1958	KIAA1958	-2.34	-2.17	-2.98	-2.75	-4.15	-3.83
6590397	ATHL1	ATH1, acid trehalase-like 1 (yeast)	-2.34	-2.52	-1.71	-1.84	-2.54	-2.73
4760692	ELMO1	engulfment and cell motility 1	-2.34	-2.75	-0.54	-0.63	-1.05	-1.23
1030575	OPN1LW	opsin 1 (cone pigments), long-wave-sensitive (color blindness, protan)	-2.34	-47.77	-0.5	-10.12	-0.06	-1.27
6180132	LETMD1	LETM1 domain containing 1	-2.33	-2.43	-1.52	-1.58	-2.87	-2.99
7320343	GRIN3B	glutamate receptor, ionotropic, N-methyl-D-aspartate 3B	-2.33	-9.06	-44.36	-172.71	-236.1	-919.29
2750431	PRR6	proline rich 6	-2.32	-2.94	-4.43	-5.61	-4.95	-6.27
4070563	TGFBR1	transforming growth factor, beta receptor I (activin A receptor type II-like kinase, 53kDa)	-2.32	-3.88	-1.59	-2.66	-1.59	-2.67
6900767	QSCN6L1	quiescin Q6-like 1	-2.32	-2.65	-1.97	-2.25	-2.93	-3.35
3890767	CYP4B1	cytochrome P450, family 4, subfamily B, polypeptide 1	-2.32	-9.98	-0.24	-1.04	0	-0.02
2470114	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	-2.31	-4.44	-3.27	-6.27	-3.03	-5.82
60709	COL14A1	collagen, type XIV, alpha 1 (undulin)	-2.31	-4.84	-0.14	-0.29	-0.42	-0.87
